ac,offense,address,date,district
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 4/1/2019, P3
C, THEFT 3D SHOPLIFTING, 5600 N DIVISION ST, 4/3/2019, P3
C, THEFT 3D SHOPLIFTING, 9100 N NEWPORT HWY, 4/3/2019, P3
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 4/3/2019, P3
C, THEFT 3D SHOPLIFTING, 4400 N DIVISION ST, 4/5/2019, Oth
C, THEFT 3D SHOPLIFTING, 9200 N COLTON ST, 4/5/2019, P3
C, THEFT 3D SHOPLIFTING, 9200 N COLTON ST, 4/5/2019, P4
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 4/6/2019, P3
C, THEFT 3D SHOPLIFTING, 10100 N NEWPORT HWY, 4/6/2019, P3
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 100 E ROCKWELL AVE, 3/31/2019, P3
C, THEFT OF MOTOR VEHICLE, 7900 N STANDARD ST, 4/4/2019, P3
C, THEFT OF MOTOR VEHICLE, 5900 N NEVADA ST, 4/4/2019, P4
C, THEFT OF MOTOR VEHICLE, 1000 E COZZA DR, 4/4/2019, P4
C, THEFT OF MOTOR VEHICLE, 7800 N MORTON ST, 4/6/2019, P4
C, RESIDENTIAL BURGLARY, 1700 E EVERETT AVE, 3/31/2019, P4
C, RESIDENTIAL BURGLARY, 1800 E COLUMBIA AVE, 4/2/2019, P4
C, THEFT 2D FROM BUILDING, 1900 E QUEEN AVE, 4/2/2019, P3
C, THEFT 3D FROM BUILDING, 1700 E ROWAN AVE, 4/6/2019, P4
C, THEFT OF MOTOR VEHICLE, 1700 E EVERETT AVE, 3/31/2019, P4
C, ASSAULT 2D , N COOK ST / E HOFFMAN AVE, 4/2/2019, P4
A, BURGLARY 2D GARAGE, 3500 N REGAL ST, 4/5/2019, P4
C, BURGLARY 2D GARAGE, 1800 E LIBERTY AVE, 4/6/2019, P4
C, HARASSMENT FELONY WEAPON INVOLVED , E EUCLID AVE / N CRESTLINE ST, 4/3/2019, P4
C, THEFT 2D ALL OTHER, 2200 E WELLESLEY AVE, 4/4/2019, P4
C, THEFT 2D FROM BUILDING, 3900 N MARKET ST, 4/4/2019, P4
C, THEFT 2D FROM MOTOR VEHICLE, 3800 N HELENA ST, 4/5/2019, P4
C, THEFT 2D FROM MOTOR VEHICLE, 1500 E PROVIDENCE AVE, 4/6/2019, P4
C, THEFT 3D ALL OTHER, 2800 N MARKET ST, 4/1/2019, P4
C, THEFT 3D ALL OTHER, 3500 N MARKET ST, 4/6/2019, P4
C, THEFT 3D CITY FROM BUILDING, 2200 E WELLESLEY AVE, 4/4/2019, P4
A, THEFT 3D FROM MOTOR VEHICLE, 1800 E GLASS AVE, 4/2/2019, P4
C, THEFT 3D FROM MOTOR VEHICLE, 2000 E COURTLAND AVE, 4/2/2019, P4
C, THEFT 3D FROM MOTOR VEHICLE, 2300 E EUCLID AVE, 4/6/2019, P4
C, THEFT OF MOTOR VEHICLE, 3500 N MARKET ST, 4/2/2019, P4
C, THEFT OF MOTOR VEHICLE, 1400 E LIBERTY AVE, 4/3/2019, P4
C, THEFT OF MOTOR VEHICLE, 2200 E WELLESLEY AVE, 4/4/2019, P4
C, ASSAULT 1D, 3000 E DIAMOND AVE, 4/6/2019, P4
C, BURGLARY 2D COMMERCIAL, 3600 E PRINCETON AVE, 4/6/2019, P4
A, BURGLARY 2D FENCED AREA, 4400 N MARKET ST, 4/5/2019, P4
C, THEFT 2D FROM BUILDING, 3600 E PRINCETON AVE, 4/6/2019, P4
C, THEFT 2D FROM MOTOR VEHICLE, 4800 E VALLEY SPRINGS RD, 4/1/2019, P4
C, THEFT 3D ALL OTHER, 4300 E LONGFELLOW AVE, 3/31/2019, P4
C, THEFT 3D FROM MOTOR VEHICLE, 2400 E DALKE AVE, 4/3/2019, P4
C, THEFT 3D SHOPLIFTING, 4100 N MARKET ST, 4/2/2019, P4
C, THEFT OF MOTOR VEHICLE, 4200 E WELLESLEY AVE, 4/2/2019, P4
C, ASSAULT 1D , N COLUMBUS ST / E MARIETTA AVE, 3/31/2019, P4
C, BURGLARY 2D COMMERCIAL, 800 E SPOKANE FALLS BLVD, 4/1/2019, P4
C, RESIDENTIAL BURGLARY, 2000 N MORTON ST, 4/2/2019, P4
C, THEFT 2D FROM BUILDING, 300 E NORTH FOOTHILLS DR, 4/3/2019, P4
C, THEFT 2D FROM MOTOR VEHICLE, 400 E NORA AVE, 4/1/2019, P4
C, THEFT 2D VEHICLE PARTS AND ACCESSORIES, 2900 N PERRY ST, 4/3/2019, P4
C, THEFT 3D ALL OTHER, 2000 N HAMILTON ST, 3/31/2019, P4
C, THEFT 3D CITY FROM BUILDING, 200 E INDIANA AVE, 4/1/2019, P3
C, THEFT 3D CITY FROM MOTOR VEHICLE, 3000 N HOGAN ST, 4/4/2019, P3
C, THEFT 3D CITY SHOPLIFTING, 200 E NORTH FOOTHILLS DR, 4/3/2019, P4
C, THEFT 3D CITY SHOPLIFTING, 2400 N DIVISION ST, 4/4/2019, P4
C, THEFT 3D CITY SHOPLIFTING, 200 E NORTH FOOTHILLS DR, 4/6/2019, P2
C, THEFT 3D CITY SHOPLIFTING, 200 E NORTH FOOTHILLS DR, 4/6/2019, P2
C, THEFT 3D FROM MOTOR VEHICLE , E CARLISLE AVE / N DAKOTA ST, 3/31/2019, P4
A, THEFT 3D FROM MOTOR VEHICLE, 400 E MONTGOMERY AVE, 4/1/2019, P4
C, THEFT 3D FROM MOTOR VEHICLE, 2400 N DAKOTA ST, 4/1/2019, P4
C, THEFT 3D FROM MOTOR VEHICLE, 1000 E AUGUSTA AVE, 4/3/2019, P4
C, THEFT 3D SHOPLIFTING, 900 E MISSION AVE, 3/31/2019, P4
C, THEFT 3D SHOPLIFTING, 2400 N DIVISION ST, 4/1/2019, P4
C, THEFT 3D SHOPLIFTING, 900 E MISSION AVE, 4/2/2019, P4
C, THEFT 3D SHOPLIFTING, 900 E MISSION AVE, 4/6/2019, P4
C, THEFT 3D SHOPLIFTING, 200 E NORTH FOOTHILLS DR, 4/6/2019, P2
C, THEFT OF MOTOR VEHICLE, 200 E INDIANA AVE, 4/1/2019, P3
C, THEFT OF MOTOR VEHICLE, 0 E AUGUSTA AVE, 4/2/2019, P3
C, THEFT OF MOTOR VEHICLE, 1000 E BALDWIN AVE, 4/2/2019, P2
C, THEFT OF MOTOR VEHICLE, 3000 N HOGAN ST, 4/4/2019, P3
C, THEFT OF MOTOR VEHICLE, 700 E BALDWIN AVE, 4/6/2019, P2
C, THEFT 2D FROM BUILDING, 3100 E JACKSON AVE, 4/2/2019, P4
C, THEFT 3D FROM MOTOR VEHICLE, 3500 E JACKSON AVE, 4/5/2019, P4
C, THEFT 2D ALL OTHER , E 3RD AVE / S THOR ST, 4/6/2019, P5
C, ASSAULT 3D WEAPON OR NEGLIGENT INJURY, 700 S SHERIDAN ST, 3/31/2019, P6
A, BURGLARY 2D COMMERCIAL, 1000 E 2ND AVE, 4/4/2019, P5
C, BURGLARY 2D GARAGE, 3000 E 4TH AVE, 4/3/2019, P5
C, RESIDENTIAL BURGLARY, 800 S THOR ST, 4/3/2019, P5
C, THEFT 2D ALL OTHER, 3600 E 6TH AVE, 3/31/2019, P5
C, THEFT 2D ALL OTHER, 600 S IVORY ST, 4/6/2019, P5
C, THEFT 2D FROM BUILDING, 200 E 2ND AVE, 4/5/2019, P5
C, THEFT 2D FROM MOTOR VEHICLE, 1700 E 7TH AVE, 4/6/2019, P6
C, THEFT 3D ALL OTHER, 100 S DIVISION ST, 3/31/2019, P5
C, THEFT 3D ALL OTHER, 2300 E PACIFIC AVE, 3/31/2019, P5
C, THEFT 3D ALL OTHER, 500 S SCOTT ST, 4/3/2019, P5
C, THEFT 3D CITY FROM BUILDING, 100 E 4TH AVE, 3/31/2019, P8
C, THEFT 3D FROM BUILDING, 100 E 3RD AVE, 4/1/2019, P5
C, THEFT 3D FROM BUILDING, 3900 E 8TH AVE, 4/3/2019, P6
A, THEFT 3D FROM MOTOR VEHICLE, 1200 S PERRY ST, 4/3/2019, P6
C, THEFT 3D SHOPLIFTING, 400 S THOR ST, 4/1/2019, P5
C, THEFT 3D SHOPLIFTING, 200 S THOR ST, 4/4/2019, P5
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 300 S HAVEN ST, 4/1/2019, P5
C, THEFT OF MOTOR VEHICLE, 300 N SYCAMORE ST, 4/4/2019, P5
C, ASSAULT 2D, 2600 E SOUTH RIVERTON AVE, 4/1/2019, P6
C, ASSAULT 2D, 1900 E SINTO AVE, 4/6/2019, P6
C, HARASSMENT FELONY WEAPON INVOLVED, 1800 E CATALDO AVE, 4/5/2019, P6
C, THEFT 2D ALL OTHER, 2400 E NORA AVE, 4/1/2019, P5
C, THEFT 3D FROM BUILDING, 900 N HOGAN ST, 4/2/2019, P5
C, MAIL THEFT, 3600 E 29TH AVE, 4/5/2019, P6
C, ROBBERY 1D PERSON, 4200 E 32ND AVE, 4/3/2019, P6
C, THEFT 2D FROM MOTOR VEHICLE, 2200 S SOUTHEAST BLVD, 4/2/2019, P6
C, THEFT 2D FROM MOTOR VEHICLE, 2900 E 29TH AVE, 4/3/2019, P6
C, THEFT 2D FROM MOTOR VEHICLE, 3100 E 29TH AVE, 4/3/2019, P6
C, THEFT 2D VEHICLE PARTS AND ACCESSORIES, 3100 E 15TH AVE, 4/5/2019, P6
C, THEFT 3D FROM BUILDING, 2500 E 29TH AVE, 4/6/2019, P6
C, THEFT 3D FROM MOTOR VEHICLE, 4200 E 33RD AVE, 4/2/2019, P6
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 3200 E 29TH AVE, 4/3/2019, P6
C, ASSAULT 2D, 4500 S REGAL ST, 4/3/2019, P6
C, MAIL THEFT, 2200 E THURSTON AVE, 4/5/2019, P6
C, THEFT 2D FROM BUILDING, 3000 E 53RD AVE, 4/3/2019, P5
C, THEFT 2D SHOPLIFTING, 4900 S REGAL ST, 4/1/2019, P6
C, THEFT 3D FROM MOTOR VEHICLE, 4100 S PITTSBURG ST, 4/2/2019, P6
C, THEFT 3D FROM MOTOR VEHICLE, 4200 S HELENA ST, 4/6/2019, P6
C, THEFT 2D FROM BUILDING , W 7TH AVE / S ADAMS ST, 4/2/2019, P7
C, THEFT 2D FROM BUILDING, 1800 W PACIFIC AVE, 4/5/2019, P7
C, THEFT 3D FROM BUILDING, 2000 W 2ND AVE, 3/31/2019, P7
C, ASSAULT 3D WEAPON OR NEGLIGENT INJURY, 800 W 5TH AVE, 4/2/2019, P5
C, BURGLARY 2D GARAGE, 1400 W 10TH AVE, 3/31/2019, P7
C, ROBBERY 2D PERSON, 400 S WASHINGTON ST, 4/4/2019, P8
C, THEFT 2D FROM MOTOR VEHICLE, 600 W SUMNER AVE, 4/2/2019, P7
C, THEFT 3D ALL OTHER, 600 S WASHINGTON ST, 4/3/2019, P5
C, THEFT 3D FROM MOTOR VEHICLE, 1000 W 7TH AVE, 3/31/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 100 W 8TH AVE, 4/1/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 400 W SUMNER AVE, 4/4/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 3400 S MANITO BLVD, 4/3/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 900 E 33RD AVE, 4/4/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 0 E 40TH AVE, 4/4/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1200 E 38TH AVE, 4/6/2019, P7
A, BURGLARY 2D FENCED AREA, 4000 S CHENEY SPOKANE RD, 3/31/2019, P7
A, THEFT 3D FROM MOTOR VEHICLE, 200 W 19TH AVE, 4/3/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 2700 S POST ST, 4/4/2019, P7
C, BURGLARY 2D GARAGE, 1300 S WESTCLIFF PL, 4/4/2019, P7
A, BURGLARY 2D GARAGE, 1100 S WESTCLIFF PL, 4/5/2019, P7
C, MAIL THEFT, 1000 S PRIMROSE LN, 4/2/2019, P7
C, THEFT 2D ALL OTHER, 1500 S ASSEMBLY RD, 4/4/2019, P7
C, THEFT 2D FROM BUILDING, 2700 W SUNSET BLVD, 4/4/2019, P7
C, THEFT 3D ALL OTHER, 2700 W SUNSET BLVD, 4/4/2019, P7
C, THEFT 3D CITY ALL OTHER, 1500 S RUSTLE ST, 4/6/2019, P7
A, THEFT 3D FROM MOTOR VEHICLE, 1300 S WESTCLIFF PL, 4/4/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1000 S WESTCLIFF PL, 4/4/2019, P7
C, THEFT 2D FROM MOTOR VEHICLE , S WASHINGTON ST / W 1ST AVE, 4/5/2019, P8
C, THEFT 3D ALL OTHER, I90 OVERPASS, 3/31/2019, P8
C, THEFT 3D FROM MOTOR VEHICLE , S LINCOLN ST / W 2ND AVE, 4/4/2019, P8
C, THEFT 3D FROM MOTOR VEHICLE , W 1ST AVE / S BERNARD ST, 4/6/2019, P8
C, ASSAULT 2D, 500 W SPRAGUE AVE, 3/31/2019, P8
C, ASSAULT 2D, 400 S MAPLE ST, 4/2/2019, P8
C, BURGLARY 2D COMMERCIAL, 100 W 3RD AVE, 4/4/2019, P8
C, ROBBERY 1D PERSON, 100 S WASHINGTON ST, 4/5/2019, P8
C, ROBBERY 1D PERSON, 500 N HOWARD ST, 4/6/2019, P8
C, THEFT 1D FROM MOTOR VEHICLE ,S MADISON ST / W RAILROAD ALLEY AVE, 4/1/2019, P8
C, THEFT 2D ALL OTHER, 300 W SPRAGUE AVE, 3/31/2019, P8
C, THEFT 2D FROM BUILDING, 900 W MAIN AVE, 4/5/2019, P8
C, THEFT 2D FROM BUILDING, 800 W MAIN AVE, 4/6/2019, P5
C, THEFT 2D FROM MOTOR VEHICLE, 100 S POST ST, 3/31/2019, P8
C, THEFT 2D FROM MOTOR VEHICLE, 100 S MADISON ST, 3/31/2019, P8
C, THEFT 2D FROM MOTOR VEHICLE , W SPOKANE FALLS BLVD / N BERNARD ST, 4/2/2019, P8
C, THEFT 2D SHOPLIFTING, 600 W MAIN AVE, 4/5/2019, P8
C, THEFT 3D FROM BUILDING, 200 N WASHINGTON ST, 4/4/2019, P8
C, THEFT 3D FROM BUILDING, 200 W SPOKANE FALLS BLVD, 4/5/2019, P8
C, THEFT 3D FROM MOTOR VEHICLE , W RIVERSIDE AVE / N BROWNE ST, 3/31/2019, P8
C, THEFT 3D FROM MOTOR VEHICLE, 800 W MAIN AVE, 3/31/2019, P8
C, THEFT 3D FROM MOTOR VEHICLE , W SPRAGUE AVE / N JEFFERSON ST, 4/4/2019, P8
C, THEFT 3D FROM MOTOR VEHICLE, 100 N HOWARD ST, 4/4/2019, P8
C, THEFT 3D SHOPLIFTING, 0 N POST ST, 4/1/2019, P8
C, THEFT 3D SHOPLIFTING, 700 W MAIN AVE, 4/1/2019, P8
C, THEFT 3D SHOPLIFTING, 900 W 3RD AVE, 4/4/2019, P8
C, THEFT OF MOTOR VEHICLE, 0 W PACIFIC AVE, 4/4/2019, P8
C, THEFT 3D ALL OTHER , E TRENT AVE / N FANCHER WAY, 4/4/2019, P5
