ac,offense,address,date,district
C, THEFT 3D FROM MOTOR VEHICLE , N HOWARD ST / W GARLAND AVE, 5/18/2019, P1
C, BURGLARY 2D COMMERCIAL, 2100 W WOODSIDE AVE, 5/15/2019, P1
C, BURGLARY 2D GARAGE, 2500 W WOODSIDE AVE, 5/14/2019, P1
C, ROBBERY 1D COMMERCIAL, 1900 W FRANCIS AVE, 5/16/2019, P1
C, THEFT 2D FROM MOTOR VEHICLE, 5300 W RIFLE CLUB CT, 5/16/2019, P1
C, THEFT 3D ALL OTHER N ASSEMBLY, ST / W LYONS AVE, 5/17/2019, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4300 W ARROWHEAD RD, 5/13/2019, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2100 W WOODSIDE AVE, 5/15/2019, P1
C, THEFT 3D FROM MOTOR VEHICLE, 3400 W FRANCIS AVE, 5/16/2019, P1
C, RESIDENTIAL BURGLARY, 2600 W PARKWAY AVE, 5/17/2019, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2900 W EZRA LN, 5/17/2019, P1
C, THEFT 3D ALL OTHER, 4900 W FERNWOOD CT, 5/14/2019, P1
C, ASSAULT 2D, 300 W QUEEN AVE, 5/18/2019, P1
C, BURGLARY 2D COMMERCIAL, 4100 N DIVISION ST, 5/12/2019, P1
C, BURGLARY 2D GARAGE, 5100 N HOWARD ST, 5/13/2019, P1
C, BURGLARY 2D GARAGE, 5000 N JEFFERSON ST, 5/13/2019, P1
C, BURGLARY 2D GARAGE, 900 W KIERNAN AVE, 5/15/2019, P1
C, THEFT 2D ALL OTHER, 4900 N JEFFERSON ST, 5/18/2019, P1
C, THEFT 2D FROM BUILDING, 900 W KIERNAN AVE, 5/15/2019, P1
C, THEFT 2D FROM MOTOR VEHICLE, 1100 W HEROY AVE, 5/14/2019, P1
C, THEFT 3D ALL OTHER, 5100 N HOWARD ST, 5/12/2019, P1
C, THEFT 3D ALL OTHER, 1000 W GARLAND AVE, 5/14/2019, P1
C, THEFT 3D ALL OTHER, 700 W CORA AVE, 5/14/2019, P1
C, THEFT 3D ALL OTHER, 5100 N HAWTHORNE ST, 5/15/2019, P2
C, THEFT 3D ALL OTHER, 5100 N CEDAR ST, 5/17/2019, P1
C, THEFT 3D FROM MOTOR VEHICLE, 200 W GLASS AVE, 5/15/2019, P1
A, THEFT 3D FROM MOTOR VEHICLE, 1400 W GARLAND AVE, 5/16/2019, P1
C, THEFT 3D SHOPLIFTING, 1000 W WELLESLEY AVE, 5/15/2019, P1
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 5/16/2019, P1
C, THEFT OF MOTOR VEHICLE, 4800 N DIVISION ST, 5/18/2019, P1
C, ARSON 2D, 4000 W ROWAN AVE, 5/14/2019, P1
C, ASSAULT 3D WEAPON OR NEGLIGENT INJURY , N ASSEMBLY ST / W QUEEN AVE, 5/13/2019, P1
C, BURGLARY 1D FROM RESIDENCE, 4000 W ROWAN AVE, 5/14/2019, P1
A, RESIDENTIAL BURGLARY, 2800 W ROWAN AVE, 5/18/2019, P1
C, THEFT 2D ALL OTHER, 5300 W WOODSIDE AVE, 5/14/2019, P1
C, THEFT 2D FROM BUILDING, 3400 W KIERNAN AVE, 5/15/2019, P1
C, THEFT 2D FROM BUILDING, 2500 W WELLESLEY AVE, 5/18/2019, P1
C, THEFT 3D ALL OTHER, 2900 W CLEVELAND AVE, 5/13/2019, P1
C, THEFT 3D ALL OTHER, 3700 N AUDUBON ST, 5/14/2019, P1
C, THEFT 3D ALL OTHER, 5900 N MILTON ST, 5/15/2019, P1
C, THEFT 3D ALL OTHER, 6000 N A ST, 5/18/2019, P1
C, THEFT 3D CITY SHOPLIFTING, 2300 W WELLESLEY AVE, 5/18/2019, P1
C, THEFT 3D FROM BUILDING, 4100 N CANNON ST, 5/13/2019, P2
C, THEFT 3D FROM BUILDING, 3400 W KIERNAN AVE, 5/16/2019, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2100 W GRACE AVE, 5/14/2019, P1
A, THEFT 3D FROM MOTOR VEHICLE, 6000 N ASSEMBLY ST, 5/15/2019, P1
A, THEFT 3D FROM MOTOR VEHICLE, 2500 W ROWAN AVE, 5/16/2019, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4900 N ELGIN ST, 5/16/2019, P1
A, THEFT 3D FROM MOTOR VEHICLE, 2800 W CLEVELAND AVE, 5/18/2019, P1
C, THEFT 3D SHOPLIFTING, 2500 W WELLESLEY AVE, 5/12/2019, P1
C, THEFT 3D SHOPLIFTING, 2300 W WELLESLEY AVE, 5/14/2019, P1
C, THEFT OF MOTOR VEHICLE, 5300 W WOODSIDE AVE, 5/14/2019, P1
C, ASSAULT 1D, 500 W SINTO AVE, 5/13/2019, P1
C, ASSAULT 2D, 500 W SINTO AVE, 5/17/2019, P2
A, BURGLARY 2D FENCED AREA, 100 W BOONE AVE, 5/17/2019, P2
C, RESIDENTIAL BURGLARY, 1600 N HOWARD ST, 5/12/2019, P2
C, ROBBERY 1D COMMERCIAL, 2200 N MONROE ST, 5/14/2019, P1
C, TAKING MOTOR VEHICLE WITHOUT PERMISSION 2D, 1500 W NORTHWEST BLVD, 5/12/2019, P1
C, THEFT 3D FROM BUILDING, 1600 N CALISPEL ST, 5/13/2019, P2
C, THEFT 3D FROM MOTOR VEHICLE, 2600 N MONROE ST, 5/16/2019, P2
C, THEFT 3D SHOPLIFTING, 3000 N MONROE ST, 5/18/2019, P2
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 2400 N DIVISION ST, 5/16/2019, P2
C, THEFT OF MOTOR VEHICLE, 200 W PARK PL, 5/13/2019, P1
C, THEFT OF MOTOR VEHICLE, 1300 N WASHINGTON ST, 5/14/2019, P2
C, THEFT OF MOTOR VEHICLE, 2500 N MONROE ST, 5/16/2019, P2
C, BURGLARY 2D COMMERCIAL, 900 N WASHINGTON ST, 5/13/2019, P2
C, THEFT 3D ALL OTHER, 900 N DIVISION ST, 5/16/2019, P2
C, THEFT 3D FROM MOTOR VEHICLE, 800 N DIVISION ST, 5/13/2019, P2
A, THEFT 3D FROM MOTOR VEHICLE, 900 N WASHINGTON ST, 5/16/2019, P3
C, THEFT 3D FROM MOTOR VEHICLE, 300 W NORTH RIVER DR, 5/18/2019, P2
C, THEFT OF MOTOR VEHICLE, 900 N WASHINGTON ST, 5/14/2019, P2
A, THEFT 3D ALL OTHER, 1000 W SPOFFORD AVE, 5/13/2019, P2
C, THEFT 3D ALL OTHER, 1100 W MALLON AVE, 5/14/2019, P2
C, THEFT 3D CITY ALL OTHER , W BOONE AVE / N A ST, 5/13/2019, P1
C, THEFT 3D FROM BUILDING, 1300 W NORA AVE, 5/18/2019, P2
C, THEFT 3D FROM MOTOR VEHICLE , W GARDNER AVE / N LINDEKE ST, 5/12/2019, P2
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 1700 N MONROE ST, 5/12/2019, P2
C, THEFT OF A FIREARM FROM A BUILDING, 2600 W BROADWAY AVE, 5/16/2019, P2
U,THEFT-CITY (Shoplifting), 2300 W BROADWAY AVE, 5/14/2019, P2
