ac,offense,address,date,district
C, BURGLARY 1D GARAGE, 7100 N AUDUBON DR, 8/8/2018, P1
C, BURGLARY 2D GARAGE, 3000 W WEILE AVE, 8/8/2018, P1
C, THEFT OF MOTOR VEHICLE, 6700 N CEDAR RD, 8/9/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 6900 N ROYAL LN, 8/7/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2400 W WEDGEWOOD AVE, 8/9/2018, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 6500 N ASH ST, 8/8/2018, P1
A, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 6700 N CEDAR RD, 8/8/2018, P1
C, THEFT-CITY (Shoplifting), 1700 W FRANCIS AVE, 8/11/2018, P1
C, VEH(THEFT OF FUEL), 6500 N ASH ST, 8/8/2018, P1
C, VEHICLE PROWLING 2D FROM VEHICLE, 3000 W WEILE AVE, 8/8/2018, P1
C, BURGLARY 2D GARAGE, 8800 N ELM ST, 8/6/2018, P1
A, THEFT 3D FROM MOTOR VEHICLE, 2300 W WALKER CT, 8/6/2018, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 8800 N MAPLE ST, 8/10/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 9000 N ROSEBURY LN, 8/10/2018, P1
C, BURGLARY-RESIDENTIAL, 6200 N CEDAR ST, 8/8/2018, P2
C, RAPE 2D, NA, 8/8/2018, P1
C, THEFT 2D ALL OTHER, 300 W QUEEN AVE, 8/8/2018, P1
C, THEFT 3D FROM BUILDING, 6200 N CEDAR ST, 8/8/2018, P2
A, THEFT 3D FROM MOTOR VEHICLE, 4900 N MAPLE ST, 8/6/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 6100 N MAPLE ST, 8/8/2018, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 700 W GLASS AVE, 8/6/2018, P1
C, THEFT 3D SHOPLIFTING, 6100 N DIVISION ST, 8/9/2018, P1
C, ASSAULT 2D, 2500 W WELLESLEY AVE, 8/5/2018, P1
C, BURGLARY 2D COMMERCIAL, 4900 N ASSEMBLY ST, 8/5/2018, P1
C, BURGLARY 2D COMMERCIAL, 4900 N ASSEMBLY ST, 8/5/2018, P1
C, BURGLARY 2D GARAGE, 5600 N A ST, 8/10/2018, P1
C, HARASSMENT FELONY WEAPON INVOLVED, 6200 N OXFORD DR, 8/10/2018, P1
C, MAIL THEFT, 2100 W WELLESLEY AVE, 8/10/2018, P1
C, THEFT 2D ALL OTHER, 2300 W WELLESLEY AVE, 8/8/2018, P1
C, THEFT 2D FROM BUILDING, 4500 W WELLESLEY AVE, 8/7/2018, P1
C, THEFT 2D FROM BUILDING, 5600 N A ST, 8/10/2018, P1
C, THEFT 2D FROM BUILDING, 3300 W PRINCETON AVE, 8/11/2018, P1
C, THEFT 3D ALL OTHER, 2100 W WELLESLEY AVE, 8/8/2018, P1
C, THEFT 3D ALL OTHER, 3600 W PRINCETON AVE, 8/8/2018, P2
C, THEFT 3D ALL OTHER, 4000 W QUEEN AVE, 8/10/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2700 W EVERETT AVE, 8/7/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 1800 W LIBERTY AVE, 8/8/2018, P1
A, THEFT 3D FROM MOTOR VEHICLE, 3700 W BROAD AVE, 8/10/2018, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2300 W WELLESLEY AVE, 8/9/2018, P1
C, THEFT 3D SHOPLIFTING, 2500 W WELLESLEY AVE, 8/10/2018, P1
C, THEFT 3D SHOPLIFTING, 4800 W NINE MILE RD, 8/11/2018, P1
C, VEHICLE PROWLING 2D FROM VEHICLE, 5600 N F ST, 8/7/2018, P1
C, ASSAULT 2D, 1400 N DIVISION ST, 8/11/2018, P1
C, BURGLARY 1D FROM RESIDENCE , N ATLANTIC ST / W AUGUSTA AVE, 8/5/2018, P2
C, BURGLARY 2D COMMERCIAL, 300 W BOONE AVE, 8/9/2018, P2
C, BURGLARY 2D FENCED AREA, 2400 N DIVISION ST, 8/6/2018, P2
C, THEFT OF MOTOR VEHICLE, 1700 W CHELAN AVE, 8/10/2018, P4
C, THEFT 2D ALL OTHER, 600 W DALTON AVE, 8/7/2018, P2
C, THEFT 2D FROM BUILDING, 1600 W NORTHWEST BLVD, 8/5/2018, P2
C, THEFT 3D ALL OTHER, 2400 N DIVISION ST, 8/6/2018, P2
C, THEFT 3D ALL OTHER, 300 W MISSION AVE, 8/6/2018, P2
C, THEFT 3D ALL OTHER, 3100 N LINCOLN ST, 8/11/2018, P2
C, THEFT 3D FROM BUILDING, 1700 W NORTHWEST BLVD, 8/8/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 500 W KNOX AVE, 8/7/2018, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2400 N DIVISION ST, 8/8/2018, P2
C, THEFT 3D SHOPLIFTING, 900 W INDIANA AVE, 8/8/2018, P2
C, THEFT 3D SHOPLIFTING, 2600 N DIVISION ST, 8/9/2018, P2
C, THEFT 3D SHOPLIFTING, 3200 N MONROE ST, 8/10/2018, P2
C, TMVWOP-1D , N ASH ST / W NORTHWEST BLVD, 8/9/2018, P1
C, BURGLARY 2D COMMERCIAL, 1000 N WASHINGTON ST, 8/6/2018, P2
C, THEFT 1D ALL OTHER, 300 W NORTH RIVER DR, 8/8/2018, P2
C, THEFT 2D ALL OTHER, 300 W NORTH RIVER DR, 8/8/2018, P2
C, THEFT 2D ALL OTHER, 300 W NORTH RIVER DR, 8/10/2018, P2
C, THEFT 2D FROM BUILDING, 300 W NORTH RIVER DR, 8/5/2018, P2
C, THEFT 2D FROM BUILDING, 300 W NORTH RIVER DR, 8/10/2018, P2
C, THEFT 2D FROM MOTOR VEHICLE, 300 W NORTH RIVER DR, 8/6/2018, P2
C, THEFT 3D ALL OTHER, 300 W NORTH RIVER DR, 8/10/2018, P2
C, THEFT 3D FROM BUILDING, 900 N WASHINGTON ST, 8/7/2018, P2
C, BURGLARY 2D GARAGE, 1700 W BRIDGE AVE, 8/8/2018, P2
