ac,offense,address,date,district
C, THEFT 1D FROM MOTOR VEHICLE, 6400 N WINSTON DR, 12/1/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 3300 W ROSEWOOD AVE, 11/28/2018, P1
A, THEFT 3D FROM MOTOR VEHICLE, 7000 N FOTHERINGHAM ST, 12/1/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 1300 W TIETON CT, 12/1/2018, P1
C, BURGLARY-RESIDENTIAL, 10900 N ACOMA DR, 11/25/2018, P1
C, THEFT OF MOTOR VEHICLE, 10300 N MOORE CT, 12/1/2018, P1
C, THEFT 2D ALL OTHER, 9200 N COURSIER LN, 12/1/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 9000 N INDIAN TRAIL RD, 11/27/2018, P2
C, TMVWOP-2D, 9200 N COURSIER LN, 12/1/2018, P1
C, ASSAULT 2D, 700 W CORA AVE, 11/29/2018, P1
C, ASSAULT 2D ,N MONROE ST / W EVERETT AVE, 11/29/2018, P1
A, BURGLARY 2D FENCED AREA, 4600 N WALNUT ST, 12/1/2018, P1
A, BURGLARY 2D GARAGE, 600 W GORDON AVE, 11/25/2018, P1
C, BURGLARY 2D GARAGE, 1600 W DALKE AVE, 11/27/2018, P1
C, BURGLARY-RESIDENTIAL, 5600 N MONROE ST, 11/26/2018, P1
C, THEFT OF MOTOR VEHICLE, 500 W GORDON AVE, 11/25/2018, P2
C, THEFT OF MOTOR VEHICLE, 4500 N WASHINGTON ST, 11/26/2018, P7
C, THEFT OF MOTOR VEHICLE, 5900 N ATLANTIC ST, 11/30/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 3900 N WASHINGTON ST, 11/27/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 4700 N DIVISION ST, 11/29/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 4000 N CEDAR ST, 12/1/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 5200 N HOWARD ST, 12/1/2018, P1
C, THEFT 3D ALL OTHER, 6000 N WASHINGTON ST, 12/1/2018, P1
C, THEFT 3D FROM BUILDING, 5400 N MONROE ST, 11/29/2018, P1
A, THEFT 3D FROM MOTOR VEHICLE, 1200 W COLUMBIA AVE, 11/26/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 5000 N WALNUT ST, 11/28/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 5100 N HOWARD ST, 11/28/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4400 N MAPLE ST, 11/29/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4300 N ADAMS ST, 11/30/2018, P1
A, THEFT 3D FROM MOTOR VEHICLE, 4000 N CEDAR ST, 12/1/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4200 N STEVENS ST, 12/1/2018, P1
C, THEFT-CITY FROM BUILDING, 3900 N WHITEHOUSE ST, 12/1/2018, P1
A, VEHICLE PROWLING 2D , N HOWARD ST / W WABASH AVE, 11/26/2018, P4
C, ASSAULT 2D, 4600 N AUBREY L WHITE PKWY, 12/1/2018, P1
C, BURGLARY 2D FENCED AREA, 2200 W LIBERTY AVE, 11/25/2018, P1
C, BURGLARY 2D GARAGE, 2400 W CROWN AVE, 11/25/2018, P1
C, THEFT 2D FROM BUILDING, 2500 W FRANCIS AVE, 11/29/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 5700 W EXCELL AVE, 11/25/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 6800 N DOUGLASS ST, 11/26/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 5500 N COCHRAN ST, 11/29/2018, P1
C, THEFT 3D ALL OTHER , N HEMLOCK ST / W CLEVELAND AVE, 11/26/2018, P1
C, THEFT 3D ALL OTHER, 2200 W YORK AVE, 11/29/2018, P1
C, THEFT 3D ALL OTHER, 3700 N MILTON ST, 11/30/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 5600 W EXCELL AVE, 11/26/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 3300 W CORA AVE, 11/26/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 2300 W WELLESLEY AVE, 11/27/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 5600 N OAK ST, 11/28/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2800 W LACROSSE AVE, 11/28/2018, P1
A, THEFT 3D FROM MOTOR VEHICLE, 2500 W CROWN AVE, 11/28/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2500 W ROWAN AVE, 11/29/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 5800 N HEMLOCK ST, 11/29/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 5700 N NETTLETON ST, 11/29/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2500 W ROWAN AVE, 11/30/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 3300 W OLYMPIC PL, 12/1/2018, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2300 W KIERNAN AVE, 11/27/2018, P2
C, THEFT-CITY (Shoplifting), 2300 W WELLESLEY AVE, 12/1/2018, P1
C, TMVWOP-2D, 5300 N OAK ST, 11/26/2018, P1
C, BURGLARY 2D COMMERCIAL, 1800 W NORTHWEST BLVD, 11/27/2018, P1
C, BURGLARY 2D GARAGE, 2100 N MONROE ST, 11/26/2018, P2
C, BURGLARY 2D GARAGE, 1800 W CARLISLE AVE, 11/29/2018, P2
C, DRIVE BY SHOOTING ,N POST ST / W SPOFFORD AVE, 11/25/2018, P1
C, MAIL THEFT, 500 W MANSFIELD AVE, 11/28/2018, P2
C, MAIL THEFT, 2400 N STEVENS ST, 11/29/2018, P2
C,THEFT FROM A VULNERABLE ADULT 2D, 1100 W CARLISLE AVE, 11/30/2018, P2
C, THEFT OF MOTOR VEHICLE, 2400 N CALISPEL ST, 11/27/2018, P2
C, THEFT OF MOTOR VEHICLE ,N WALNUT ST / W YORK AVE, 11/27/2018, P1
C, THEFT OF MOTOR VEHICLE, 1100 W FREDERICK AVE, 12/1/2018, P1
C, THEFT 2D FROM BUILDING, 500 W INDIANA AVE, 11/26/2018, P2
C, THEFT 2D FROM BUILDING, 1600 W YORK AVE, 12/1/2018, P2
C, THEFT 2D FROM MOTOR VEHICLE, 1600 W YORK AVE, 12/1/2018, P2
C, THEFT 3D FROM BUILDING, 600 W CLEVELAND AVE, 11/28/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 300 W SHANNON AVE, 11/28/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 1400 W MANSFIELD AVE, 11/29/2018, P2
A, THEFT 3D FROM MOTOR VEHICLE, 1400 W MANSFIELD AVE, 11/29/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 1500 W JACKSON AVE, 11/30/2018, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 1400 W MANSFIELD AVE, 11/29/2018, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 1400 W MANSFIELD AVE, 11/29/2018, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2400 N DIVISION ST, 11/30/2018, P2
C, THEFT-CITY (Shoplifting), 900 W INDIANA AVE, 11/25/2018, P2
C, ASSAULT 3D (d)or(f) (Weapon/Instrument/Bodily Harm), 1100 W MAXWELL AVE, 12/1/2018, P1
C, BURGLARY 2D GARAGE, 2300 W GARDNER AVE, 11/27/2018, P2
C, BURGLARY 2D GARAGE, 1200 N SHERWOOD ST, 12/1/2018, P2
C, BURGLARY-RESIDENTIAL, 1800 W SHARP AVE, 11/26/2018, P1
C, BURGLARY-RESIDENTIAL, 1100 W MAXWELL AVE, 11/26/2018, P2
C, BURGLARY-RESIDENTIAL, 1000 N NETTLETON ST, 11/27/2018, P1
C, BURGLARY-RESIDENTIAL, 2300 W SHARP AVE, 11/28/2018, P1
C, BURGLARY-RESIDENTIAL, 2100 W MALLON AVE, 12/1/2018, P1
C, THEFT OF MOTOR VEHICLE ,W COLLEGE AVE / N JEFFERSON LN, 11/30/2018, P2
C, THEFT 1D ALL OTHER, 1800 W MISSION AVE, 11/26/2018, P1
C, THEFT 2D ALL OTHER, 1200 W SUMMIT PKWY, 11/26/2018, P2
C, THEFT 2D ALL OTHER, 1800 W SHARP AVE, 11/26/2018, P1
