ac,offense,address,date,district
C, BURGLARY 2D COMMERCIAL, 9319 N DIVISION ST, 3/11/2018, P1
C, THEFT-CITY FROM BUILDING, 415 W MANSFIELD, 3/16/2018, P1
C, MAIL THEFT FROM A BUILDING, 3000 W WEILE AVE, 3/12/2018, P1
C, THEFT OF MOTOR VEHICLE, 6700 N WINSTON DR, 3/17/2018, P7
C, THEFT 1D ALL OTHER, 3500 W ELMHURST AVE, 3/12/2018, P1
C, THEFT 2D FROM BUILDING, 3000 W WEILE AVE, 3/12/2018, P1
C, THEFT 2D FROM BUILDING, 6600 N MAPLE ST, 3/16/2018, P2
A, THEFT 3D FROM MOTOR VEHICLE, 1800 W FRANCIS AVE, 3/14/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 2200 W CHADWICK LN, 3/11/2018, P1
C, BURGLARY-RESIDENTIAL, 4300 N MADISON ST, 3/13/2018, P7
C, BURGLARY-RESIDENTIAL, 700 W CORA AVE, 3/17/2018, P2
C, MAIL THEFT, 4200 N CEDAR ST, 3/12/2018, P1
C, RAPE 2D, NA, 3/11/2018, P4
C, THEFT OF MOTOR VEHICLE, 4800 N NORMANDIE ST, 3/14/2018, P1
C, THEFT 3D FROM BUILDING, 5400 N MAPLE ST, 3/14/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 900 W GARLAND AVE, 3/16/2018, P1
C, ASSAULT 2D , N AUDUBON ST / W GORDON AVE, 3/12/2018, P1
C, BURGLARY 2D COMMERCIAL, 4200 N DRISCOLL BLVD, 3/15/2018, P1
A, BURGLARY 2D COMMERCIAL, 4200 N DRISCOLL BLVD, 3/16/2018, P1
C, BURGLARY 2D GARAGE, 3700 N HEMLOCK ST, 3/14/2018, P1
C, BURGLARY 2D GARAGE, 6200 N ELGIN ST, 3/14/2018, P1
C, BURGLARY 2D GARAGE, 2500 N NETTLETON ST, 3/17/2018, P1
C, BURGLARY-RESIDENTIAL, 2800 W LACROSSE AVE, 3/12/2018, P1
C, BURGLARY-RESIDENTIAL, 2200 W CLEVELAND AVE, 3/13/2018, P1
C, BURGLARY-RESIDENTIAL, 3500 W FLEMING PL, 3/13/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 5700 N ASSEMBLY ST, 3/14/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 4900 W WELLESLEY AVE, 3/17/2018, P1
C, THEFT 3D ALL OTHER, 4800 W NINE MILE RD, 3/11/2018, P1
C, THEFT 3D ALL OTHER, 2700 W LONGFELLOW AVE, 3/12/2018, P1
C, THEFT 3D ALL OTHER, 4300 N BELT ST, 3/17/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 3100 W RIVERVIEW DR, 3/11/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2200 W QUEEN AVE, 3/11/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 5000 W NORTHWEST BLVD, 3/11/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 3700 W BROAD AVE, 3/17/2018, P1
C, ASSAULT 1D, 2400 N ATLANTIC ST, 3/17/2018, P1
C, ASSAULT 2D, 300 W INDIANA AVE, 3/17/2018, P1
C, BURGLARY 2D COMMERCIAL, 2000 W NORTHWEST BLVD, 3/17/2018, P1
C, BURGLARY 2D GARAGE, 700 W EUCLID AVE, 3/15/2018, P2
C, BURGLARY-RESIDENTIAL, 1700 W FAIRVIEW AVE, 3/11/2018, P2
C, BURGLARY-RESIDENTIAL, 900 W MANSFIELD AVE, 3/15/2018, P1
C, MAIL THEFT, 900 W SPOFFORD AVE, 3/16/2018, P2
C, MAIL THEFT FROM A BUILDING, 500 W KNOX AVE, 3/16/2018, P2
C, ROBBERY 1D PERSON (NOT PURSE SNATCHING), 900 W AUGUSTA AVE, 3/14/2018, P2
C, THEFT OF MOTOR VEHICLE, 2000 W MONTGOMERY AVE, 3/15/2018, P2
C, THEFT OF MOTOR VEHICLE, 500 W SINTO AVE, 3/15/2018, P1
C, THEFT 1D FROM BUILDING, 600 W ALICE AVE, 3/14/2018, P1
C, THEFT 2D FROM BUILDING, 1800 N MONROE ST, 3/16/2018, P2
C, THEFT 2D FROM MOTOR VEHICLE , N STEVENS ST / W SHARP AVE, 3/11/2018, P2
C, THEFT 2D FROM MOTOR VEHICLE, 1100 W NORTHWEST BLVD, 3/13/2018, P2
C, THEFT 2D FROM MOTOR VEHICLE, 100 W PARK PL, 3/14/2018, P2
C, THEFT 2D FROM MOTOR VEHICLE, 2000 W NORTHWEST BLVD, 3/17/2018, P2
C, THEFT 2D FROM MOTOR VEHICLE, 1400 N MONROE ST, 3/17/2018, P2
C, THEFT 3D ALL OTHER, 3000 N MONROE ST, 3/14/2018, P2
C, THEFT 3D ALL OTHER, 1800 N MONROE ST, 3/14/2018, P2
C, THEFT 3D ALL OTHER, 2000 W CLEVELAND AVE, 3/16/2018, P2
C, THEFT 3D FROM BUILDING, 2100 N ATLANTIC ST, 3/13/2018, P2
C, THEFT 3D FROM BUILDING, 1600 W NORTHWEST BLVD, 3/17/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 2400 N DIVISION ST, 3/11/2018, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2400 N DIVISION ST, 3/12/2018, P2
C, THEFT-CITY ALL OTHER THEFTS, 600 W KNOX AVE, 3/13/2018, P1
C, THEFT-CITY ALL OTHER THEFTS, 2000 W NORTHWEST BLVD, 3/17/2018, P1
C, VEHICLE PROWLING 2D FROM VEHICLE, 2000 W MONTGOMERY AVE, 3/15/2018, P2
A, VEHICLE PROWLING 2D , W SINTO AVE / N ATLANTIC ST, 3/17/2018, P2
C, THEFT 2D FROM MOTOR VEHICLE , W DEAN AVE / N WASHINGTON ST, 3/11/2018, P2
C, THEFT 3D ALL OTHER, 900 N DIVISION ST, 3/12/2018, P2
C, THEFT 3D FROM BUILDING, 700 W MALLON AVE, 3/17/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 700 W MALLON AVE, 3/16/2018, P2
C, ASSAULT 2D, 1400 W BOONE AVE, 3/14/2018, P2
C, BURGLARY-RESIDENTIAL, 1600 W MISSION AVE, 3/14/2018, P2
C, CHILD ASSAULT 3D (CRIM NEG) DVCA, 700 N NETTLETON ST, 3/15/2018, P2
C, THEFT OF MOTOR VEHICLE, 900 N ASH ST, 3/13/2018, P2
C, THEFT OF MOTOR VEHICLE, 2300 W BROADWAY AVE, 3/15/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 1700 W BOONE AVE, 3/15/2018, P2
C, THEFT-CITY (Shoplifting), 1000 W SUMMIT PKWY, 3/13/2018, P2
C, THEFT-CITY (Shoplifting), 1000 W SUMMIT PKWY, 3/13/2018, P2
C, TMVWOP-2D, 2300 W BROADWAY AVE, 3/15/2018, P2
C, THEFT 2D FROM MOTOR VEHICLE, 1900 N WRIGHT RD, 3/12/2018, P2
C, ARSON-1D, 6800 N DIVISION ST, 3/11/2018, P3
C, ASSAULT 2D, 5600 N LIDGERWOOD ST, 3/12/2018, P3
C, ASSAULT 2D, 0 E COZZA DR, 3/15/2018, P4
C, BURGLARY 2D COMMERCIAL, 9300 N DIVISION ST, 3/11/2018, P3
C, BURGLARY 2D GARAGE, 1000 E SHARPSBURG AVE, 3/14/2018, P3
C, BURGLARY-RESIDENTIAL, 0 E WEILE AVE, 3/11/2018, P4
C, BURGLARY-RESIDENTIAL, 800 E DECATUR AVE, 3/12/2018, P4
C, BURGLARY-RESIDENTIAL, 900 E BRIDGEPORT AVE, 3/17/2018, P2
C, MAIL THEFT, 6600 N DIVISION ST, 3/12/2018, P3
C, MAIL THEFT, 9200 N COLTON ST, 3/14/2018, P3
C, MAIL THEFT, 500 E BRIDGEPORT AVE, 3/14/2018, P3
C, MAIL THEFT, 500 E SANSON AVE, 3/17/2018, P3
C, MAIL THEFT, 6500 N NEVADA ST, 3/17/2018, P3
C, MAIL THEFT, 6800 N DAKOTA ST, 3/17/2018, P3
C, MAIL THEFT, 6800 N DAKOTA ST, 3/17/2018, P3
C,RAPE 1D,NA, 3/12/2018, P3
C,RAPE 1D,NA, 3/12/2018, P3
C, ROBBERY 2D PERSON (NOT PURSE SNATCHING), 4600 N NEVADA ST, 3/13/2018, P3
C, THEFT OF MOTOR VEHICLE, 1300 E EVERETT AVE, 3/12/2018, P4
C, THEFT OF MOTOR VEHICLE, 6100 N LIDGERWOOD ST, 3/13/2018, P3
C, THEFT OF MOTOR VEHICLE, 1000 E COZZA DR, 3/13/2018, P4
C, THEFT FIREARM FROM MOTOR VEHICLE, 9600 N NEWPORT HWY, 3/12/2018, P3
A, THEFT 1D FROM BUILDING, 9300 N DIVISION ST, 3/11/2018, P3
C, THEFT 1D FROM BUILDING, 800 E DECATUR AVE, 3/12/2018, P4
C, THEFT 2D ALL OTHER, 4500 N DIVISION ST, 3/13/2018, P3
C, THEFT 2D ALL OTHER, 200 E WEDGEWOOD AVE, 3/13/2018, P3
C, THEFT 2D FROM BUILDING, 9300 N DIVISION ST, 3/11/2018, P3
C, THEFT 2D FROM BUILDING, 9200 N COLTON ST, 3/11/2018, P3
C, THEFT 2D FROM BUILDING, 7400 N NEVADA ST, 3/12/2018, P3
C, THEFT 2D FROM BUILDING, 9600 N NEWPORT HWY, 3/14/2018, P3
C, THEFT 2D FROM MOTOR VEHICLE, 9600 N NEWPORT HWY, 3/12/2018, P3
C, THEFT 2D FROM MOTOR VEHICLE, 400 E HOLLAND AVE, 3/16/2018, P3
C, THEFT 2D FROM MOTOR VEHICLE , E FRANCIS AVE / N NEVADA ST, 3/16/2018, P3
C, THEFT 2D FROM MOTOR VEHICLE, 9700 N NEWPORT HWY, 3/17/2018, P3
C, THEFT 2D VEHICLE PARTS OR ACCESSORIES, 4700 N DIVISION ST, 3/16/2018, P3
C, THEFT 3D ALL OTHER, 0 E PINE RIDGE CT, 3/11/2018, P3
C, THEFT 3D ALL OTHER, 7100 N DIVISION ST, 3/12/2018, P3
C, THEFT 3D ALL OTHER, 4500 N DIVISION ST, 3/14/2018, P3
C, THEFT 3D ALL OTHER, 100 E MAGNESIUM RD, 3/14/2018, P3
A, THEFT 3D ALL OTHER, 4500 N DIVISION ST, 3/15/2018, P4
C, THEFT 3D FROM BUILDING, 900 E PROVIDENCE AVE, 3/11/2018, P2
C, THEFT 3D FROM BUILDING, 900 E QUEEN AVE, 3/11/2018, P3
C, THEFT 3D FROM BUILDING, 4600 N NEVADA ST, 3/11/2018, P3
C, THEFT 3D FROM BUILDING, 7400 N NEVADA ST, 3/12/2018, P3
C, THEFT 3D FROM BUILDING, 4700 N DIVISION ST, 3/13/2018, P3
C, THEFT 3D FROM BUILDING, 500 E HOLLAND AVE, 3/13/2018, P3
C, THEFT 3D FROM BUILDING, 0 E PINE RIDGE CT, 3/14/2018, P3
C, THEFT 3D FROM BUILDING, 500 E HOLLAND AVE, 3/15/2018, P3
C, THEFT 3D FROM BUILDING, 900 E COZZA DR, 3/16/2018, P3
C, THEFT 3D FROM BUILDING, 4700 N DIVISION ST, 3/17/2018, P3
C, THEFT 3D FROM MOTOR VEHICLE, 9200 N COLTON ST, 3/12/2018, P3
C, THEFT 3D FROM MOTOR VEHICLE, 900 E BEACON AVE, 3/12/2018, P3
C, THEFT 3D FROM MOTOR VEHICLE, 700 E BEACON AVE, 3/12/2018, P3
C, THEFT 3D FROM MOTOR VEHICLE, 500 E RICH AVE, 3/12/2018, P3
C, THEFT 3D FROM MOTOR VEHICLE, 6000 N WISCOMB ST, 3/13/2018, P3
C, THEFT 3D FROM MOTOR VEHICLE , E SHARPSBURG AVE / N NEVADA ST, 3/13/2018, P3
C, THEFT 3D FROM MOTOR VEHICLE, 5600 N LIDGERWOOD ST, 3/14/2018, P3
C, THEFT 3D FROM MOTOR VEHICLE, 1100 E MAGNESIUM RD, 3/14/2018, P3
C, THEFT 3D FROM MOTOR VEHICLE, 9900 N NEWPORT HWY, 3/14/2018, P3
C, THEFT 3D FROM MOTOR VEHICLE, 4700 N DIVISION ST, 3/14/2018, P3
C, THEFT 3D FROM MOTOR VEHICLE, 9600 N NEWPORT HWY, 3/16/2018, P3
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 200 E WEDGEWOOD AVE, 3/12/2018, P3
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES , E SHARPSBURG AVE / N NEVADA ST, 3/13/2018, P3
C, THEFT 3D SHOPLIFTING, 10100 N NEWPORT HWY, 3/11/2018, P3
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 3/13/2018, P3
C, THEFT 3D SHOPLIFTING, 6600 N DIVISION ST, 3/13/2018, P3
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 3/14/2018, P3
C, THEFT 3D SHOPLIFTING, 6700 N DIVISION ST, 3/14/2018, P2
C, THEFT 3D SHOPLIFTING, 6700 N DIVISION ST, 3/14/2018, P2
C, THEFT 3D SHOPLIFTING, 6700 N DIVISION ST, 3/14/2018, P2
C, THEFT 3D SHOPLIFTING, 6700 N DIVISION ST, 3/14/2018, P2
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 3/15/2018, P3
C, THEFT 3D SHOPLIFTING, 5800 N DIVISION ST, 3/15/2018, P3
C, THEFT 3D SHOPLIFTING, 6500 N NEVADA ST, 3/16/2018, P4
C, THEFT 3D SHOPLIFTING, 5800 N DIVISION ST, 3/16/2018, P3
C, THEFT 3D SHOPLIFTING, 6500 N NEVADA ST, 3/16/2018, P4
C, THEFT 3D SHOPLIFTING, 5800 N DIVISION ST, 3/17/2018, P3
C, THEFT 3D SHOPLIFTING, 9500 N NEWPORT HWY, 3/17/2018, P3
C, THEFT-CITY (Shoplifting), 9500 N NEWPORT HWY, 3/14/2018, P4
C, THEFT-CITY (Shoplifting), 6700 N DIVISION ST, 3/14/2018, P5
C, THEFT-CITY (Shoplifting), 6500 N NEVADA ST, 3/14/2018, P4
C, THEFT-CITY (Shoplifting), 9500 N NEWPORT HWY, 3/14/2018, P4
C, THEFT-CITY (Shoplifting), 4700 N DIVISION ST, 3/15/2018, P3
C, THEFT-CITY (Shoplifting), 9500 N NEWPORT HWY, 3/15/2018, P4
C, VEHICLE PROWLING 2D FROM VEHICLE, 9900 N NEWPORT HWY, 3/11/2018, P3
C, THEFT 2D FROM BUILDING, 1500 E COLUMBIA AVE, 3/16/2018, P3
C, THEFT 3D FROM MOTOR VEHICLE, 1400 E EVERETT AVE, 3/14/2018, P3
C, THEFT OF MOTOR VEHICLE , E ERMINA AVE / N REBECCA ST, 3/17/2018, P4
C, BURGLARY-RESIDENTIAL, 2300 E EMPIRE AVE, 3/11/2018, P4
C, BURGLARY-RESIDENTIAL, 1600 E DALTON AVE, 3/14/2018, P4
C, HARASSMENT FELONY WEAPON INVOLVED, 1600 E WELLESLEY AVE, 3/14/2018, P4
C, MAIL THEFT, 2900 E CLEVELAND AVE, 3/17/2018, P4
C, RAPE 3D, NA, 3/17/2018, P4
C, ROBBERY 2D ALL EXCEPT PURSE SNATCHING, 1600 E WELLESLEY AVE, 3/14/2018, P3
A, THEFT OF MOTOR VEHICLE, 3700 N COOK ST, 3/12/2018, P4
C, THEFT OF MOTOR VEHICLE, 3900 N MARKET ST, 3/13/2018, P4
C, THEFT 2D ALL OTHER, 2600 E ILLINOIS AVE, 3/11/2018, P4
C, THEFT 2D FROM MOTOR VEHICLE, 1600 E GORDON AVE, 3/11/2018, P4
C, THEFT 3D FROM BUILDING, 4000 N COOK ST, 3/12/2018, P4
C, THEFT 3D FROM MOTOR VEHICLE, 2000 E COURTLAND AVE, 3/11/2018, P4
C, THEFT 3D FROM MOTOR VEHICLE, 2300 E EUCLID AVE, 3/13/2018, P4
A, THEFT 3D FROM MOTOR VEHICLE, 3800 N MARKET ST, 3/16/2018, P4
C, THEFT-CITY (Shoplifting), 3900 N MARKET ST, 3/11/2018, P4
C, BURGLARY 2D GARAGE, 4100 E PRINCETON AVE, 3/12/2018, P4
C, THEFT OF MOTOR VEHICLE, 2300 E JOSEPH AVE, 3/17/2018, P4
C, THEFT 3D ALL OTHER, 4700 N COOK ST, 3/16/2018, P4
C, THEFT 3D FROM BUILDING, 2600 E EVERETT AVE, 3/13/2018, P4
C, THEFT 3D FROM BUILDING, 3000 E COLUMBIA AVE, 3/13/2018, P4
C, BURGLARY 2D COMMERCIAL, 2800 N HOGAN ST, 3/15/2018, P4
C, BURGLARY-RESIDENTIAL, 900 E SINTO AVE, 3/16/2018, P4
C, MAIL THEFT, 400 E INDIANA AVE, 3/14/2018, P4
C, ROBBERY 2D COMMERCIAL (NOT PURSE SNATCHING), 2400 N DIVISION ST, 3/12/2018, P2
C, THEFT 2D ALL OTHER, 200 E NORTH FOOTHILLS DR, 3/14/2018, Oth
C, THEFT 3D ALL OTHER, 900 E MISSION AVE, 3/15/2018, P4
C, THEFT 3D FROM BUILDING, 2000 N HAMILTON ST, 3/12/2018, P4
C, THEFT 3D FROM BUILDING, 2700 N DIVISION ST, 3/16/2018, P4
C, THEFT 3D FROM BUILDING, 1900 N HAMILTON ST, 3/16/2018, P4
C, THEFT 3D FROM BUILDING, 900 E SINTO AVE, 3/16/2018, P4
C, THEFT 3D SHOPLIFTING, 2400 N DIVISION ST, 3/15/2018, P4
C, THEFT 3D SHOPLIFTING, 2400 N DIVISION ST, 3/15/2018, P4
C, THEFT 3D SHOPLIFTING, 900 E MISSION AVE, 3/15/2018, P4
C, THEFT 3D SHOPLIFTING, 2400 N DIVISION ST, 3/15/2018, P4
C, THEFT 3D SHOPLIFTING, 900 E MISSION AVE, 3/15/2018, P4
C, THEFT-CITY FROM BUILDING, 900 E DESMET AVE, 3/13/2018, P2
C, THEFT-CITY (Shoplifting), 200 E NORTH FOOTHILLS DR, 3/15/2018, P4
A, THEFT OF MOTOR VEHICLE, 3900 E GRACE AVE, 3/17/2018, P4
C, THEFT 3D FROM MOTOR VEHICLE, 2700 N RALPH ST, 3/16/2018, P4
C, THEFT 3D FROM MOTOR VEHICLE, 2500 N REBECCA ST, 3/17/2018, P4
C, THEFT 3D FROM MOTOR VEHICLE, 3900 E GRACE AVE, 3/17/2018, P4
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2700 N RALPH ST, 3/16/2018, P4
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2500 N REBECCA ST, 3/17/2018, P4
C, ASSAULT 1D , E 2113  E 5TH AVE / S ALTAMONT ST, 3/13/2018, P5
C, BURGLARY 2D COMMERCIAL, 400 E 3RD AVE, 3/12/2018, P8
C, BURGLARY 2D FENCED AREA, 400 E SPRAGUE AVE, 3/15/2018, P5
C, BURGLARY-RESIDENTIAL, 1600 E 13TH AVE, 3/16/2018, P6
A, HARASSMENT FELONY WEAPON INVOLVED , N DIVISION ST / W RIVERSIDE AVE, 3/12/2018, P8
C, ROBBERY 1D COMMERCIAL (NOT PURSE SNATCHING), 100 S DIVISION ST, 3/11/2018, P8
C, THEFT OF MOTOR VEHICLE, 4200 E SPRAGUE AVE, 3/12/2018, P6
C, THEFT OF MOTOR VEHICLE , E 5TH AVE / S GRANT ST, 3/16/2018, P8
C, THEFT FIREARM FROM MOTOR VEHICLE, 4200 E SPRAGUE AVE, 3/12/2018, P6
C, THEFT 2D FROM BUILDING, 2400 E PACIFIC AVE, 3/14/2018, P5
C, THEFT 2D FROM MOTOR VEHICLE, 2100 E SPRAGUE AVE, 3/11/2018, P5
C, THEFT 2D FROM MOTOR VEHICLE ,N PINE ST / E MAIN AVE, 3/14/2018, P5
C, THEFT 2D FROM MOTOR VEHICLE, 2000 E 3RD AVE, 3/17/2018, P5
C, THEFT 3D ALL OTHER S PERRY, ST / E 8TH AVE, 3/11/2018, P5
C, THEFT 3D ALL OTHER, 100 S DIVISION ST, 3/16/2018, P5
C, THEFT 3D FROM BUILDING, 400 E HARTSON AVE, 3/14/2018, P5
C, THEFT 3D FROM BUILDING, 2200 E 7TH AVE, 3/17/2018, P5
C, THEFT 3D FROM MOTOR VEHICLE, 4200 E SPRAGUE AVE, 3/12/2018, P6
A, THEFT 3D FROM MOTOR VEHICLE, 600 S GREENE ST, 3/14/2018, P5
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES , E 7TH AVE / S HELENA ST, 3/14/2018, P5
C, ASSAULT 4D WEAPON OR NEGLIGENT INJURY, 1900 E SOUTH RIVERTON AVE, 3/16/2018, P5
C, ASSAULT 2D, 1700 E MALLON AVE, 3/15/2018, P5
C, THEFT 3D ALL OTHER, 2000 E SHARP AVE, 3/14/2018, P5
C, THEFT 3D ALL OTHER, 1800 E MALLON AVE, 3/16/2018, P6
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2000 E SHARP AVE, 3/14/2018, P5
C, THEFT 3D SHOPLIFTING, 1900 E MISSION AVE, 3/16/2018, P5
C, THEFT OF MOTOR VEHICLE, 3421 E HARTSON ST, 3/16/2018, P6
C, BURGLARY 2D GARAGE, 1600 S PERRY ST, 3/16/2018, P6
C, BURGLARY-RESIDENTIAL, 1700 E 35TH AVE, 3/12/2018, P6
C, BURGLARY-RESIDENTIAL, 3400 E 17TH AVE, 3/12/2018, P6
C, BURGLARY-RESIDENTIAL, 1500 E 35TH AVE, 3/12/2018, P6
A, BURGLARY-RESIDENTIAL, 1000 S WOODFERN ST, 3/14/2018, P6
C, MAIL THEFT, 3600 S COOK ST, 3/13/2018, P6
C, THEFT 2D ALL OTHER, 2900 E 29TH AVE, 3/17/2018, P6
C, THEFT 2D ALL OTHER, 3000 E 29TH AVE, 3/17/2018, P6
C, THEFT 2D FROM BUILDING, 1900 E 34TH AVE, 3/16/2018, P6
C, THEFT 2D FROM MOTOR VEHICLE, 1700 E 35TH AVE, 3/12/2018, P6
C, THEFT 3D ALL OTHER, 3200 E 20TH AVE, 3/12/2018, P6
C, THEFT 3D ALL OTHER, 1600 S PERRY ST, 3/16/2018, P6
C, THEFT 3D FROM BUILDING, 3300 S PERRY ST, 3/17/2018, P6
C, THEFT 3D FROM MOTOR VEHICLE, 2500 E 29TH AVE, 3/17/2018, P6
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2500 E 29TH AVE, 3/17/2018, P6
C, THEFT-CITY (Shoplifting), 2500 E 29TH AVE, 3/14/2018, P6
C, VEHICLE PROWLING 2D, 1700 E 35TH AVE, 3/12/2018, P6
C, THEFT 3D FROM MOTOR VEHICLE, 900 E 18TH AVE, 3/15/2018, P6
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2700 S PERRY ST, 3/12/2018, P6
C, BURGLARY 2D COMMERCIAL, 4500 S REGAL ST, 3/14/2018, P6
C, THEFT 2D FROM BUILDING, 5000 S REGAL ST, 3/16/2018, P6
A, THEFT 3D FROM MOTOR VEHICLE, 3200 E 44TH AVE, 3/12/2018, P6
C, THEFT 3D SHOPLIFTING, 4500 S REGAL ST, 3/15/2018, P6
C, THEFT-CITY (Shoplifting), 4900 S REGAL ST, 3/12/2018, P6
A, BURGLARY 2D COMMERCIAL, 1900 W PACIFIC AVE, 3/14/2018, P5
C, THEFT OF MOTOR VEHICLE , W PACIFIC AVE / S HEMLOCK ST, 3/11/2018, P7
C, THEFT OF MOTOR VEHICLE , S SPRUCE ST / S COEUR D ALENE ST, 3/13/2018, P7
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 1800 W 3RD AVE, 3/13/2018, P7
C, MAIL THEFT, 1700 W 12TH AVE, 3/15/2018, P7
