ac,offense,address,date,district
C, THEFT OF MOTOR VEHICLE, 6600 N AUSTIN RD, 11/12/2017, P4
C, THEFT 2D FROM BUILDING, 3500 W INDIAN TRAIL RD, 11/17/2017, P1
C, THEFT 2D ALL OTHER, 7200 N FIVE MILE RD, 11/14/2017, P1
C, THEFT 2D FROM MOTOR VEHICLE, 3400 W HORIZON AVE, 11/12/2017, P1
C, BURGLARY-RESIDENTIAL, 5400 W BARNES RD, 11/17/2017, P1
C, THEFT OF MOTOR VEHICLE, 5400 W BARNES RD, 11/17/2017, P1
C, THEFT 2D FROM BUILDING, 6200 W SKAGIT CT, 11/14/2017, P1
C, THEFT 3D ALL OTHER, 4400 W ELDERBERRY AVE, 11/14/2017, P1
C, THEFT 3D SHOPLIFTING, 9000 N INDIAN TRAIL RD, 11/16/2017, P1
C, ASSAULT 2D, 4000 N ASH ST, 11/13/2017, P1
C, BURGLARY-RESIDENTIAL, 4500 N LINCOLN ST, 11/14/2017, P1
C, THEFT OF MOTOR VEHICLE, 700 W GORDON AVE, 11/14/2017, P1
A, THEFT OF MOTOR VEHICLE, 700 W GLASS AVE, 11/16/2017, P1
C, THEFT 2D FROM BUILDING, 4000 N JEFFERSON ST, 11/13/2017, P1
C, THEFT 2D FROM MOTOR VEHICLE, 300 W LONGFELLOW AVE, 11/12/2017, P1
C, THEFT 2D FROM MOTOR VEHICLE , N MONROE ST / W FRANCIS AVE, 11/16/2017, P1
C, THEFT 2D FROM MOTOR VEHICLE, 900 W GARLAND AVE, 11/17/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4200 N NORMANDIE ST, 11/12/2017, P1
A, THEFT 3D FROM MOTOR VEHICLE, 4500 N MONROE ST, 11/14/2017, P1
A, THEFT 3D FROM MOTOR VEHICLE, 4200 N HOWARD ST, 11/14/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 900 W GARLAND AVE, 11/17/2017, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 700 W GLASS AVE, 11/16/2017, P1
C, BURGLARY 2D GARAGE, 2800 W QUEEN AVE, 11/16/2017, P1
C, MAIL THEFT, 6200 N ROYAL DR, 11/17/2017, P1
C, THEFT OF MOTOR VEHICLE, 4100 W QUEEN AVE, 11/13/2017, P1
C, THEFT OF MOTOR VEHICLE, 4100 W ROWAN AVE, 11/16/2017, P1
C, THEFT 2D ALL OTHER, 2500 W WELLESLEY AVE, 11/15/2017, P1
C, THEFT 2D ALL OTHER, 2500 W WELLESLEY AVE, 11/15/2017, P1
C, THEFT 2D ALL OTHER, 2500 W WELLESLEY AVE, 11/15/2017, P1
C, THEFT 2D FROM BUILDING, 2200 W YORK AVE, 11/13/2017, P1
C, THEFT 2D FROM MOTOR VEHICLE, 2300 W WALTON AVE, 11/14/2017, P1
C, THEFT 3D ALL OTHER, 5400 N CANNON ST, 11/13/2017, P1
C, THEFT 3D FROM BUILDING, 4800 N ELM ST, 11/13/2017, P1
C, THEFT 3D FROM BUILDING, 4500 N ROYAL CT, 11/14/2017, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 6000 N OXFORD DR, 11/14/2017, P1
C, THEFT 3D SHOPLIFTING, 2500 W WELLESLEY AVE, 11/12/2017, P1
A, THEFT 3D SHOPLIFTING, 2300 W WELLESLEY AVE, 11/16/2017, P1
C, ASSAULT 2D, 2200 N ATLANTIC ST, 11/16/2017, P2
C, BURGLARY 2D COMMERCIAL, 3100 N MONROE ST, 11/17/2017, P2
C, ROBBERY 2D PERSON (NOT PURSE SNATCHING), 2500 N MONROE ST, 11/12/2017, P1
C, THEFT OF MOTOR VEHICLE, 2200 N WALL ST, 11/15/2017, P2
C, THEFT 1D FROM BUILDING, 1300 N ATLANTIC ST, 11/13/2017, P1
C, THEFT 2D ALL OTHER, 1300 N ATLANTIC ST, 11/14/2017, P2
C, THEFT 2D FROM MOTOR VEHICLE, 800 W YORK AVE, 11/15/2017, P2
C, THEFT 3D ALL OTHER , W MANSFIELD AVE / N MONROE ST, 11/12/2017, P2
C, THEFT 3D ALL OTHER, 1700 N MONROE ST, 11/13/2017, P2
C, THEFT 3D ALL OTHER, 700 W KNOX AVE, 11/13/2017, P2
C, THEFT 3D FROM BUILDING, 1600 N MONROE ST, 11/15/2017, P2
C, THEFT 3D FROM BUILDING, 800 W DALTON AVE, 11/17/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2400 N DIVISION ST, 11/14/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE, 700 W CORA AVE, 11/17/2017, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2400 N DIVISION ST, 11/13/2017, P2
C, THEFT-CITY ALL OTHER THEFTS, 1000 W SHANNON AVE, 11/15/2017, P1
C, THEFT 2D FROM MOTOR VEHICLE , W BOONE AVE / N HOWARD ST, 11/13/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE , W CATALDO AVE / N CALISPEL ST, 11/12/2017, P2
A, THEFT 3D FROM MOTOR VEHICLE, 700 W MALLON AVE, 11/12/2017, P2
C, ASSAULT 1D, 1900 W SHARP AVE, 11/16/2017, P1
C, BURGLARY 2D GARAGE, 2200 W MAXWELL AVE, 11/13/2017, P2
C, BURGLARY-RESIDENTIAL, 600 N CANNON ST, 11/13/2017, P1
C, BURGLARY-RESIDENTIAL, 1400 W MAXWELL AVE, 11/13/2017, P2
C, MAIL THEFT, 1100 W MAXWELL AVE, 11/15/2017, P2
C, RAPE 3D, NA, 11/13/2017, P2
A, THEFT OF MOTOR VEHICLE, 2200 W MAXWELL AVE, 11/13/2017, P2
C, THEFT OF MOTOR VEHICLE, 2200 W MILFORD PL, 11/13/2017, P1
C, THEFT OF MOTOR VEHICLE, 2300 W SINTO AVE, 11/13/2017, P2
A, THEFT OF MOTOR VEHICLE, 1200 W SPOFFORD AVE, 11/14/2017, P1
C, THEFT OF MOTOR VEHICLE, 1300 W NORA AVE, 11/14/2017, P1
C, THEFT 2D FROM MOTOR VEHICLE ,N ADAMS ST / W COLLEGE AVE, 11/12/2017, P2
C, THEFT 3D FROM BUILDING, 3200 W BOONE AVE, 11/12/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE, 1700 N PETTET DR, 11/12/2017, P2
C, THEFT 3D SHOPLIFTING, 2200 W BROADWAY AVE, 11/14/2017, P2
C, RAPE OF A CHILD 1D, NA, 11/17/2017, P1
C, THEFT 2D FROM MOTOR VEHICLE, 4100 W FREEMONT RD, 11/17/2017, P2
C, ASSAULT OF A CHILD 2D, 1300 E DALTON AVE, 11/13/2017, P3
C, BURGLARY 2D COMMERCIAL, 0 E EMPIRE AVE, 11/12/2017, P1
C, BURGLARY 2D GARAGE, 5900 N WISCOMB ST, 11/12/2017, P3
C, BURGLARY 2D GARAGE, 600 E COZZA DR, 11/13/2017, P3
C, BURGLARY 2D GARAGE, 7700 N WILDING DR, 11/16/2017, P3
C, BURGLARY 2D GARAGE, 1700 E LINCOLN RD, 11/16/2017, P4
C, BURGLARY-RESIDENTIAL, 6000 N MAYFAIR ST, 11/12/2017, P4
C, BURGLARY-RESIDENTIAL, 500 E NEBRASKA AVE, 11/13/2017, P4
C, BURGLARY-RESIDENTIAL, 500 E EUCLID AVE, 11/14/2017, P4
C, BURGLARY-RESIDENTIAL, 300 E WEDGEWOOD AVE, 11/15/2017, P4
C, BURGLARY-RESIDENTIAL, 1000 E PROVIDENCE AVE, 11/15/2017, P3
C, BURGLARY-RESIDENTIAL, 1100 E EUCLID AVE, 11/17/2017, P4
C, BURGLARY-RESIDENTIAL, 100 E WEDGEWOOD AVE, 11/17/2017, P4
C, THEFT OF MOTOR VEHICLE, 500 E NEBRASKA AVE, 11/13/2017, P4
C, THEFT OF MOTOR VEHICLE, 300 E WABASH AVE, 11/13/2017, P4
C, THEFT OF MOTOR VEHICLE, 300 E WEDGEWOOD AVE, 11/15/2017, P4
C, THEFT OF MOTOR VEHICLE, 100 E WEILE AVE, 11/16/2017, P4
A, THEFT OF MOTOR VEHICLE, 1200 E WESTVIEW CT, 11/16/2017, P3
