ac,offense,address,date,district
A, ROBBERY 1D PERSON (NOT PURSE SNATCHING), CEDAR/CENTRAL, 10/16/2018, P1
C, THEFT OF MOTOR VEHICLE, 6300 N WINSTON DR, 10/20/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 1800 W NORTHRIDGE CT, 10/15/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 6500 N ELMHURST ST, 10/14/2018, P1
C, VEHICULAR ASSAULT, 3700 W INDIAN TRAIL RD, 10/16/2018, P1
C, BURGLARY 2D GARAGE, 2700 W ASHLEY CIR, 10/20/2018, P1
C, BURGLARY-RESIDENTIAL, 7800 N ASHLEY CIR, 10/18/2018, P1
C, THEFT OF MOTOR VEHICLE, 2400 W CASCADE WAY, 10/20/2018, P1
C, BURGLARY 2D COMMERCIAL, 8300 N JAMES CT, 10/18/2018, P1
C, BURGLARY 2D FENCED AREA, 8300 N JAMES CT, 10/18/2018, P1
C, MAIL THEFT, 5200 W RUSSETT DR, 10/18/2018, P1
C, THEFT 2D ALL OTHER, 6500 W KITSAP DR, 10/15/2018, P1
C, THEFT 2D FROM BUILDING, 4400 W SHAWNEE AVE, 10/16/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 6500 W KITSAP DR, 10/15/2018, P1
C, THEFT 3D FROM BUILDING, 9900 N GLENWOOD DR, 10/14/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 9700 N SEMINOLE DR, 10/15/2018, P1
C, ASSAULT 2D, 300 W QUEEN AVE, 10/19/2018, P1
C, BURGLARY 2D COMMERCIAL, 500 W FRANCIS AVE, 10/15/2018, P1
C, RAPE 2D, NA, 10/19/2018, P1
C, THEFT OF MOTOR VEHICLE, 4300 N HAWTHORNE ST, 10/16/2018, P1
C, THEFT OF MOTOR VEHICLE, 4900 N JEFFERSON ST, 10/16/2018, P1
C, THEFT 2D ALL OTHER, 700 W PROVIDENCE AVE, 10/15/2018, P1
C, THEFT 2D SHOPLIFTING, 3600 N DIVISION ST, 10/15/2018, P1
C, THEFT 3D FROM BUILDING, 3500 N DIVISION ST, 10/19/2018, P1
