ac,offense,address,date,district
C, BURGLARY-RESIDENTIAL, 4100 W INDIAN TRAIL RD, 8/13/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 6400 N LINDEKE ST, 8/14/2018, P1
C, THEFT 3D ALL OTHER, 1600 W FRANCIS AVE, 8/15/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2100 W WEDGEWOOD AVE, 8/13/2018, P1
A, THEFT 3D FROM MOTOR VEHICLE, 1800 W NORTHRIDGE CT, 8/15/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 7000 N CANNON ST, 8/17/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 1800 W WEDGEWOOD AVE, 8/17/2018, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 6700 N CEDAR RD, 8/14/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 8800 N ROSEBURY LN, 8/14/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 9300 N SUNDANCE DR, 8/13/2018, P1
C, ASSAULT OF A CHILD 2D, 800 W CORA AVE, 8/14/2018, P1
C, ASSAULT 2D, 4600 N ADAMS ST, 8/14/2018, P1
C, BURGLARY 2D GARAGE, 6000 N ATLANTIC ST, 8/12/2018, P1
C, THEFT 2D ALL OTHER, 5300 N ADAMS ST, 8/13/2018, P1
C, THEFT 2D ALL OTHER, 5200 N ADAMS ST, 8/16/2018, P1
C, THEFT 2D ALL OTHER, 5800 N STEVENS ST, 8/18/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 0 W LACROSSE AVE, 8/16/2018, P1
A, THEFT 3D FROM MOTOR VEHICLE, 300 W COLUMBIA AVE, 8/17/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 300 W CENTRAL AVE, 8/17/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 400 W JOSEPH AVE, 8/17/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 6000 N CALISPEL ST, 8/17/2018, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 4400 N WHITEHOUSE ST, 8/18/2018, P1
C, THEFT 3D SHOPLIFTING, 6100 N DIVISION ST, 8/16/2018, P1
C, THEFT-CITY ALL OTHER THEFTS , N NORMANDIE ST / W COURTLAND AVE, 8/14/2018, P3
C, BURGLARY-RESIDENTIAL, 2400 W LACROSSE AVE, 8/13/2018, P1
C, BURGLARY-RESIDENTIAL, 5600 N HEMLOCK ST, 8/18/2018, P1
C, THEFT 3D ALL OTHER, 2300 W WELLESLEY AVE, 8/14/2018, P1
C, THEFT 3D ALL OTHER, 2400 W ROWAN AVE, 8/15/2018, P1
C, THEFT 3D ALL OTHER, 4800 W NINE MILE RD, 8/17/2018, P1
C, THEFT 3D FROM BUILDING, 2600 W OLYMPIC AVE, 8/13/2018, P1
C, THEFT 3D FROM BUILDING, 7300 N PINE ROCK ST, 8/15/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4200 N E ST, 8/12/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 5300 N ALAMEDA BLVD, 8/12/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 5600 N MOORE ST, 8/13/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 6000 N FLEMING ST, 8/14/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2400 W LIBERTY AVE, 8/14/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 6000 N FLEMING ST, 8/14/2018, P1
C, THEFT 3D SHOPLIFTING, 2500 W WELLESLEY AVE, 8/13/2018, P1
C, THEFT-CITY (MOTOR VEHICLE PARTS OR ACCESSORIES), 2600 N BELT ST, 8/18/2018, P1
C, THEFT-CITY (Shoplifting), 2500 W WELLESLEY AVE, 8/16/2018, P1
C, ASSAULT 2D, 1400 N LINCOLN ST, 8/15/2018, P2
C, MAIL THEFT, 800 W EUCLID AVE, 8/18/2018, P2
C, THEFT OF MOTOR VEHICLE, 800 W MAXWELL AVE, 8/18/2018, P1
C, THEFT FIREARM FROM BUILDING, 600 W MANSFIELD AVE, 8/13/2018, P2
C, THEFT 2D FROM BUILDING, 700 W MONTGOMERY AVE, 8/15/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 100 W WAVERLY PL, 8/13/2018, P2
C, THEFT 2D VEHICLE PARTS OR ACCESSORIES, 2400 N DIVISION ST, 8/14/2018, P2
C, THEFT 3D FROM BUILDING, 1300 W ALICE AVE, 8/13/2018, P2
C, THEFT 3D FROM BUILDING, 500 W MANSFIELD AVE, 8/15/2018, P2
