ac,offense,address,date,district
C, THEFT FIREARM FROM BUILDING, 3000 W BEACON AVE, 2/17/2018, P1
C, THEFT 2D FROM BUILDING, 1900 W FRANCIS AVE, 2/15/2018, P1
C, THEFT 3D FROM BUILDING, 1900 W FRANCIS AVE, 2/17/2018, P1
C, THEFT 3D SHOPLIFTING, 3300 W INDIAN TRAIL RD, 2/17/2018, P1
C, BURGLARY-RESIDENTIAL, 2300 W ASHLEY AVE, 2/11/2018, P1
C, THEFT 2D FROM BUILDING, 8800 N INDIAN TRAIL RD, 2/11/2018, P1
C, BURGLARY 2D GARAGE, 4300 N WASHINGTON ST, 2/15/2018, P1
C, HARASSMENT FELONY WEAPON INVOLVED, 600 W CORA AVE, 2/14/2018, P1
C, THEFT OF MOTOR VEHICLE, 3900 N WASHINGTON ST, 2/14/2018, P1
C, THEFT OF MOTOR VEHICLE, 4700 N CALISPEL ST, 2/16/2018, P1
C, THEFT OF MOTOR VEHICLE, 800 W CORA AVE, 2/17/2018, P1
C, THEFT OF MOTOR VEHICLE, 800 W CORA AVE, 2/17/2018, P1
C, THEFT 2D VEHICLE PARTS OR ACCESSORIES, 4300 N WASHINGTON ST, 2/15/2018, P1
C, THEFT 3D FROM BUILDING, 1000 W GARLAND AVE, 2/13/2018, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 4800 N HOWARD ST, 2/16/2018, P1
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 2/12/2018, P1
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 2/17/2018, P1
C, THEFT-CITY FROM BUILDING, 1000 W GARLAND AVE, 2/13/2018, P1
C, THEFT CITY FROM MOTOR VEHICLE, 4700 N CALISPEL ST, 2/16/2018, P1
C, TMVWOP-2D, 5900 N WASHINGTON ST, 2/17/2018, P1
C, MAIL THEFT, 2500 W NORTHWEST BLVD, 2/15/2018, P1
C, THEFT OF MOTOR VEHICLE, 5800 N ASSEMBLY ST, 2/11/2018, P1
C, THEFT OF MOTOR VEHICLE, 2300 W GARLAND AVE, 2/16/2018, P1
C, THEFT 2D FROM BUILDING, 4500 N GUSTAVUS ST, 2/12/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 2700 W NORTHWEST BLVD, 2/16/2018, P2
C, THEFT 2D FROM MOTOR VEHICLE, 2300 W GARLAND AVE, 2/16/2018, P1
C, THEFT 2D VEHICLE PARTS OR ACCESSORIES, 4300 W EVERETT AVE, 2/11/2018, P1
C, THEFT 3D ALL OTHER, 4300 W SANSON AVE, 2/13/2018, P1
C, THEFT 3D ALL OTHER, 3700 N C ST, 2/16/2018, P1
C, THEFT 3D FROM BUILDING, 6000 N DRISCOLL BLVD, 2/11/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 3900 N OAK ST, 2/11/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4600 N AUBREY L WHITE PKWY, 2/14/2018, P1
C, THEFT-CITY (Shoplifting), 4750 E DIVISION ST, 2/17/2018, P2
C, ASSAULT 1D , W FREDERICK AVE / N LINCOLN ST, 2/14/2018, P2
C, ASSAULT 3D (d)or(f) (Weapon/Instrument/Bodily Harm) , N WALL ST / W YORK AVE, 2/12/2018, P1
C, BURGLARY 2D COMMERCIAL, 1200 N POST ST, 2/12/2018, P1
C, BURGLARY 2D GARAGE, 2400 N ATLANTIC ST, 2/17/2018, P2
C, BURGLARY-RESIDENTIAL, 500 W PARK PL, 2/16/2018, P1
A, ROBBERY 1D PERSON (NOT PURSE SNATCHING) , N ASH ST / W GRACE AVE, 2/12/2018, P1
A, THEFT OF MOTOR VEHICLE, 2000 N ASH ST, 2/11/2018, P2
C, THEFT 2D FROM MOTOR VEHICLE, 1600 N HOWARD ST, 2/11/2018, P2
C, THEFT 3D ALL OTHER, 400 W SINTO AVE, 2/16/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 0 W SHANNON AVE, 2/11/2018, P2
A, THEFT 3D FROM MOTOR VEHICLE, 800 W CARLISLE AVE, 2/16/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 2500 N HOWARD ST, 2/16/2018, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 100 W WAVERLY PL, 2/13/2018, P2
C, THEFT 3D SHOPLIFTING, 2600 N DIVISION ST, 2/17/2018, P2
A, BURGLARY 2D COMMERCIAL, 800 W MALLON AVE, 2/12/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 100 W CATALDO AVE, 2/14/2018, P2
C, THEFT 3D ALL OTHER, 900 N DIVISION ST, 2/14/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 300 W NORTH RIVER DR, 2/11/2018, P2
C, ASSAULT 4D WEAPON OR NEGLIGENT INJURY, 1500 W GARDNER AVE, 2/11/2018, P2
C, ASSAULT 3D (d)or(f) (Weapon/Instrument/Bodily Harm), 2100 W GARDNER AVE, 2/17/2018, P4
C, BURGLARY 2D GARAGE, 1800 W SHARP AVE, 2/13/2018, P2
C, BURGLARY-RESIDENTIAL, 1700 W NORA AVE, 2/12/2018, P1
C, THEFT OF MOTOR VEHICLE, 800 N MONROE ST, 2/15/2018, P1
C, THEFT 2D ALL OTHER, 1100 W MALLON AVE, 2/13/2018, P2
C, THEFT 2D ALL OTHER , W INDIANA AVE / N ASH ST, 2/16/2018, P2
C, THEFT 3D ALL OTHER, 1900 W BROADWAY AVE, 2/12/2018, P2
C, THEFT 3D FROM BUILDING, 800 N ADAMS ST, 2/15/2018, P2
A, THEFT 3D FROM MOTOR VEHICLE, 1900 W AUGUSTA AVE, 2/13/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 1800 W BROADWAY AVE, 2/14/2018, P2
C, THEFT 3D SHOPLIFTING, 1100 N MONROE ST, 2/17/2018, P2
C, THEFT 3D SHOPLIFTING, 1100 N MONROE ST, 2/17/2018, P2
C, THEFT-CITY FROM BUILDING, 1100 W SHARP AVE, 2/11/2018, P2
C, THEFT-CITY (Shoplifting), 1000 W SUMMIT PKWY, 2/12/2018, P1
C, THEFT OF MOTOR VEHICLE, 1600 N RIVER RIDGE BLVD, 2/17/2018, P1
C, THEFT 2D FROM BUILDING, 2800 W ELLIOTT DR, 2/12/2018, P2
C, THEFT 2D FROM BUILDING, 4100 W FORT GEORGE WRIGHT DR, 2/16/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 4300 W FORT GEORGE WRIGHT DR, 2/11/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 4300 W FORT GEORGE WRIGHT DR, 2/11/2018, P2
C, ARSON-1D, 800 E HOFFMAN AVE, 2/15/2018, P3
A, ASSAULT 4D WEAPON OR NEGLIGENT INJURY, 6200 N ASTOR ST, 2/15/2018, P3
C, ASSAULT 2D, 300 E HEROY AVE, 2/11/2018, P4
C, ASSAULT 2D, 900 E BROAD AVE, 2/14/2018, P3
C, ASSAULT 2D, 6500 N NEVADA ST, 2/16/2018, P4
C, BURGLARY 1D FROM RESIDENCE, 500 E PRINCETON AVE, 2/16/2018, P3
