ac,offense,address,date,district
C, ASSAULT 2D, 2700 W WEILE AVE, 3/25/2018, P1
C, THEFT 3D ALL OTHER, 2600 W BEACON AVE, 3/27/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 6700 N ROYAL LN, 3/25/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2900 W BEACON AVE, 3/25/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 1900 W FRANCIS AVE, 3/27/2018, P1
C, BURGLARY-RESIDENTIAL, 7800 N ASHLEY CIR, 3/29/2018, P3
C, MAIL THEFT, 9000 N FARMDALE ST, 3/30/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 5700 W LOWELL AVE, 3/27/2018, P1
C, BURGLARY-RESIDENTIAL, 5600 N MONROE ST, 3/29/2018, P1
C, MAIL THEFT, 5300 N HAWTHORNE ST, 3/30/2018, P1
C, RAPE OF A CHILD 3D, NA, 3/26/2018, P1
C, THEFT OF MOTOR VEHICLE, 4900 N STEVENS ST, 3/29/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 1100 W HEROY AVE, 3/27/2018, P2
C, THEFT 3D ALL OTHER, 5800 N MADISON ST, 3/29/2018, P1
C, THEFT 3D FROM BUILDING, 3500 N DIVISION ST, 3/31/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4100 N MAPLE ST, 3/26/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 500 W GORDON AVE, 3/29/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 3900 N NORMANDIE ST, 3/29/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 5800 N MADISON ST, 3/29/2018, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 3900 N NORMANDIE ST, 3/29/2018, P1
C, THEFT 3D SHOPLIFTING, 1600 W ROWAN AVE, 3/26/2018, P1
C, ASSAULT 2D, 3300 W LACROSSE AVE, 3/27/2018, P1
C, BURGLARY-RESIDENTIAL, 5300 N GREENWOOD BLVD, 3/25/2018, P1
C, BURGLARY-RESIDENTIAL, 2200 W ROCKWELL AVE, 3/28/2018, P1
C, MAIL THEFT, 4800 N CANNON ST, 3/30/2018, P2
C, MAIL THEFT, 3000 W CENTRAL AVE, 3/30/2018, P1
C, RAPE OF A CHILD 2D, NA, 3/26/2018, P1
C, THEFT OF MOTOR VEHICLE, 5200 N ELM ST, 3/25/2018, P1
C, THEFT OF MOTOR VEHICLE, 2400 W ROCKWELL AVE, 3/26/2018, P1
A, THEFT 1D ALL OTHER, 5800 N C ST, 3/25/2018, P1
C, THEFT 2D ALL OTHER ,W CARLISLE  AVE / N HEMLOCK ST, 3/25/2018, P2
C, THEFT 2D FROM MOTOR VEHICLE, 1700 W COURTLAND AVE, 3/31/2018, P1
C, THEFT 3D ALL OTHER, 3100 W CLEVELAND AVE, 3/30/2018, P1
C, THEFT 3D ALL OTHER, 6100 N ASH ST, 3/31/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 6500 N VICTOR ST, 3/25/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 6900 N DOUGLASS ST, 3/25/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2200 N HEMLOCK ST, 3/27/2018, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 5300 N GREENWOOD BLVD, 3/29/2018, P1
C, THEFT-CITY ALL OTHER THEFTS, 2400 W ROCKWELL AVE, 3/26/2018, P1
C, ROBBERY 1D PURSE SNATCHING, 2319 W SINTO ST, 3/28/2018, P2
C, THEFT OF MOTOR VEHICLE, 6623 N DIVISION, 3/28/2018, P2
C, BURGLARY 2D GARAGE, 1000 W MANSFIELD AVE, 3/28/2018, P2
C, BURGLARY 2D GARAGE, 500 W CLEVELAND AVE, 3/31/2018, P2
C, BURGLARY-RESIDENTIAL, 1500 W JACKSON AVE, 3/25/2018, P1
C, RAPE OF A CHILD 3D, NA, 3/29/2018, P2
C, ROBBERY 1D PERSON (NOT PURSE SNATCHING), 1400 N LINCOLN ST, 3/26/2018, P1
C, THEFT OF MOTOR VEHICLE, 100 W EUCLID AVE, 3/26/2018, P2
C, THEFT OF MOTOR VEHICLE, 1100 W DALTON AVE, 3/28/2018, P2
C, THEFT OF MOTOR VEHICLE, 1100 W DALTON AVE, 3/28/2018, P2
C, THEFT OF MOTOR VEHICLE, 2400 N DIVISION ST, 3/28/2018, P2
C, THEFT OF MOTOR VEHICLE, 1000 W MANSFIELD AVE, 3/28/2018, P2
C, THEFT 1D ALL OTHER, 1900 N WASHINGTON ST, 3/28/2018, P2
C, THEFT 2D ALL OTHER, 1100 W DALTON AVE, 3/28/2018, P2
C, THEFT 2D ALL OTHER, 1900 N WASHINGTON ST, 3/28/2018, P2
C, THEFT 2D ALL OTHER, 200 W MISSION AVE, 3/29/2018, P1
C, THEFT 2D FROM BUILDING, 600 W MANSFIELD AVE, 3/28/2018, P2
C, THEFT 3D ALL OTHER, 2100 N MONROE ST, 3/29/2018, P2
C, THEFT 3D ALL OTHER, 1400 W KNOX AVE, 3/31/2018, P2
C, THEFT 3D FROM BUILDING, 1600 W NORTHWEST BLVD, 3/30/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 2500 N MONROE ST, 3/30/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 700 W BOONE AVE, 3/31/2018, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 1700 W YORK AVE, 3/30/2018, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2400 N DIVISION ST, 3/30/2018, P2
C, THEFT 3D SHOPLIFTING, 700 W BOONE AVE, 3/26/2018, P2
C, THEFT 3D SHOPLIFTING, 1700 W NORTHWEST BLVD, 3/27/2018, P2
C, THEFT 3D SHOPLIFTING, 1600 W NORTHWEST BLVD, 3/27/2018, P1
