ac,offense,address,date,district
C, THEFT 2D FROM MOTOR VEHICLE, 4100 W ARROWHEAD CT, 9/13/2017, P1
C, THEFT 3D ALL OTHER, 2000 W FRANCIS AVE, 9/13/2017, P1
C, THEFT 3D ALL OTHER, 6800 N COUNTRY HOMES BLVD, 9/14/2017, P1
C, THEFT-CITY FROM BUILDING, 6800 N COUNTRY HOMES BLVD, 9/15/2017, P1
C, TMVWOP-2D, 1800 W NORTHRIDGE CT, 9/15/2017, P1
C, THEFT OF MOTOR VEHICLE, 7100 N AUSTIN RD, 9/13/2017, P1
C, ARSON 2D, 5500 N WALNUT ST, 9/11/2017, P1
C, BURGLARY 2D GARAGE, 1100 W COLUMBIA AVE, 9/11/2017, P1
C, BURGLARY-RESIDENTIAL, 5400 N POST ST, 9/12/2017, P1
C, THEFT OF MOTOR VEHICLE, 4500 N POST ST, 9/12/2017, P1
C, THEFT OF MOTOR VEHICLE, 6000 N ATLANTIC ST, 9/13/2017, P1
C, THEFT 2D FROM BUILDING, 5400 N POST ST, 9/12/2017, P1
C, THEFT 3D ALL OTHER, 4500 N DIVISION ST, 9/13/2017, P2
C, THEFT 3D FROM BUILDING, 5300 N WASHINGTON ST, 9/12/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 700 W GORDON AVE, 9/12/2017, P1
C, BURGLARY 2D GARAGE, 4900 W WELLESLEY AVE, 9/11/2017, P1
C, BURGLARY 2D GARAGE, 6100 N COCHRAN ST, 9/13/2017, P1
C, BURGLARY-RESIDENTIAL, 1900 W GORDON AVE, 9/13/2017, P1
C, MAIL THEFT, 2200 W WELLESLEY AVE, 9/12/2017, P1
C, RAPE 3D, NA, 9/13/2017, P1
A, RETAIL THEFT WITH SPECIAL CIRCUMSTANCES, 2300 W WELLESLEY AVE, 9/13/2017, P1
C, THEFT OF MOTOR VEHICLE, 3300 N MILTON ST, 9/10/2017, P1
C, THEFT OF MOTOR VEHICLE, 2100 W BUCKEYE AVE, 9/13/2017, P1
C, THEFT OF MOTOR VEHICLE, 2100 W MONTGOMERY AVE, 9/13/2017, P1
C, THEFT FIREARM FROM BUILDING, 5800 W HOUSTON AVE, 9/14/2017, P1
C, THEFT FIREARM FROM MOTOR VEHICLE, 7500 N TOLT CT, 9/12/2017, P1
C, THEFT 3D ALL OTHER, 3200 W DAISY AVE, 9/11/2017, P2
C, THEFT 3D FROM BUILDING, 5500 N ALBERTA ST, 9/10/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 3500 W RIVERVIEW DR, 9/11/2017, P1
A, THEFT 3D FROM MOTOR VEHICLE, 3400 N COLUMBIA CIR, 9/11/2017, P2
A, THEFT 3D FROM MOTOR VEHICLE, 3500 N E ST, 9/11/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4300 N ASH ST, 9/13/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2300 W WELLESLEY AVE, 9/15/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 5200 W WELLESLEY AVE, 9/15/2017, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2500 W EUCLID AVE, 9/14/2017, P1
C, THEFT 3D SHOPLIFTING, 2300 W WELLESLEY AVE, 9/14/2017, P2
C, TMVWOP-2D, 4900 W WELLESLEY AVE, 9/11/2017, P1
C, VEHICLE PROWLING 2D FROM VEHICLE, 7500 N TOLT CT, 9/12/2017, P1
C, BURGLARY 2D FENCED AREA, 1100 W MANSFIELD AVE, 9/10/2017, P2
C, BURGLARY-RESIDENTIAL, 2900 N ATLANTIC ST, 9/10/2017, P2
C, BURGLARY-RESIDENTIAL, 300 W DALTON AVE, 9/13/2017, P2
C, ROBBERY 2D PERSON (NOT PURSE SNATCHING), 2900 N MONROE ST, 9/14/2017, P1
C, THEFT OF MOTOR VEHICLE, 700 W JACKSON AVE, 9/10/2017, P1
C, THEFT OF MOTOR VEHICLE, 1400 W CORA CT, 9/15/2017, P2
C, THEFT 2D ALL OTHER, 1500 N LINCOLN ST, 9/14/2017, P2
C, THEFT 3D ALL OTHER, 800 W YORK AVE, 9/11/2017, P2
C, THEFT 3D ALL OTHER, 900 W SPOFFORD AVE, 9/12/2017, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2400 N DIVISION ST, 9/12/2017, P2
C, THEFT 3D SHOPLIFTING, 2100 N DIVISION ST, 9/10/2017, P2
C, THEFT 3D SHOPLIFTING, 700 W BOONE AVE, 9/13/2017, P2
C, THEFT-CITY (Shoplifting), 1600 W NORTHWEST BLVD, 9/11/2017, P1
C, WEAPON (INTIMIDATE WITH), 1600 W NORTHWEST BLVD, 9/14/2017, P1
C, THEFT 1D ALL OTHER, 600 W MALLON AVE, 9/11/2017, P1
C, THEFT 2D FROM MOTOR VEHICLE, 800 N DIVISION ST, 9/10/2017, P2
C, THEFT 2D FROM MOTOR VEHICLE , W MALLON AVE / N POST ST, 9/11/2017, P2
C, THEFT 3D ALL OTHER , W BOONE AVE / N CALISPEL ST, 9/13/2017, P2
C, THEFT 3D FROM BUILDING, 1100 N MONROE ST, 9/11/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE, 200 W NORTH RIVER DR, 9/11/2017, P8
A, THEFT 3D FROM MOTOR VEHICLE, 900 N WASHINGTON ST, 9/14/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE , N HOWARD ST / W DEAN AVE, 9/15/2017, P2
C, ARSON 2D, 1700 W GARDNER AVE, 9/10/2017, P2
C, ASSAULT 1D ,W BROADWAY AVE / N CHESTNUT ST, 9/15/2017, P1
C, ASSAULT 2D, 1200 N ASH ST, 9/10/2017, P1
C, ASSAULT 2D, 1700 W GARDNER AVE, 9/15/2017, P2
A, BURGLARY 2D GARAGE, 1800 W DEAN AVE, 9/10/2017, P2
C, BURGLARY-RESIDENTIAL, 1700 W GARDNER AVE, 9/10/2017, P1
C, BURGLARY-RESIDENTIAL, 2000 W BOONE AVE, 9/13/2017, P1
C, MURDER-2D, 2400 W DEAN AVE, 9/15/2017, P1
C, THEFT OF MOTOR VEHICLE, 1000 W MALLON AVE, 9/11/2017, P2
C, THEFT 2D FROM BUILDING, 1700 N ASH ST, 9/13/2017, P2
C, THEFT 2D FROM BUILDING, 700 N LINDEKE ST, 9/15/2017, P2
C, THEFT 3D FROM BUILDING, 2400 W GARDNER AVE, 9/15/2017, P2
C, TMVWOP-2D, 1100 W MAXWELL AVE, 9/12/2017, P1
C, ASSAULT 1D, 4400 N NEVADA ST, 9/12/2017, P4
A, ASSAULT 2D, 6500 N NEVADA ST, 9/14/2017, P4
C, ASSAULT 2D, 0 E WALTON AVE, 9/15/2017, P4
C, BURGLARY-RESIDENTIAL, 200 E ST THOMAS MOORE WAY, 9/10/2017, P4
C, ROBBERY 1D COMMERCIAL (NOT PURSE SNATCHING), 9700 N NEWPORT HWY, 9/15/2017, P4
C, THEFT OF MOTOR VEHICLE , N CINCINNATI ST / E ROSEWOOD AVE, 9/10/2017, P3
C, THEFT OF MOTOR VEHICLE, 5800 N DIVISION ST, 9/11/2017, P2
A, THEFT OF MOTOR VEHICLE, 100 E STONEWALL AVE, 9/12/2017, P3
C, THEFT OF MOTOR VEHICLE, 7900 N COLTON ST, 9/12/2017, P3
C, THEFT OF MOTOR VEHICLE, 800 E COURTLAND AVE, 9/12/2017, P4
C, THEFT OF MOTOR VEHICLE, 1300 E PROVIDENCE AVE, 9/13/2017, P4
C, THEFT OF MOTOR VEHICLE, 4700 N DIVISION ST, 9/13/2017, P4
C, THEFT 2D ALL OTHER, 500 E NORTH AVE, 9/11/2017, P3
C, THEFT 2D ALL OTHER, 9200 N NEVADA ST, 9/11/2017, SPB
C, THEFT 2D ALL OTHER, 9200 N COLTON ST, 9/12/2017, P3
C, THEFT 2D FROM MOTOR VEHICLE, 4700 N DIVISION ST, 9/12/2017, P3
C, THEFT 3D ALL OTHER, 300 E SIERRA CT, 9/10/2017, P3
C, THEFT 3D ALL OTHER, 1100 E EUCLID AVE, 9/12/2017, P3
C, THEFT 3D ALL OTHER, 1000 E EMPIRE AVE, 9/13/2017, P2
C, THEFT 3D ALL OTHER, 1200 E GARLAND AVE, 9/15/2017, P3
C, THEFT 3D FROM BUILDING, 100 E WEDGEWOOD AVE, 9/14/2017, P3
C, THEFT 3D FROM BUILDING, 500 E EVERETT AVE, 9/14/2017, P3
A, THEFT 3D FROM MOTOR VEHICLE, 9700 N MORTON CT, 9/10/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 1200 E FRANCIS AVE, 9/11/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 4700 N DIVISION ST, 9/12/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 4700 N DIVISION ST, 9/13/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 9600 N NEWPORT HWY, 9/14/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 900 E BEACON AVE, 9/14/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 6100 N LIDGERWOOD ST, 9/14/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 5500 N DIVISION ST, 9/14/2017, P3
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 9200 N NEVADA ST, 9/10/2017, P5
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 900 E GORDON AVE, 9/11/2017, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 1100 E EUCLID AVE, 9/12/2017, P3
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 100 E STONEWALL AVE, 9/12/2017, P3
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 900 E HOLYOKE AVE, 9/15/2017, P3
