ac,offense,address,date,district
C, THEFT OF MOTOR VEHICLE, 2400 W WEDGEWOOD AVE, 9/8/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 1800 W NORTHRIDGE CT, 9/4/2018, P1
C, THEFT 3D ALL OTHER, 4300 W KATHLEEN AVE, 9/7/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 1800 W NORTHRIDGE CT, 9/4/2018, P1
C, MAIL THEFT, 8200 N PAMELA ST, 9/7/2018, P1
C, MAIL THEFT, 8600 N FOREST BLVD, 9/7/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 5000 W ALCOTT CT, 9/6/2018, P1
C, THEFT 3D ALL OTHER, 9600 N RIDGECREST DR, 9/3/2018, P1
C, THEFT 3D ALL OTHER, 9800 N COMANCHE DR, 9/3/2018, P1
C, BURGLARY-RESIDENTIAL, 4500 N CEDAR ST, 9/4/2018, P1
C, THEFT 3D ALL OTHER, 800 W GARLAND AVE, 9/4/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 6100 N WALNUT ST, 9/4/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 900 W NEBRASKA AVE, 9/4/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 0 W COLUMBIA AVE, 9/4/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4300 N MONROE ST, 9/6/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4300 N MADISON ST, 9/8/2018, P1
C, ARSON 2D, 3400 N MILTON ST, 9/5/2018, P1
C, ASSAULT 1D ,N NETTLETON ST / W LACROSSE AVE, 9/4/2018, P1
C, BURGLARY-RESIDENTIAL, 1900 W GLASS AVE, 9/7/2018, P1
C, MAIL THEFT, 3800 W HOFFMAN AVE, 9/2/2018, P1
C, RAPE 3D, NA, 9/5/2018, P7
C, RAPE 3D, NA, 9/7/2018, P1
C, ROBBERY 1D PERSON (NOT PURSE SNATCHING) , N NETTLETON ST / W LACROSSE AVE, 9/4/2018, P1
C, THEFT OF MOTOR VEHICLE, 4800 N CANNON ST, 9/7/2018, P1
C, THEFT 2D FROM BUILDING, 1900 W GLASS AVE, 9/7/2018, P1
