ac,offense,address,date,district
C, RAPE OF A CHILD 1D, NA, 10/30/2017, P1
C, THEFT 3D FROM BUILDING, 3000 W BEACON AVE, 11/1/2017, P1
A, THEFT 3D FROM MOTOR VEHICLE, 1600 W CANDY LN, 11/1/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2800 W ASHLEY CIR, 11/2/2017, P1
C, BURGLARY 2D FENCED AREA, 1200 W GARLAND AVE, 11/3/2017, P1
C, THEFT OF MOTOR VEHICLE, 1000 W GORDON AVE, 10/29/2017, P2
C, THEFT 2D FROM MOTOR VEHICLE , W ROWAN AVE / N ASH ST, 11/1/2017, P1
C, THEFT 3D ALL OTHER, 300 W JOSEPH AVE, 10/29/2017, P1
C, THEFT 3D ALL OTHER, 100 W FRANCIS AVE, 10/29/2017, P1
A, THEFT 3D FROM MOTOR VEHICLE, 4400 N DIVISION ST, 10/30/2017, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 5800 N WHITEHOUSE ST, 11/1/2017, P1
C, THEFT-CITY ALL OTHER THEFTS, 4200 N DIVISION ST, 10/29/2017, P4
C, ASSAULT 2D, 5100 W LYONS AVE, 10/31/2017, P1
C, RAPE 2D, NA, 11/3/2017, P1
C, RAPE 3D, NA, 10/31/2017, P1
C, THEFT 3D FROM BUILDING, 4200 W ROWAN AVE, 11/3/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2100 W WELLESLEY AVE, 11/1/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2200 W CLEVELAND AVE, 11/1/2017, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 3400 W CORA AVE, 10/30/2017, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2100 W NORTHWEST BLVD, 11/1/2017, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 5800 N ASH ST, 11/2/2017, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2700 W GORDON AVE, 11/3/2017, P1
C, THEFT 3D SHOPLIFTING, 2500 W WELLESLEY AVE, 10/30/2017, P1
C, THEFT 3D SHOPLIFTING, 4200 N DRISCOLL BLVD, 11/2/2017, P1
C, THEFT-CITY (Shoplifting), 2300 W WELLESLEY AVE, 11/2/2017, P1
C, ASSAULT 1D, 300 W INDIANA AVE, 11/3/2017, P2
C, BURGLARY 2D GARAGE, 0 W AUGUSTA AVE, 10/31/2017, P2
C, BURGLARY 2D GARAGE, 700 W YORK AVE, 11/3/2017, P2
C, BURGLARY-RESIDENTIAL, 1500 W CARLISLE AVE, 11/1/2017, P2
C, BURGLARY-RESIDENTIAL, 1100 W CARLISLE AVE, 11/2/2017, P1
C, ROBBERY 1D COMMERCIAL (NOT PURSE SNATCHING), 300 W INDIANA AVE, 11/3/2017, P2
C, THEFT OF MOTOR VEHICLE, 1100 W FREDERICK AVE, 10/30/2017, P1
C, THEFT OF MOTOR VEHICLE, 700 W CLEVELAND AVE, 11/3/2017, P1
C, THEFT 2D FROM MOTOR VEHICLE, 600 W EUCLID AVE, 11/3/2017, P2
C, THEFT 3D ALL OTHER, 200 W EUCLID AVE, 10/31/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE, 200 W MANSFIELD AVE, 11/2/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE, 700 W YORK AVE, 11/3/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE , W SPOFFORD AVE / N MONROE ST, 11/3/2017, P2
A, THEFT 3D FROM MOTOR VEHICLE, 100 W INDIANA AVE, 11/3/2017, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2400 N DIVISION ST, 10/30/2017, P2
C, THEFT 3D SHOPLIFTING, 300 W INDIANA AVE, 11/3/2017, P2
C, ASSAULT 4D WEAPON OR NEGLIGENT INJURY, 1300 W BOONE AVE, 10/29/2017, P8
C, ASSAULT 2D, 1300 W BOONE AVE, 10/29/2017, P8
C, ASSAULT 2D, 1800 N ADAMS ST, 11/1/2017, P2
C, ASSAULT 2D, 2100 W COLLEGE AVE, 11/2/2017, P1
C, RAPE 2D, NA, 10/29/2017, P4
C, THEFT 2D ALL OTHER, 2400 W SUMMIT PKWY, 11/2/2017, P2
C, THEFT 2D FROM BUILDING, 1400 N MAPLE ST, 11/3/2017, P2
C, THEFT 2D FROM MOTOR VEHICLE, 1300 N MADISON ST, 11/2/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE, 2100 W BROADWAY AVE, 11/1/2017, P2
C, THEFT 3D SHOPLIFTING, 2200 W BROADWAY AVE, 10/31/2017, P2
C, THEFT OF MOTOR VEHICLE, 4100 W FORT GEORGE WRIGHT DR, 11/3/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4300 W FORT GEORGE WRIGHT DR, 10/29/2017, P2
C, ARSON 2D, 1300 E JOSEPH AVE, 11/2/2017, P3
C, ASSAULT 4D WEAPON OR NEGLIGENT INJURY, 9200 N COLTON ST, 10/30/2017, P3
C, ASSAULT 4D WEAPON OR NEGLIGENT INJURY, 7000 N COLTON ST, 11/1/2017, P3
C, ASSAULT 2D, 1000 E NEBRASKA AVE, 11/3/2017, P3
C, ASSAULT 2D, 200 E SANSON AVE, 11/3/2017, P4
C, BURGLARY 2D GARAGE, 0 E HOFFMAN AVE, 10/30/2017, P3
A, BURGLARY-RESIDENTIAL, 1100 E GORDON AVE, 10/30/2017, P3
