ac,offense,address,date,district
A, RESIDENTIAL BURGLARY, 6600 N WINSTON DR, 5/11/2019, P1
C, THEFT 3D ALL OTHER, 6700 N COUNTRY HOMES BLVD, 5/6/2019, P1
C, THEFT 3D CITY SHOPLIFTING, 1700 W FRANCIS AVE, 5/6/2019, P1
C, BURGLARY 2D GARAGE, 9000 N JAMES DR, 5/6/2019, P1
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 8800 N INDIAN TRAIL RD, 5/8/2019, P1
C, ASSAULT 3D WEAPON OR NEGLIGENT INJURY , N ASH ST / W GARLAND AVE, 5/6/2019, P1
C, BURGLARY 2D GARAGE, 5200 N MONROE ST, 5/5/2019, P1
C, BURGLARY 2D GARAGE, 500 W JOSEPH AVE, 5/8/2019, P1
C, BURGLARY 2D GARAGE, 4400 N MONROE ST, 5/9/2019, P1
A, BURGLARY 2D GARAGE, 4600 N HOWARD ST, 5/10/2019, P1
C, HARASSMENT FELONY WEAPON INVOLVED, 4800 N LINCOLN ST, 5/11/2019, P1
C, RESIDENTIAL BURGLARY, 4200 N HAWTHORNE ST, 5/8/2019, P1
C, THEFT 1D FROM MOTOR VEHICLE, 5300 N ADAMS ST, 5/5/2019, P1
C, THEFT 2D FROM BUILDING, 5000 N CALISPEL ST, 5/8/2019, P1
C, THEFT 2D VEHICLE PARTS AND ACCESSORIES, 800 W CORA AVE, 5/10/2019, P1
C, THEFT 3D ALL OTHER, 4800 N MAPLE ST, 5/6/2019, P1
C, THEFT 3D ALL OTHER, 5400 N WHITEHOUSE ST, 5/7/2019, P1
C, THEFT 3D ALL OTHER, 5400 N WHITEHOUSE ST, 5/7/2019, P1
C, THEFT 3D ALL OTHER, 500 W PRINCETON AVE, 5/9/2019, P1
C, THEFT 3D ALL OTHER, 0 W GRAY CT, 5/11/2019, P1
C, THEFT 3D FROM BUILDING, 5900 N POST ST, 5/8/2019, P1
C, THEFT 3D FROM BUILDING, 500 W JOSEPH AVE, 5/8/2019, P1
C, THEFT 3D FROM BUILDING, 800 W CORA AVE, 5/9/2019, P1
C, THEFT 3D FROM MOTOR VEHICLE, 5200 N JEFFERSON ST, 5/5/2019, P1
A, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 6000 N ATLANTIC ST, 5/6/2019, P1
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 200 W QUEEN AVE, 5/9/2019, P1
C, THEFT OF MOTOR VEHICLE, 4700 N NORMANDIE ST, 5/7/2019, P1
C, THEFT OF MOTOR VEHICLE, 4900 N HOWARD ST, 5/8/2019, P1
C, THEFT OF MOTOR VEHICLE, 4200 N HAWTHORNE ST, 5/8/2019, P1
A, THEFT OF MOTOR VEHICLE, 4400 N MONROE ST, 5/9/2019, P1
C, ASSAULT 2D, N ALBERTA ST / W WELLESLEY AVE, 5/10/2019, P1
C, BURGLARY 2D COMMERCIAL, 3900 W ROWAN AVE, 5/5/2019, P1
C, BURGLARY 2D GARAGE, 5500 N CANNON ST, 5/8/2019, P1
C, BURGLARY 2D GARAGE, 3300 W PROVIDENCE AVE, 5/9/2019, P1
C, HARASSMENT FELONY WEAPON INVOLVED, 3300 W BISMARK AVE, 5/7/2019, P1
C, RESIDENTIAL BURGLARY, 3800 N BELT ST, 5/10/2019, P1
C, RESIDENTIAL BURGLARY, 2300 W WALTON AVE, 5/11/2019, P1
C, THEFT 2D ALL OTHER, 4300 N ASH ST, 5/10/2019, P1
C, THEFT 2D ALL OTHER, 2500 W WELLESLEY AVE, 5/11/2019, P1
C, THEFT 2D ALL OTHER, 4900 W WELLESLEY AVE, 5/11/2019, P1
C, THEFT 2D FROM BUILDING, 3700 W WELLESLEY AVE, 5/6/2019, P1
C, THEFT 2D VEHICLE PARTS AND ACCESSORIES, 3900 W LONGFELLOW AVE, 5/6/2019, P1
C, THEFT 3D ALL OTHER, 1800 W WELLESLEY AVE, 5/6/2019, P1
C, THEFT 3D ALL OTHER, 3100 W CENTRAL AVE, 5/6/2019, P1
C, THEFT 3D ALL OTHER, 2100 W CLEVELAND AVE, 5/10/2019, P1
C, THEFT 3D FROM BUILDING, 2500 W WELLESLEY AVE, 5/5/2019, P1
C, THEFT 3D FROM BUILDING, 2500 W WELLESLEY AVE, 5/7/2019, P1
C, THEFT 3D FROM BUILDING, 2300 W WELLESLEY AVE, 5/9/2019, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2700 W QUEEN AVE, 5/5/2019, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2300 W CARLISLE AVE, 5/10/2019, P2
C, THEFT 3D SHOPLIFTING, 2500 W WELLESLEY AVE, 5/5/2019, P1
C, THEFT 3D SHOPLIFTING, 2300 W WELLESLEY AVE, 5/5/2019, P1
C, THEFT 3D SHOPLIFTING, 2100 W NORTHWEST BLVD, 5/7/2019, P1
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 3800 W BROAD AVE, 5/6/2019, P1
C, THEFT OF MOTOR VEHICLE, 3000 N HEMLOCK ST, 5/8/2019, P1
C, THEFT OF MOTOR VEHICLE, 2500 W WELLESLEY AVE, 5/11/2019, P1
U, THEFT-CITY (Shoplifting), 5600 N NETTLETON ST, 5/6/2019, P1
C, ASSAULT 1D, 100 W CARLISLE AVE, 5/9/2019, P1
C, BURGLARY 2D COMMERCIAL, 100 W INDIANA AVE, 5/11/2019, P2
C, RESIDENTIAL BURGLARY, 1900 W KNOX AVE, 5/7/2019, P2
C, THEFT 2D FROM BUILDING, 2200 N ASH ST, 5/5/2019, P2
C, THEFT 2D FROM BUILDING, 2200 N ASH ST, 5/6/2019, P2
C, THEFT 2D FROM BUILDING, 2200 N ASH ST, 5/7/2019, P2
C, THEFT 2D FROM MOTOR VEHICLE, 700 W MANSFIELD AVE, 5/8/2019, P2
C, THEFT 2D FROM MOTOR VEHICLE, 400 W MONTGOMERY AVE, 5/10/2019, P1
C, THEFT 3D ALL OTHER, 800 W MONTGOMERY AVE, 5/9/2019, P2
C, THEFT 3D FROM BUILDING, 1200 N MONROE ST, 5/6/2019, P2
C, THEFT 3D FROM BUILDING, 1800 N WALL ST, 5/11/2019, P2
C, THEFT 3D FROM MOTOR VEHICLE, 700 W SINTO AVE, 5/7/2019, P2
C, THEFT 3D FROM MOTOR VEHICLE, 1900 N MONROE ST, 5/8/2019, P2
C, THEFT 3D FROM MOTOR VEHICLE, 200 W DALTON AVE, 5/9/2019, P2
C, THEFT 3D FROM MOTOR VEHICLE, 700 W EUCLID AVE, 5/9/2019, P2
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 2400 N DIVISION ST, 5/10/2019, P2
C, THEFT OF MOTOR VEHICLE, 200 W DALTON AVE, 5/5/2019, P2
C, THEFT OF MOTOR VEHICLE, 2000 N CANNON ST, 5/5/2019, P2
C, THEFT OF MOTOR VEHICLE, 700 W CLEVELAND AVE, 5/8/2019, P1
C, THEFT OF MOTOR VEHICLE , W MONTGOMERY AVE / N ASH ST, 5/11/2019, Oth
C, THEFT 2D ALL OTHER, 900 N WASHINGTON ST, 5/6/2019, P2
C, ASSAULT 2D, 1100 W SHARP AVE, 5/5/2019, P1
C, BURGLARY 2D GARAGE, 2500 W BROADWAY AVE, 5/9/2019, P2
A, BURGLARY 2D GARAGE, 1700 W GARDNER AVE, 5/11/2019, P2
C, HARASSMENT FELONY WEAPON INVOLVED, 2300 W BROADWAY AVE, 5/10/2019, P1
C, THEFT 2D FROM BUILDING, 1100 W BROADWAY AVE, 5/9/2019, P2
C, THEFT 2D FROM MOTOR VEHICLE, 1900 W SHARP AVE, 5/5/2019, P2
C, THEFT 3D ALL OTHER, 2900 W BOONE AVE, 5/5/2019, P2
C, THEFT 3D ALL OTHER, 1900 W SHARP AVE, 5/9/2019, P2
C, THEFT 3D ALL OTHER, 2500 W COLLEGE AVE, 5/10/2019, P2
C, THEFT 3D FROM BUILDING, 1700 W GARDNER AVE, 5/6/2019, P2
C, THEFT 3D FROM BUILDING, 1800 W COLLEGE AVE, 5/7/2019, P2
C, THEFT 3D FROM MOTOR VEHICLE, 1100 W MALLON AVE, 5/6/2019, P2
C, THEFT 3D FROM MOTOR VEHICLE, 1700 W AUGUSTA AVE, 5/7/2019, P2
C, THEFT 3D FROM MOTOR VEHICLE, 2500 W SINTO AVE, 5/8/2019, P2
C, THEFT 3D FROM MOTOR VEHICLE, 2500 W BROADWAY AVE, 5/9/2019, P2
C, THEFT OF MOTOR VEHICLE, 1100 W SPOFFORD AVE, 5/7/2019, P2
C, THEFT 2D FROM MOTOR VEHICLE, 2800 W ELLIOTT DR, 5/11/2019, P2
C, THEFT 3D FROM MOTOR VEHICLE, 2800 W ELLIOTT DR, 5/10/2019, P2
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 3800 W FORT GEORGE WRIGHT DR, 5/10/2019, P2
C, ASSAULT 1D, 1200 E SANSON AVE, 5/5/2019, P4
C, ASSAULT 2D, 6100 N COLTON ST, 5/9/2019, P2
C, ASSAULT 2D, 1000 E DALKE AVE, 5/9/2019, P4
C, ASSAULT 3D WEAPON OR NEGLIGENT INJURY, 900 E QUEEN AVE, 5/11/2019, P4
