ac,offense,address,date,district
C, ROBBERY 1D PERSON (NOT PURSE SNATCHING), 3300 W INDIAN TRAIL RD, 1/24/2018, P1
C, THEFT OF MOTOR VEHICLE, 3300 W HOLYOKE AVE, 1/24/2018, P1
C, THEFT 3D ALL OTHER, 6700 N COUNTRY HOMES BLVD, 1/25/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4400 W SKYLINE DR, 1/24/2018, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 6600 N SUTHERLIN ST, 1/27/2018, P1
C, THEFT-CITY (MOTOR VEHICLE PARTS OR ACCESSORIES), 3300 W HOLYOKE AVE, 1/24/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 9000 N ELM ST, 1/25/2018, P1
C, BURGLARY-RESIDENTIAL, 5200 W BENTWOOD CT, 1/22/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 9000 N INDIAN TRAIL RD, 1/21/2018, P1
C, VEHICLE PROWLING 2D FROM VEHICLE ,N INDIAN TRAIL RD / W BARNES RD, 1/21/2018, P1
C, ASSAULT 3D (d)or(f) (Weapon/Instrument/Bodily Harm), 800 W CORA AVE, 1/27/2018, P2
C, BURGLARY 2D COMMERCIAL, 4600 N POST ST, 1/23/2018, P1
C, BURGLARY 2D COMMERCIAL, 5900 N DIVISION ST, 1/25/2018, P3
C, BURGLARY 2D GARAGE, 4600 N JEFFERSON ST, 1/25/2018, P1
C, BURGLARY 2D GARAGE, 1200 W DECATUR AVE, 1/25/2018, P1
C, BURGLARY-RESIDENTIAL, 600 W PROVIDENCE AVE, 1/27/2018, P1
C, RAPE OF A CHILD 3D, NA, 1/23/2018, P1
C, THEFT OF MOTOR VEHICLE, 800 W CORA AVE, 1/21/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 600 W CORA AVE, 1/24/2018, P1
C, THEFT 3D ALL OTHER, 3400 N DIVISION ST, 1/23/2018, P1
C, THEFT 3D ALL OTHER, 4800 N STEVENS ST, 1/23/2018, P1
C, THEFT 3D FROM BUILDING, 3500 N DIVISION ST, 1/22/2018, P1
C, THEFT 3D FROM BUILDING, 300 W NEBRASKA AVE, 1/25/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 600 W CORA AVE, 1/21/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 900 W GARLAND AVE, 1/24/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 4200 N CEDAR ST, 1/26/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4100 N HOWARD ST, 1/27/2018, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 4000 N WALL ST, 1/27/2018, P1
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 1/21/2018, P1
C, THEFT 3D SHOPLIFTING, 4500 N DIVISION ST, 1/22/2018, P2
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 1/27/2018, P1
C, BURGLARY 1D FROM RESIDENCE, 3000 W PRINCETON AVE, 1/23/2018, P1
C, BURGLARY 2D GARAGE, 3400 N AUDUBON ST, 1/25/2018, P1
C, BURGLARY-RESIDENTIAL, 5100 W ROSEWOOD AVE, 1/23/2018, P1
C, BURGLARY-RESIDENTIAL, 2400 W KIERNAN AVE, 1/24/2018, P1
C, THEFT OF MOTOR VEHICLE, 4000 N ELGIN ST, 1/21/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 4400 N AUBREY L WHITE PKWY, 1/25/2018, P1
