ac,offense,address,date,district
C, THEFT OF MOTOR VEHICLE, 2500 W HOUSTON AVE, 3/19/2018, P1
C, THEFT FIREARM FROM MOTOR VEHICLE, 2000 W WEDGEWOOD AVE, 3/24/2018, P1
C, THEFT 2D ALL OTHER, 2500 W HOUSTON AVE, 3/19/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 7100 N WESTGATE PL, 3/23/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 1800 W FRANCIS AVE, 3/19/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4000 W WEILE AVE, 3/23/2018, P1
A, THEFT 3D FROM MOTOR VEHICLE, 7000 N WESTGATE PL, 3/23/2018, P1
C, THEFT 3D ALL OTHER, 7200 N HORIZON RIDGE LN, 3/19/2018, P1
C, THEFT OF MOTOR VEHICLE, 8100 N MARJORIE ST, 3/20/2018, P1
C, THEFT OF MOTOR VEHICLE, 5900 W BEDFORD AVE, 3/24/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 9300 N LONDALE DR, 3/23/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 9900 N GLENWOOD DR, 3/23/2018, P1
C, THEFT 3D ALL OTHER, 5200 W BAYWOOD CT, 3/21/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 9300 N LONDALE DR, 3/23/2018, P1
C, THEFT 3D SHOPLIFTING, 9000 N INDIAN TRAIL RD, 3/18/2018, P1
C, BURGLARY 2D GARAGE, 3900 N WASHINGTON ST, 3/21/2018, P1
C, BURGLARY 2D GARAGE, 5200 N MADISON ST, 3/24/2018, P1
C, MAIL THEFT, 100 W CORA AVE, 3/20/2018, P1
C, MAIL THEFT, 5900 N NORMANDIE ST, 3/20/2018, P1
C, THEFT OF MOTOR VEHICLE, 700 W GLASS AVE, 3/18/2018, P1
C, THEFT FIREARM FROM BUILDING, 4100 N STEVENS ST, 3/21/2018, P1
C, THEFT 2D FROM BUILDING, 4100 N STEVENS ST, 3/21/2018, P1
C, THEFT 2D FROM BUILDING, 4500 N MONROE ST, 3/22/2018, P1
C, THEFT 2D FROM BUILDING, 6000 N DIVISION ST, 3/22/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 800 W GARLAND AVE, 3/20/2018, P1
C, THEFT 3D FROM BUILDING, 900 W GARLAND AVE, 3/22/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 6200 N NORMANDIE ST, 3/18/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 700 W GLASS AVE, 3/20/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4400 N CEDAR ST, 3/21/2018, P1
A, THEFT 3D FROM MOTOR VEHICLE, 700 W GLASS AVE, 3/21/2018, P1
A, THEFT 3D FROM MOTOR VEHICLE, 3600 N ATLANTIC ST, 3/22/2018, P1
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 3/21/2018, P1
C, BURGLARY-RESIDENTIAL, 5800 N DRISCOLL BLVD, 3/19/2018, P1
C, HARASSMENT FELONY WEAPON INVOLVED, 5300 W HOFFMAN PL, 3/22/2018, P1
C, RAPE 2D, NA, 3/23/2018, P1
C, THEFT OF MOTOR VEHICLE, 5200 N CANNON ST, 3/19/2018, P2
C, THEFT 2D ALL OTHER, 5700 N ASSEMBLY ST, 3/18/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 4400 N AUBREY L WHITE PKWY, 3/19/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 3300 W NORTHWEST BLVD, 3/21/2018, P1
C, THEFT 3D ALL OTHER, 2900 W CENTRAL AVE, 3/18/2018, P1
C, THEFT 3D FROM BUILDING, 4500 N ROYAL CT, 3/22/2018, P1
C, THEFT 3D FROM BUILDING, 1700 W GARLAND AVE, 3/23/2018, P1
A, THEFT-3D (FROM COIN OPERATED MACHINE OR DEVICE), 1700 W GARLAND AVE, 3/23/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 3200 W LACROSSE AVE, 3/18/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 7700 N TUCANNON ST, 3/23/2018, P1
