ac,offense,address,date,district
C, BURGLARY-RESIDENTIAL, 3400 W TAFT DR, 10/17/2017, P1
C, THEFT OF MOTOR VEHICLE, 6800 N WINSTON DR, 10/17/2017, P1
C, THEFT 2D FROM MOTOR VEHICLE, 1800 W FRANCIS AVE, 10/16/2017, P1
C, THEFT 3D ALL OTHER, 2000 W FRANCIS AVE, 10/17/2017, P1
C, THEFT CITY FROM MOTOR VEHICLE, 6800 N WINSTON DR, 10/17/2017, P1
C, BURGLARY 2D GARAGE, 3400 W GROUSE AVE, 10/20/2017, P1
C, BURGLARY-RESIDENTIAL, 8900 N ROSEBURY LN, 10/17/2017, P1
C, THEFT 3D SHOPLIFTING, 9000 N INDIAN TRAIL RD, 10/15/2017, P1
C, BURGLARY 2D COMMERCIAL, 3700 N MONROE ST, 10/17/2017, P1
C, RAPE OF A CHILD 2D, NA, 10/20/2017, P1
A, RAPE 2D, NA, 10/17/2017, P2
C, ROBBERY 1D PERSON (NOT PURSE SNATCHING), 5600 N MAPLE ST, 10/19/2017, P1
C, THEFT OF MOTOR VEHICLE, 6100 N CALISPEL ST, 10/17/2017, P1
C, THEFT OF MOTOR VEHICLE, 5200 N WALNUT ST, 10/19/2017, P2
C, THEFT OF MOTOR VEHICLE, 600 W GLASS AVE, 10/20/2017, P2
C, THEFT OF MOTOR VEHICLE, 600 W GLASS AVE, 10/20/2017, P2
C, THEFT 2D VEHICLE PARTS OR ACCESSORIES, 4000 N MAPLE ST, 10/19/2017, P1
C, THEFT 3D ALL OTHER, 1000 W WELLESLEY AVE, 10/19/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 3500 N ATLANTIC ST, 10/16/2017, P1
A, THEFT 3D FROM MOTOR VEHICLE, 800 W WALTON AVE, 10/18/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 1300 W DECATUR AVE, 10/20/2017, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 5900 N STEVENS ST, 10/16/2017, P1
C, THEFT 3D SHOPLIFTING, 3600 N DIVISION ST, 10/17/2017, P1
C, BURGLARY-RESIDENTIAL, 4000 N OAK ST, 10/17/2017, P1
C, THEFT 1D ALL OTHER, 2500 W NORTHWEST BLVD, 10/16/2017, P1
C, THEFT 1D ALL OTHER ,N TJ  MEENACH DR / W NORTHWEST BLVD, 10/20/2017, P2
C, THEFT 2D FROM BUILDING, 6600 N HARTLEY ST, 10/20/2017, P1
C, THEFT 2D FROM MOTOR VEHICLE, 3100 W GRACE AVE, 10/16/2017, P1
C, THEFT 3D ALL OTHER, 2500 W EUCLID AVE, 10/15/2017, P1
C, THEFT 3D ALL OTHER, 1700 W GARLAND AVE, 10/17/2017, P1
C, THEFT 3D ALL OTHER, 2900 W ROCKWELL AVE, 10/17/2017, P1
C, THEFT 3D ALL OTHER, 3800 W PRINCETON AVE, 10/20/2017, P1
C, THEFT 3D FROM BUILDING, 2200 W WELLESLEY AVE, 10/16/2017, P1
C, THEFT 3D FROM BUILDING, 1900 W GARLAND AVE, 10/18/2017, P1
C, THEFT 3D FROM BUILDING, 3100 N HEMLOCK ST, 10/19/2017, P1
C, THEFT 3D FROM BUILDING, 2400 W OLYMPIC AVE, 10/20/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 5200 W WELLESLEY AVE, 10/15/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 3500 W KIERNAN AVE, 10/16/2017, P1
A, THEFT 3D FROM MOTOR VEHICLE, 4000 W WINSTON DR, 10/17/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4200 N BELT ST, 10/17/2017, P1
A, THEFT 3D FROM MOTOR VEHICLE, 4100 W CROWN AVE, 10/20/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE, 3900 W QUEEN AVE, 10/20/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 4600 W NORTHWEST BLVD, 10/20/2017, P1
C, THEFT-CITY FROM BUILDING, 419 E HAWTHORNE AVE, 10/16/2017, P2
C, ASSAULT 2D, 1600 N LINCOLN ST, 10/20/2017, P1
C, BURGLARY 2D COMMERCIAL, 400 W BUCKEYE AVE, 10/17/2017, P1
C, THEFT OF MOTOR VEHICLE, 3000 N DIVISION ST, 10/20/2017, P2
C, THEFT 2D FROM BUILDING, 1800 W NORTHWEST BLVD, 10/19/2017, P2
C, THEFT 3D ALL OTHER, 1400 N DIVISION ST, 10/18/2017, P2
C, THEFT 3D FROM BUILDING, 1200 N MONROE ST, 10/16/2017, P2
C, THEFT 3D FROM BUILDING, 600 W MONTGOMERY AVE, 10/18/2017, P2
C, THEFT 3D FROM BUILDING, 600 W MONTGOMERY AVE, 10/19/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE, 800 W FREDERICK AVE, 10/20/2017, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2400 N DIVISION ST, 10/19/2017, P2
C, THEFT 3D SHOPLIFTING, 1600 N HOWARD ST, 10/17/2017,UNK
C, THEFT-CITY FROM BUILDING, 400 W BUCKEYE AVE, 10/17/2017, P1
C, THEFT-CITY (Shoplifting), 1600 W NORTHWEST BLVD, 10/15/2017, P1
C, THEFT-CITY (Shoplifting), 1600 W NORTHWEST BLVD, 10/19/2017, P2
C, THEFT 1D FROM MOTOR VEHICLE, 300 W NORTH RIVER DR, 10/20/2017, P2
C, THEFT 2D FROM MOTOR VEHICLE, 300 W NORTH RIVER DR, 10/20/2017, P2
C, THEFT 3D ALL OTHER, 900 N DIVISION ST, 10/16/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE, 600 W MALLON AVE, 10/19/2017, P1
C, ASSAULT 2D, 2100 W COLLEGE AVE, 10/20/2017, P4
C, ASSAULT 3D (d)or(f) (Weapon/Instrument/Bodily Harm), 1700 W BOONE AVE, 10/19/2017, P1
C, BURGLARY 1D FROM RESIDENCE, 1700 W BOONE AVE, 10/19/2017, P1
C, BURGLARY 2D COMMERCIAL, 1300 W COLLEGE AVE, 10/17/2017, P2
C, BURGLARY 2D GARAGE, 2100 W COLLEGE AVE, 10/18/2017, P2
C, RAPE OF A CHILD 2D, NA, 10/16/2017, P2
C, THEFT OF MOTOR VEHICLE, 1300 W BOONE AVE, 10/17/2017, P2
C, THEFT 2D ALL OTHER, 2100 W MISSION AVE, 10/19/2017, P2
C, THEFT 2D FROM MOTOR VEHICLE, 2300 W GARDNER AVE, 10/19/2017, P2
C, THEFT 3D FROM BUILDING, 900 N ASH ST, 10/16/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE, 2200 W DEAN AVE, 10/20/2017, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2400 W DEAN AVE, 10/15/2017, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 1100 W COLLEGE AVE, 10/18/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE, 3400 W FORT GEORGE WRIGHT DR, 10/18/2017, P2
A, THEFT 3D FROM MOTOR VEHICLE, 1600 N RIVER RIDGE BLVD, 10/20/2017, P2
C, THEFT 3D SHOPLIFTING,NA, 10/15/2017, P3
C, BURGLARY 2D GARAGE, 7000 N COLTON ST, 10/16/2017, P3
C, BURGLARY 2D GARAGE, 7600 N WISCOMB DR, 10/20/2017, P3
C, MAIL THEFT, 6200 N LIDGERWOOD ST, 10/16/2017, P3
C, MAIL THEFT FROM A BUILDING, 900 E BROAD AVE, 10/19/2017, P3
C, THEFT OF MOTOR VEHICLE, 300 E WABASH AVE, 10/17/2017, P3
C, THEFT OF MOTOR VEHICLE, 500 E HOLLAND AVE, 10/17/2017, P3
C, THEFT 2D ALL OTHER, 5800 N DIVISION ST, 10/15/2017, P3
C, THEFT 2D FROM BUILDING, 4400 N DIVISION ST, 10/18/2017, P3
C, THEFT 2D FROM MOTOR VEHICLE, 500 E CROWN AVE, 10/18/2017, P3
C, THEFT 2D FROM MOTOR VEHICLE, 8800 N COLTON ST, 10/19/2017, P3
C, THEFT 2D VEHICLE PARTS OR ACCESSORIES, 800 E CROWN AVE, 10/19/2017, P3
C, THEFT 3D ALL OTHER, 600 E NORTH AVE, 10/16/2017, P3
C, THEFT 3D ALL OTHER, 9200 N COLTON ST, 10/17/2017, P3
C, THEFT 3D ALL OTHER, 1100 E CENTRAL AVE, 10/18/2017, P3
C, THEFT 3D FROM BUILDING, 1000 E COURTLAND AVE, 10/15/2017, P3
C, THEFT 3D FROM BUILDING, 1200 E WESTVIEW CT, 10/16/2017, P3
C, THEFT 3D FROM BUILDING, 0 E WEILE AVE, 10/18/2017, P3
C, THEFT 3D FROM BUILDING, 5900 N WISCOMB ST, 10/19/2017, P3
C, THEFT 3D FROM BUILDING, 500 E EVERETT AVE, 10/20/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 400 E EVERETT AVE, 10/15/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 6100 N ADDISON ST, 10/16/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 1100 E ROWAN AVE, 10/17/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 600 E COURTLAND AVE, 10/17/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 9800 N NEWPORT HWY, 10/17/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 100 E ROWAN AVE, 10/17/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 7000 N COLTON ST, 10/17/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 700 E ROWAN AVE, 10/19/2017, P3
C, THEFT 3D FROM MOTOR VEHICLE, 7100 N DIVISION ST, 10/20/2017, P3
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 9400 N DIVISION ST, 10/16/2017, P4
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 100 E ROWAN AVE, 10/17/2017, P3
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 900 E ROCKWELL AVE, 10/20/2017, P3
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 10/15/2017, P3
