ac, offense, address, date, district
C, RAPE 2D, NA, 5/23/2019, P4
C, RESIDENTIAL BURGLARY, 6600 N ADDISON ST, 5/19/2019, P3
C, RESIDENTIAL BURGLARY, 600 E DALTON AVE, 5/20/2019, P3
C, RESIDENTIAL BURGLARY, 500 E SHILOH HILLS DR, 5/23/2019, P4
C, RESIDENTIAL BURGLARY, 1100 E JOSEPH AVE, 5/23/2019, P3
C, THEFT 2D ALL OTHER, 1000 E COZZA DR, 5/20/2019, P3
C, THEFT 2D ALL OTHER, 200 E LINCOLN RD, 5/22/2019, P3
C, THEFT 2D FROM BUILDING, 9900 N NEWPORT HWY, 5/19/2019, P3
C, THEFT 2D FROM MOTOR VEHICLE, 8900 N COLTON ST, 5/19/2019, P3
C, THEFT 2D FROM MOTOR VEHICLE, 1700 E LINCOLN RD, 5/21/2019, P3
C, THEFT 2D FROM MOTOR VEHICLE, 600 E HOLLAND AVE, 5/23/2019, P3
C, THEFT 2D FROM MOTOR VEHICLE, 100 E CENTRAL AVE, 5/24/2019, P3
C, THEFT 2D SHOPLIFTING, 8000 N DIVISION ST, 5/20/2019, P3
C, THEFT 3D ALL OTHER, 600 E CENTRAL AVE, 5/20/2019, P3
C, THEFT 3D ALL OTHER , N NEWPORT HWY / E HOERNER AVE, 5/25/2019, P3
C, THEFT 3D ALL OTHER, 6500 N NEVADA ST, 5/25/2019, P3
C, THEFT 3D CITY FROM MOTOR VEHICLE, 6500 N NEVADA ST, 5/21/2019, P3
C, THEFT 3D CITY FROM MOTOR VEHICLE, 400 E MAGNESIUM RD, 5/21/2019, P3
C, THEFT 3D CITY SHOPLIFTING, 9200 N NEVADA ST, 5/20/2019, P4
C, THEFT 3D CITY SHOPLIFTING, 4700 N DIVISION ST, 5/24/2019, P2
C, THEFT 3D FROM BUILDING, 500 E HOLLAND AVE, 5/20/2019, P3
C, THEFT 3D FROM BUILDING, 500 E WABASH AVE, 5/20/2019, P3
C, THEFT 3D FROM BUILDING, 8000 N WILDING DR, 5/20/2019, P3
C, THEFT 3D FROM BUILDING, 6300 N ADDISON ST, 5/21/2019, P3
C, THEFT 3D FROM BUILDING, 7600 N DIVISION ST, 5/22/2019, P3
C, THEFT 3D FROM BUILDING, 4700 N DIVISION ST, 5/23/2019, P3
A, THEFT 3D FROM MOTOR VEHICLE, 4700 N DIVISION ST, 5/20/2019, P3
C, THEFT 3D FROM MOTOR VEHICLE, 1000 E LIBERTY AVE, 5/21/2019, P3
C, THEFT 3D FROM MOTOR VEHICLE, 7800 N MORTON ST, 5/22/2019, P3
C, THEFT 3D FROM MOTOR VEHICLE, 600 E NORTH AVE, 5/22/2019, P3
C, THEFT 3D FROM MOTOR VEHICLE, 4700 N DIVISION ST, 5/22/2019, P3
C, THEFT 3D FROM MOTOR VEHICLE, 0 E WEILE AVE, 5/23/2019, P3
C, THEFT 3D FROM MOTOR VEHICLE, 1000 E CROWN AVE, 5/23/2019, P3
C, THEFT 3D FROM MOTOR VEHICLE, 4700 N DIVISION ST, 5/23/2019, P3
C, THEFT 3D FROM MOTOR VEHICLE, 7500 N DIVISION ST, 5/25/2019, P3
C, THEFT 3D SHOPLIFTING, 5500 N DIVISION ST, 5/19/2019, P3
C, THEFT 3D SHOPLIFTING, 9100 N NEWPORT HWY, 5/19/2019, P3
C, THEFT 3D SHOPLIFTING, 5500 N DIVISION ST, 5/19/2019, P2
C, THEFT 3D SHOPLIFTING, 10100 N NEWPORT HWY, 5/21/2019, P3
C, THEFT 3D SHOPLIFTING, 9100 N NEWPORT HWY, 5/21/2019, P2
C, THEFT 3D SHOPLIFTING, 400 E HOLLAND AVE, 5/21/2019, P3
C, THEFT 3D SHOPLIFTING, 7500 N DIVISION ST, 5/21/2019, P2
C, THEFT 3D SHOPLIFTING, 9100 N NEWPORT HWY, 5/23/2019, P3
C, THEFT 3D SHOPLIFTING, 6400 N DIVISION ST, 5/23/2019, P3
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 5/24/2019, P3
C, THEFT 3D SHOPLIFTING, 6400 N DIVISION ST, 5/25/2019, P3
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 5/25/2019, P3
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 5/25/2019, P3
C, THEFT OF A FIREARM FROM A BUILDING, 100 E CROWN AVE, 5/22/2019, P3
A, THEFT OF MOTOR VEHICLE, 5900 N WISCOMB ST, 5/20/2019, P4
A, THEFT OF MOTOR VEHICLE, 400 E MAGNESIUM RD, 5/21/2019, P3
C, THEFT OF MOTOR VEHICLE , N LIDGERWOOD ST / E FRANCIS AVE, 5/22/2019, P2
C, THEFT OF MOTOR VEHICLE, 500 E SHILOH HILLS DR, 5/23/2019, P4
C, BURGLARY 2D GARAGE, 1600 E QUEEN AVE, 5/21/2019, P3
C, THEFT 2D ALL OTHER, 1800 E EVERETT AVE, 5/20/2019, P3
C, THEFT 2D FROM BUILDING, 1500 E FRANCIS AVE, 5/25/2019, P4
C, THEFT 2D FROM MOTOR VEHICLE, 1600 E BISMARK AVE, 5/22/2019, P4
C, THEFT 3D ALL OTHER, 1600 E NEBRASKA AVE, 5/23/2019, P3
C, THEFT 3D ALL OTHER, 1500 E COLUMBIA AVE, 5/25/2019, P3
C, THEFT 3D FROM BUILDING, 1400 E DALKE AVE, 5/23/2019, P3
C, THEFT 3D FROM MOTOR VEHICLE, 1600 E ROWAN AVE, 5/22/2019, P3
A, THEFT 3D FROM MOTOR VEHICLE, 4900 N NAPA ST, 5/25/2019, P3
A, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 1700 E BROAD AVE, 5/21/2019, P3
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 1800 E COLUMBIA AVE, 5/23/2019, P3
C, ASSAULT 4D WEAPON, 2400 E LONGFELLOW AVE, 5/19/2019, P4
C, ASSAULT OF A CHILD 3D WEAPON OR NEGLIGENT INJURY, 2600 E HEROY AVE, 5/23/2019, P4
C, RAPE 1D, NA, 5/21/2019, P6
C, ROBBERY 2D PERSON, 3900 N MARKET ST, 5/22/2019, P4
C, THEFT 2D ALL OTHER, 3400 N CRESTLINE ST, 5/22/2019, P4
C, THEFT 2D ALL OTHER, 3900 N MARKET ST, 5/23/2019, P4
C, THEFT 2D FROM MOTOR VEHICLE, 1600 E RICH AVE, 5/22/2019, P4
C, THEFT 2D FROM MOTOR VEHICLE, 4000 N COOK ST, 5/25/2019, P4
C, THEFT 3D ALL OTHER, 2100 E UPRIVER DR, 5/22/2019, P4
C, THEFT 3D CITY SHOPLIFTING, 3900 N MARKET ST, 5/21/2019, P3
C, THEFT 3D CITY SHOPLIFTING, 3900 N MARKET ST, 5/21/2019, P4
C, THEFT 3D SHOPLIFTING, 3900 N MARKET ST, 5/25/2019, P4
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 4500 N REGAL ST, 5/23/2019, P4
C, THEFT OF MOTOR VEHICLE, 4100 N REGAL ST, 5/22/2019, P4
A, BURGLARY 1D FROM RESIDENCE, 2900 E OLYMPIC AVE, 5/23/2019, P4
C, BURGLARY 2D GARAGE, 5000 N LACEY ST, 5/25/2019, P4
A, RESIDENTIAL BURGLARY, 3600 N RALPH ST, 5/22/2019, P4
C, RESIDENTIAL BURGLARY, 2900 E OLYMPIC AVE, 5/24/2019, P4
C, RESIDENTIAL BURGLARY, 2900 E OLYMPIC AVE, 5/25/2019, P4
A, RESIDENTIAL BURGLARY, 2600 E DIAMOND AVE, 5/25/2019, P4
A, ROBBERY 1D PERSON, 2100 E FRANCIS AVE, 5/25/2019, P4
C, THEFT 2D ALL OTHER, 3800 E BROAD AVE, 5/20/2019, P4
C, THEFT 2D ALL OTHER, 3800 E ROWAN AVE, 5/21/2019, P4
C, THEFT 2D FROM MOTOR VEHICLE, 3300 E GARNET AVE, 5/22/2019, P4
C, THEFT 3D FROM BUILDING, 5400 N LACEY ST, 5/22/2019, P4
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 5000 N LACEY ST, 5/25/2019, P4
C, THEFT OF MOTOR VEHICLE, 5000 N LACEY ST, 5/20/2019, P4
C, BURGLARY 2D COMMERCIAL, 900 E AUGUSTA AVE, 5/24/2019, P4
C, RESIDENTIAL BURGLARY, 900 E NORA AVE, 5/20/2019, P4
C, RESIDENTIAL BURGLARY, 400 E MISSION AVE, 5/22/2019, P4
C, RESIDENTIAL BURGLARY, 700 N DIVISION ST, 5/24/2019, P3
C, THEFT 2D ALL OTHER, 800 E SPOKANE FALLS BLVD, 5/23/2019, P4
C, THEFT 2D ALL OTHER, 800 E BOONE AVE, 5/23/2019, P4
C, THEFT 2D FROM BUILDING, 1000 N HAMILTON ST, 5/24/2019, P4
C, THEFT 2D FROM BUILDING, 900 E AUGUSTA AVE, 5/24/2019, P4
C, THEFT 2D FROM MOTOR VEHICLE, 1100 E NORA AVE, 5/20/2019, P4
C, THEFT 2D FROM MOTOR VEHICLE, 2000 N CINCINNATI ST, 5/24/2019, P4
C, THEFT 3D ALL OTHER, 100 E BOONE AVE, 5/20/2019, P4
C, THEFT 3D ALL OTHER, 800 E SINTO AVE, 5/20/2019, P4
C, THEFT 3D CITY SHOPLIFTING, 2400 N DIVISION ST, 5/24/2019, P4
C, THEFT 3D FROM MOTOR VEHICLE, 400 E MISSION AVE, 5/19/2019, P4
C, THEFT 3D FROM MOTOR VEHICLE, 400 E NORA AVE, 5/22/2019, P4
C, THEFT 3D FROM MOTOR VEHICLE, 400 E ERMINA AVE, 5/23/2019, P4
C, THEFT 3D SHOPLIFTING, 900 E SHARP AVE, 5/20/2019, P4
C, THEFT 3D SHOPLIFTING, 900 E MISSION AVE, 5/23/2019, P4
C, THEFT 3D SHOPLIFTING, 100 E MONTGOMERY AVE, 5/24/2019, P4
C, THEFT 3D SHOPLIFTING, 200 E NORTH FOOTHILLS DR, 5/25/2019, P4
C, THEFT 3D SHOPLIFTING, 2400 N DIVISION ST, 5/25/2019, P4
C, THEFT OF MOTOR VEHICLE , E DESMET AVE / N SUPERIOR ST, 5/23/2019, P3
C, THEFT OF MOTOR VEHICLE, 1100 E NORA AVE, 5/23/2019, P2
C, ASSAULT OF A CHILD 3D WEAPON OR NEGLIGENT INJURY, 3400 E LIBERTY AVE, 5/21/2019, P4
C, MAIL THEFT, 3100 E MARIETTA AVE, 5/20/2019, P4
C, THEFT 3D FROM MOTOR VEHICLE, 3500 E GARNET AVE, 5/24/2019, P4
C, ASSAULT 1D, 3100 E 5TH AVE, 5/20/2019, P5
C, ASSAULT 1D, 1700 E SPRAGUE AVE, 5/22/2019, P6
C, ASSAULT 2D, 3100 E 5TH AVE, 5/19/2019, P6
C, ASSAULT 2D, 1100 E NEWARK AVE, 5/21/2019, P5
C, BURGLARY 1D FROM RESIDENCE, 1400 E HARTSON AVE, 5/25/2019, P5
C, BURGLARY 2D COMMERCIAL, 300 N HAVANA ST, 5/22/2019, P5
A, BURGLARY 2D COMMERCIAL, 900 E 3RD AVE, 5/24/2019, P6
C, BURGLARY 2D FENCED AREA, 600 S GARFIELD ST, 5/24/2019, P5
C, BURGLARY 2D FENCED AREA, 0 S FISKE ST, 5/25/2019, P5
A, RESIDENTIAL BURGLARY, 3100 E 5TH AVE, 5/19/2019, P6
C, RESIDENTIAL BURGLARY, 2400 E 1ST AVE, 5/23/2019, P5
C, THEFT 2D ALL OTHER, 500 S GARFIELD ST, 5/23/2019, P5
C, THEFT 2D ALL OTHER, 100 S DIVISION ST, 5/24/2019, P5
C, THEFT 2D FROM MOTOR VEHICLE, 800 E SPRAGUE AVE, 5/21/2019, P5
C, THEFT 3D ALL OTHER, 900 E 3RD AVE, 5/20/2019, P5
C, THEFT 3D CITY SHOPLIFTING, 3000 E SPRAGUE AVE, 5/19/2019, P5
C, THEFT 3D FROM BUILDING, 2400 E 1ST AVE, 5/23/2019, P5
C, THEFT 3D FROM MOTOR VEHICLE, 900 E 3RD AVE, 5/19/2019, P5
C, THEFT 3D FROM MOTOR VEHICLE, 100 E 4TH AVE, 5/19/2019, P5
C, THEFT 3D FROM MOTOR VEHICLE, 2100 E 7TH AVE, 5/20/2019, P5
A, THEFT 3D FROM MOTOR VEHICLE, 1800 E 14TH AVE, 5/21/2019, P5
C, THEFT 3D FROM MOTOR VEHICLE, 400 E 5TH AVE, 5/23/2019, P5
C, THEFT 3D FROM MOTOR VEHICLE, 900 E 3RD AVE, 5/24/2019, P5
C, THEFT 3D FROM MOTOR VEHICLE, 900 E 3RD AVE, 5/24/2019, P8
A, THEFT 3D FROM MOTOR VEHICLE, 900 E 3RD AVE, 5/24/2019, P5
C, THEFT 3D FROM MOTOR VEHICLE, 900 E 3RD AVE, 5/25/2019, P5
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 400 E 5TH AVE, 5/23/2019, P5
C, THEFT OF A FIREARM FROM MOTOR VEHICLE, 900 E 3RD AVE, 5/25/2019, P5
C, THEFT OF MOTOR VEHICLE, 4200 E 12TH AVE, 5/23/2019, P6
C, THEFT OF MOTOR VEHICLE , E PACIFIC AVE / S STONE ST, 5/24/2019, P6
C, THEFT OF MOTOR VEHICLE, 100 N DIVISION ST, 5/25/2019, P8
C, ASSAULT 2D, 4800 E COMMERCE AVE, 5/20/2019, P6
C, ASSAULT 2D, 2000 E BOONE AVE, 5/25/2019, P6
C, BURGLARY 1D GARAGE, 2000 E BOONE AVE, 5/25/2019, P6
C, ROBBERY 1D CARJACKING, N NAPA ST / E MISSION AVE, 5/20/2019, P6
A, ROBBERY 1D PERSON, 1900 E SOUTH RIVERTON AVE, 5/20/2019, P6
C, THEFT 3D ALL OTHER, 2200 E BOONE AVE, 5/22/2019, P5
C, THEFT 3D CITY ALL OTHER, 1700 E DESMET AVE, 5/22/2019, P6
A, THEFT 3D FROM MOTOR VEHICLE, 3000 E BOONE AVE, 5/25/2019, P5
C, THEFT OF MOTOR VEHICLE, 1700 E DESMET AVE, 5/22/2019, P6
C, THEFT 2D FROM MOTOR VEHICLE, 2900 E 36TH AVE, 5/23/2019, P6
C, THEFT 2D FROM MOTOR VEHICLE, 3700 E 18TH AVE, 5/25/2019, P6
C, THEFT 2D FROM MOTOR VEHICLE, 2600 E 29TH AVE, 5/25/2019, P5
C, THEFT 2D SHOPLIFTING, 3100 E 27TH AVE, 5/22/2019, P6
C, THEFT 3D ALL OTHER, 2900 E 29TH AVE, 5/25/2019, P6
A, THEFT 3D FROM MOTOR VEHICLE, 3100 S MT VERNON ST, 5/22/2019, P6
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 2600 E 29TH AVE, 5/25/2019, P5
A, BURGLARY 1D FROM RESIDENCE, 600 E 23RD AVE, 5/22/2019, P6
C, BURGLARY 2D GARAGE, 5000 S REGAL ST, 5/24/2019, P6
C, BURGLARY 2D GARAGE, 5000 S REGAL ST, 5/24/2019, P6
C, RESIDENTIAL BURGLARY, 3200 E 55TH AVE, 5/22/2019, P6
C, THEFT 2D VEHICLE PARTS AND ACCESSORIES, 1800 E THURSTON AVE, 5/19/2019, P6
C, THEFT 3D ALL OTHER, 5000 S PALOUSE HWY, 5/21/2019, P6
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 2700 E 53RD AVE, 5/25/2019, P6
C, THEFT 3D ALL OTHER, 1800 W 3RD AVE, 5/19/2019, P7
C, THEFT 3D ALL OTHER, 1600 W 2ND AVE, 5/21/2019, P7
C, THEFT 3D CITY ALL OTHER , W SUNSET BLVD / S COEUR D ALENE ST, 5/21/2019, P7
C, BURGLARY 2D COMMERCIAL, 1300 S GRAND BLVD, 5/22/2019, P6
A, RESIDENTIAL BURGLARY, 1500 W 8TH AVE, 5/24/2019, P7
C, THEFT 2D ALL OTHER, 700 W 5TH AVE, 5/21/2019, P7
C, THEFT 2D FROM BUILDING, 1000 W 15TH AVE, 5/20/2019, P7
C, THEFT 2D FROM MOTOR VEHICLE, 700 S BERNARD ST, 5/19/2019, P7
C, THEFT 2D FROM MOTOR VEHICLE, 100 W SUMNER AVE, 5/21/2019, P7
C, THEFT 3D ALL OTHER, 1500 W 10TH AVE, 5/22/2019, P7
C, THEFT 3D FROM BUILDING, 1300 S GRAND BLVD, 5/22/2019, P6
C, THEFT 3D FROM BUILDING, 300 W 8TH AVE, 5/25/2019, P7
C, THEFT 3D FROM BUILDING, 1500 W 6TH AVE, 5/25/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 0 W ROCKWOOD BLVD, 5/19/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1200 S ELM ST, 5/19/2019, P7
A, THEFT 3D FROM MOTOR VEHICLE, 200 W CLIFF DR, 5/21/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 200 W CLIFF DR, 5/21/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1200 W 5TH AVE, 5/25/2019, P7
U, THEFT-CITY FROM BUILDING, 100 E ROCKWOOD BLVD, 5/22/2019, P7
C, RESIDENTIAL BURGLARY, 3400 S LINCOLN DR, 5/21/2019, P7
C, THEFT 1D ALL OTHER, 3400 S LINCOLN DR, 5/21/2019, P7
C, THEFT 2D ALL OTHER, 600 E 30TH AVE, 5/20/2019, P7
C, THEFT 3D CITY VEHICLE PARTS AND ACCESSORIES, 3100 S STEVENS ST, 5/21/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1000 E 38TH AVE, 5/23/2019, P7
C, THEFT 3D SHOPLIFTING, 800 E 29TH AVE, 5/22/2019, P7
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 0 W 32ND AVE, 5/20/2019, P7
C, THEFT OF MOTOR VEHICLE, 3400 S LINCOLN DR, 5/21/2019, P7
U, THEFT-CITY ALL OTHER THEFTS, 100 E HIGH DR, 5/23/2019, P7
C, BURGLARY 2D COMMERCIAL, 3500 S INLAND EMPIRE WAY, 5/21/2019, P7
C, BURGLARY 2D GARAGE, 1200 E WELDEN DR, 5/22/2019, P7
C, THEFT 2D VEHICLE PARTS AND ACCESSORIES, 3500 S INLAND EMPIRE WAY, 5/21/2019, P7
C, THEFT 3D SHOPLIFTING, 4000 S CHENEY SPOKANE RD, 5/25/2019, P5
A, THEFT 3D FROM MOTOR VEHICLE, 2000 S MADISON ST, 5/20/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE , W 27TH AVE / S HOWARD ST, 5/24/2019, P7
A, RESIDENTIAL BURGLARY, 900 S AZALEA DR, 5/20/2019, P7
C, THEFT 2D ALL OTHER, 1500 S RUSTLE ST, 5/24/2019, P7
C, THEFT 3D FROM BUILDING, 1500 S RUSTLE ST, 5/24/2019, P7
C, THEFT 1D ALL OTHER, 1900 S ROYAL ST, 5/24/2019, P7
C, THEFT 3D ALL OTHER, 1700 S ASSEMBLY ST, 5/22/2019, P7
C, ASSAULT 1D, 800 W MAIN AVE, 5/19/2019, P8
C, ASSAULT 1D , S MADISON ST / W 1ST AVE, 5/24/2019, P8
C, ASSAULT 1D , W 1ST AVE / S WASHINGTON ST, 5/25/2019, P8
C, ASSAULT 2D, 400 S MAPLE ST, 5/19/2019, P8
C, ASSAULT 2D, 200 W SPRAGUE AVE, 5/19/2019, P8
C, ASSAULT 2D, 200 W 1ST AVE, 5/23/2019, P5
C, ASSAULT 2D W SPRAGUE, AVE / N POST ST, 5/23/2019, P8
C, BURGLARY 2D FENCED AREA, 1500 W 3RD AVE, 5/25/2019, P7
C, THEFT 1D FROM MOTOR VEHICLE, 400 N RIVERPOINT BLVD, 5/23/2019, P8
C, THEFT 2D FROM BUILDING, 200 W RIVERSIDE AVE, 5/25/2019, P8
C, THEFT 2D FROM MOTOR VEHICLE , S WASHINGTON ST / W 3RD AVE, 5/19/2019, P8
C, THEFT 2D FROM MOTOR VEHICLE , S MADISON ST / W 1ST AVE, 5/21/2019, P8
C, THEFT 2D FROM MOTOR VEHICLE, 300 N RIVERPOINT BLVD, 5/21/2019, P8
C, THEFT 2D FROM MOTOR VEHICLE, 100 S WALL ST, 5/23/2019, P8
C, THEFT 3D ALL OTHER, 0 W PACIFIC AVE, 5/20/2019, P8
C, THEFT 3D ALL OTHER, 800 W MAIN AVE, 5/20/2019, P8
C, THEFT 3D ALL OTHER, 1400 W 3RD AVE, 5/21/2019, P8
C, THEFT 3D CITY FROM MOTOR VEHICLE , W 2ND AVE / S MCCLELLAN ST, 5/20/2019, P8
C, THEFT 3D FROM BUILDING, 400 W SPRAGUE AVE, 5/19/2019, P8
C, THEFT 3D FROM BUILDING, 800 W MAIN AVE, 5/20/2019, P8
C, THEFT 3D FROM BUILDING, 800 W MAIN AVE, 5/20/2019, P8
C, THEFT 3D FROM MOTOR VEHICLE , W SPRAGUE AVE / N WASHINGTON ST, 5/24/2019, P8
C, THEFT 3D SHOPLIFTING, 700 W RIVERSIDE AVE, 5/25/2019, P8
C, THEFT OF A FIREARM FROM A BUILDING, 500 W SPRAGUE AVE, 5/20/2019, P5
C, THEFT OF MOTOR VEHICLE , W SPRAGUE AVE / S BROWNE ST, 5/22/2019, P8
C, THEFT OF MOTOR VEHICLE, 200 W RIVERSIDE AVE, 5/25/2019, P8
C, RAPE 1D, NA, 5/20/2019, Oth
