ac,offense,address,date,district
C, BURGLARY 2D GARAGE, 6500 N CEDAR RD, 11/14/2018, P1
C, BURGLARY 2D GARAGE, 6500 N CEDAR RD, 11/14/2018, P1
C, THEFT OF MOTOR VEHICLE, 6500 N CEDAR RD, 11/14/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 6500 N CEDAR RD, 11/14/2018, P1
C, BURGLARY 2D COMMERCIAL, 7200 N WALNUT CT, 11/12/2018, P1
A, VEHICLE PROWLING 2D, 9400 N OAK ST, 11/15/2018, P1
C, MAIL THEFT, 5200 W RUSSETT DR, 11/15/2018, P1
C, ASSAULT 2D, 100 W AMHERST CT, 11/15/2018, P1
C, BURGLARY-RESIDENTIAL, 1100 W NEBRASKA AVE, 11/13/2018, P1
A, BURGLARY-RESIDENTIAL, 800 W CORA AVE, 11/13/2018, P4
C, THEFT OF MOTOR VEHICLE, 1300 W BISMARK AVE, 11/12/2018, P1
C, THEFT OF MOTOR VEHICLE, 4300 N HAWTHORNE ST, 11/17/2018, P1
A, THEFT OF MOTOR VEHICLE, 4100 N MAPLE ST, 11/17/2018, P1
C, THEFT 2D FROM BUILDING , N JEFFERSON ST / W ROCKWELL AVE, 11/13/2018, P1
C, THEFT 2D SHOPLIFTING, 6100 N DIVISION ST, 11/13/2018, P1
C, THEFT 3D ALL OTHER, 5700 N BIRCH PL, 11/11/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 5700 N BIRCH PL, 11/11/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 1300 W BISMARK AVE, 11/12/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 5900 N POST ST, 11/12/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 3900 N MADISON ST, 11/14/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4300 N ADAMS ST, 11/14/2018, P1
A, THEFT 3D FROM MOTOR VEHICLE, 4100 N MAPLE ST, 11/17/2018, P1
C, THEFT 3D SHOPLIFTING, 3400 N DIVISION ST, 11/13/2018, P1
