ac,offense,address,date,district
C, BURGLARY 2D COMMERCIAL, 800 E SPRAGUE AVE, 2/4/2019, P6
C, BURGLARY 2D COMMERCIAL, 0 E 3RD AVE, 2/4/2019, P5
C, BURGLARY 2D COMMERCIAL, 100 N HELENA ST, 2/6/2019, P6
C, BURGLARY 2D FENCED AREA, 400 N MADELIA ST, 2/7/2019, P5
A, BURGLARY 2D FENCED AREA, 2800 E 1ST AVE, 2/8/2019, P6
C, THEFT 2D FROM BUILDING, 800 E SPRAGUE AVE, 2/4/2019, P6
C, THEFT 2D FROM BUILDING, 100 S ALTAMONT ST, 2/9/2019, P5
C, THEFT 2D FROM MOTOR VEHICLE, 2500 E SPRAGUE AVE, 2/4/2019, P5
C, THEFT 3D ALL OTHER , E 1ST AVE / S CRESTLINE ST, 2/5/2019, P5
C, THEFT 3D ALL OTHER, 100 N ALTAMONT ST, 2/6/2019, P5
C, THEFT 3D ALL OTHER, 500 S REGAL ST, 2/8/2019, P5
C, THEFT 3D CITY ALL OTHER, 200 S THOR ST, 2/6/2019, P6
C, THEFT 3D FROM BUILDING, 2700 E 5TH AVE, 2/4/2019, P5
C, THEFT 3D FROM MOTOR VEHICLE, 1600 E HARTSON AVE, 2/7/2019, P5
C, THEFT 3D FROM MOTOR VEHICLE, 0 E 1ST AVE, 2/7/2019, P5
C, THEFT 3D SHOPLIFTING, 2500 E SPRAGUE AVE, 2/6/2019, P5
C, THEFT 3D SHOPLIFTING, 200 S DIVISION ST, 2/6/2019, P5
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 3000 E SPRAGUE AVE, 2/7/2019, P5
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 3000 E SPRAGUE AVE, 2/7/2019, P5
C, THEFT OF MOTOR VEHICLE, 1400 E 7TH AVE, 2/4/2019, P6
C, THEFT OF MOTOR VEHICLE , E HARTSON AVE / S RAY ST, 2/6/2019, P6
C, THEFT OF MOTOR VEHICLE, 700 E 8TH AVE, 2/9/2019, P6
C, BURGLARY 2D GARAGE , N CRESTLINE ST / E DESMET AVE, 2/5/2019, P5
C, THEFT 2D ALL OTHER, N GREENE ST / E MISSION AVE, 2/9/2019, P5
C, THEFT 3D ALL OTHER, 1900 E SHARP AVE, 2/4/2019, P5
C, THEFT 3D ALL OTHER, 1800 N LANGLEY ST, 2/6/2019, P5
C, THEFT 3D FROM BUILDING ,E ERMINA AVE / N HAVEN ST, 2/7/2019, P5
C, THEFT 3D FROM BUILDING, 1900 N LEE ST, 2/8/2019, P5
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 1900 N SMITH ST, 2/5/2019, P5
U, THEFT-CITY (Shoplifting), 1900 E SHARP AVE, 2/6/2019, P5
C, MAIL THEFT, 2200 E 32ND AVE, 2/9/2019, P6
C, THEFT 3D FROM MOTOR VEHICLE, 3100 E 37TH AVE, 2/4/2019, P5
C, THEFT 3D FROM MOTOR VEHICLE, 2600 E 29TH AVE, 2/5/2019, P6
C, RAPE 2D, NA, 2/5/2019, P6
C, THEFT 3D ALL OTHER, 3300 E 55TH AVE, 2/7/2019, P6
C, THEFT 3D FROM MOTOR VEHICLE , W 7TH AVE / S BERNARD ST, 2/4/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE , W 5TH AVE / S WALL ST, 2/4/2019, P7
C, THEFT 2D ALL OTHER, 1800 W 3RD AVE, 2/7/2019, P7
C, THEFT 3D CITY FROM BUILDING, 2300 W PACIFIC AVE, 2/5/2019, P7
C, THEFT 3D FROM BUILDING, 1600 W 2ND AVE, 2/5/2019, P7
C, THEFT 3D FROM BUILDING, 1900 W PACIFIC AVE, 2/8/2019, P7
C, THEFT 3D SHOPLIFTING, 1600 W 2ND AVE, 2/5/2019, P7
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 1900 W 2ND AVE, 2/3/2019, P7
C, THEFT OF MOTOR VEHICLE, 400 S HEMLOCK ST, 2/7/2019, P8
A, BURGLARY 2D COMMERCIAL, 1000 W 5TH AVE, 2/4/2019, P5
C, BURGLARY 2D GARAGE, 2000 W 9TH AVE, 2/6/2019, P7
C, BURGLARY 2D GARAGE, 1800 W 9TH AVE, 2/8/2019, P7
C, THEFT 3D ALL OTHER, 600 S MAPLE ST, 2/7/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 900 S MADISON ST, 2/3/2019, P7
A, THEFT 3D FROM MOTOR VEHICLE, 200 W CLIFF AVE, 2/3/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 600 W 13TH AVE, 2/7/2019, P7
C, THEFT OF MOTOR VEHICLE, 900 S ADAMS ST, 2/3/2019, P5
C, THEFT 3D FROM BUILDING, 2600 S INLAND EMPIRE WAY, 2/5/2019, P7
C, MAIL THEFT, 200 E 29TH AVE, 2/9/2019, P7
A, RESIDENTIAL BURGLARY, 3600 W ROSAMOND AVE, 2/5/2019, P7
C, RESIDENTIAL BURGLARY, 1500 S RUSTLE ST, 2/7/2019, P7
C, THEFT 2D FROM MOTOR VEHICLE, 1300 S D ST, 2/4/2019, P7
C, THEFT 3D FROM BUILDING, 1500 S RUSTLE ST, 2/3/2019, P7
C, THEFT 3D FROM BUILDING, 2600 W 8TH AVE, 2/7/2019, P7
C, THEFT 3D FROM BUILDING, 1500 S RUSTLE ST, 2/7/2019, P7
C, THEFT OF MOTOR VEHICLE, 2900 W HARTSON AVE, 2/3/2019, P7
C, THEFT OF MOTOR VEHICLE, 1000 S F ST, 2/5/2019, P7
C, RESIDENTIAL BURGLARY, 9000 W US 2 HWY, 2/4/2019, P7
C, THEFT 2D FROM MOTOR VEHICLE , W 1ST AVE / S CEDAR ST, 2/4/2019, P8
C, BURGLARY 1D COMMERCIAL, 200 S LINCOLN ST, 2/4/2019, P8
C, THEFT 2D ALL OTHER, 900 W MAIN AVE, 2/8/2019, P8
C, THEFT 2D FROM BUILDING, 0 W MAIN AVE, 2/7/2019, P8
C, THEFT 3D ALL OTHER, 700 W RIVERSIDE AVE, 2/3/2019, P8
C, THEFT 3D FROM BUILDING, 200 S POST ST, 2/3/2019, P8
C, THEFT 3D FROM BUILDING, 900 W 3RD AVE, 2/6/2019, P8
C, THEFT 3D FROM BUILDING, 0 W 2ND AVE, 2/6/2019, P8
C, THEFT 3D FROM MOTOR VEHICLE , S LINCOLN ST / W RAILROAD ALLEY AVE, 2/8/2019, P8
C, THEFT OF MOTOR VEHICLE, 100 S JEFFERSON ST, 2/5/2019, P8
C, THEFT OF MOTOR VEHICLE, 1200 W RIVERSIDE AVE, 2/5/2019, P8
C, THEFT 3D FROM BUILDING, 7100 W PILOT DR, 2/6/2019, P7
