ac,offense,address,date,district
C, THEFT OF MOTOR VEHICLE, 6300 N WINSTON DR, 10/8/2017, P1
C, THEFT 3D FROM BUILDING, 3400 W WOODSIDE AVE, 10/10/2017, P1
C, BURGLARY-RESIDENTIAL, 8800 N MAPLE ST, 10/8/2017, P1
C, BURGLARY-RESIDENTIAL, 7500 N ALBERTA ST, 10/9/2017, P1
C, BURGLARY 1D FROM RESIDENCE, 9200 N LONDALE DR, 10/12/2017, P1
C, BURGLARY 2D GARAGE, 4900 N HOWARD ST, 10/10/2017, P1
C, BURGLARY-RESIDENTIAL, 1300 W GORDON AVE, 10/11/2017, P1
C, THEFT 2D FROM MOTOR VEHICLE, 100 W FRANKLIN CT, 10/8/2017, P1
C, THEFT 3D ALL OTHER, 4500 N CALISPEL ST, 10/12/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 200 W JOSEPH AVE, 10/8/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 4700 N DIVISION ST, 10/9/2017, P1
C, THEFT 3D SHOPLIFTING, 6100 N DIVISION ST, 10/10/2017, P1
C, THEFT-CITY (Shoplifting), 3400 N DIVISION ST, 10/8/2017, P2
C, BURGLARY-RESIDENTIAL, 5300 N ELM ST, 10/11/2017, P1
C, THEFT OF MOTOR VEHICLE, 2100 W BUCKEYE AVE, 10/9/2017, P1
C, THEFT 2D SHOPLIFTING, 2500 W WELLESLEY AVE, 10/12/2017, P1
C, THEFT 3D ALL OTHER, 4300 N ASH ST, 10/10/2017, P2
C, THEFT 3D ALL OTHER, 5200 W WELLESLEY AVE, 10/10/2017, P1
C, THEFT 3D ALL OTHER, 4800 W NINE MILE RD, 10/11/2017, P2
C, THEFT 3D ALL OTHER, 2300 W WABASH AVE, 10/12/2017, P1
C, THEFT 3D ALL OTHER, 2500 W WELLESLEY AVE, 10/12/2017, P1
C, THEFT 3D ALL OTHER, 6100 N A ST, 10/12/2017, P1
C, THEFT 3D ALL OTHER, 2100 W NORTHWEST BLVD, 10/12/2017, P1
C, THEFT 3D FROM BUILDING, 6100 N A ST, 10/12/2017, P1
C, THEFT 3D SHOPLIFTING, 2500 W WELLESLEY AVE, 10/11/2017, P1
A, THEFT 3D SHOPLIFTING, 2500 W WELLESLEY AVE, 10/12/2017, P1
C, ASSAULT 1D,NA, 10/10/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE,NA, 10/8/2017, P2
C, BURGLARY-RESIDENTIAL, 2800 N WASHINGTON ST, 10/13/2017, P2
C, MAIL THEFT, 2300 N CEDAR ST, 10/10/2017, P2
C, MAIL THEFT, 2300 N CEDAR ST, 10/11/2017, P2
C, THEFT 2D FROM MOTOR VEHICLE, 1600 W NORTHWEST BLVD, 10/11/2017, P2
C, THEFT 3D ALL OTHER, 800 W AUGUSTA AVE, 10/9/2017, P2
C, THEFT 3D ALL OTHER, 2400 N STEVENS ST, 10/11/2017, P2
C, THEFT 3D ALL OTHER, 600 W KNOX AVE, 10/12/2017, P2
C, THEFT 3D ALL OTHER, 2800 N WASHINGTON ST, 10/13/2017, P2
C, THEFT 3D FROM MOTOR VEHICLE, 2400 N DIVISION ST, 10/9/2017, P2
C, VEHICLE PROWLING 2D FROM VEHICLE, 700 W BUCKEYE AVE, 10/12/2017, P2
C, THEFT 2D FROM BUILDING, 300 W NORTH RIVER DR, 10/9/2017, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 300 W NORTH RIVER DR, 10/9/2017, P2
C, ASSAULT 1D , W MAXWELL AVE / N OAK ST, 10/10/2017, P7
C, BURGLARY 1D FROM RESIDENCE, 1800 W BOONE AVE, 10/10/2017, P2
C, BURGLARY 2D GARAGE, 1900 W NORA AVE, 10/13/2017, P1
C, BURGLARY-RESIDENTIAL, 1500 W COLLEGE AVE, 10/11/2017, P1
A, BURGLARY-RESIDENTIAL, 2000 W SHARP AVE, 10/12/2017, P1
C, BURGLARY-RESIDENTIAL, 1900 W NORA AVE, 10/13/2017, P1
C, MAIL THEFT, 1800 W BOONE AVE, 10/11/2017, P2
C, THEFT OF MOTOR VEHICLE , N ASH ST / W SHARP AVE, 10/8/2017, P2
C, THEFT OF MOTOR VEHICLE, 1300 W NORA AVE, 10/8/2017, P2
C, THEFT OF MOTOR VEHICLE, 2600 W DEAN AVE, 10/12/2017, P2
C, THEFT 1D POCKET PICKING, 1700 W MALLON AVE, 10/11/2017, P2
C, THEFT 2D ALL OTHER, 2100 W BOONE AVE, 10/9/2017, P2
C, THEFT 3D ALL OTHER, 1500 W NORA AVE, 10/9/2017, P2
C, THEFT 3D ALL OTHER, 1100 W COLLEGE AVE, 10/12/2017, P2
C, THEFT 3D FROM BUILDING, 2000 W BOONE AVE, 10/9/2017, P2
C, THEFT 3D FROM BUILDING, 1100 W SPOFFORD AVE, 10/9/2017, P2
C, THEFT 3D FROM BUILDING, 1000 N MAPLE ST, 10/10/2017, P2
C, THEFT 3D FROM BUILDING, 1300 W BROADWAY AVE, 10/11/2017, P2
A, THEFT 3D FROM MOTOR VEHICLE, 1500 W HIGHLINE LN, 10/10/2017, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 1000 W SINTO AVE, 10/9/2017, P2
C, THEFT 1D FROM MOTOR VEHICLE, 1100 N INLAND ST, 10/13/2017, P2
C, THEFT 2D FROM BUILDING,, 10/12/2017, P3
C, ASSAULT 2D, 5600 N LIDGERWOOD ST, 10/10/2017, P4
C, BURGLARY 1D FENCED AREA, 5200 N NEVADA ST, 10/12/2017, P4
C, BURGLARY 1D FROM RESIDENCE, 500 E LIBERTY AVE, 10/12/2017, P4
C, BURGLARY 2D COMMERCIAL, 9600 N DIVISION ST, 10/13/2017, P3
C, BURGLARY 2D GARAGE, 200 E BRIDGEPORT AVE, 10/12/2017, P3
C, BURGLARY 2D GARAGE, 7300 N COLTON ST, 10/13/2017, P3
C, BURGLARY-RESIDENTIAL, 200 E WEDGEWOOD AVE, 10/9/2017, P3
C, BURGLARY-RESIDENTIAL, 8600 N COLTON ST, 10/10/2017, P1
C, BURGLARY-RESIDENTIAL, 200 E WEDGEWOOD AVE, 10/10/2017, P2
C, BURGLARY-RESIDENTIAL, 800 E WELLESLEY AVE, 10/12/2017, P3
C, BURGLARY-RESIDENTIAL, 1200 E LYONS AVE, 10/13/2017, P4
C, MAIL THEFT (FROM A MOTOR VEHICLE), 800 E WELLESLEY AVE, 10/12/2017, P3
C, ROBBERY 1D PERSON (NOT PURSE SNATCHING), 6600 N ADDISON ST, 10/12/2017, P4
C, THEFT OF MOTOR VEHICLE, 8900 N COLTON ST, 10/8/2017, P4
C, THEFT OF MOTOR VEHICLE, 200 E WEDGEWOOD AVE, 10/8/2017, P4
C, THEFT OF MOTOR VEHICLE, 6200 N NEVADA ST, 10/9/2017, P3
C, THEFT OF MOTOR VEHICLE, 4700 N DIVISION ST, 10/9/2017, P2
C, THEFT OF MOTOR VEHICLE, 3900 N DIVISION ST, 10/10/2017, P4
C, THEFT OF MOTOR VEHICLE, 9200 N COLTON ST, 10/10/2017, P4
C, THEFT OF MOTOR VEHICLE, 200 E SANSON AVE, 10/11/2017, P4
C, THEFT OF MOTOR VEHICLE, 5200 N NEVADA ST, 10/12/2017, P4
C,THEFT WITH INTENT TO RESELL (SHOPLIFTING), 6500 N NEVADA ST, 10/13/2017, P4
C, THEFT 1D SHOPLIFTING, 8000 N DIVISION ST, 10/13/2017, P3
C, THEFT 2D ALL OTHER, 5600 N LIDGERWOOD ST, 10/8/2017, P3
C, THEFT 2D ALL OTHER, 100 E MAGNESIUM RD, 10/13/2017, P3
C, THEFT 2D FROM BUILDING, 9500 N NEWPORT HWY, 10/8/2017, P3
C, THEFT 2D FROM MOTOR VEHICLE, 1000 E QUEEN AVE, 10/12/2017, P3
C, THEFT 2D VEHICLE PARTS OR ACCESSORIES, 1100 E DECATUR AVE, 10/12/2017, P2
A, THEFT 2D SHOPLIFTING, 6500 N NEVADA ST, 10/12/2017, P3
C, THEFT 3D ALL OTHER, 8200 N DIVISION ST, 10/9/2017, P3
C, THEFT 3D ALL OTHER, 4700 N DIVISION ST, 10/11/2017, P3
C, THEFT 3D ALL OTHER, 700 E JOSEPH AVE, 10/11/2017, P3
