ac,offense,address,date,district
C, THEFT 2D FROM MOTOR VEHICLE, 1800 W NORTHRIDGE CT, 4/2/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 6700 N CEDAR RD, 4/3/2018, P2
C, THEFT 3D SHOPLIFTING, 6600 N MAPLE ST, 4/2/2018, P1
C, THEFT 3D SHOPLIFTING, 2000 W FRANCIS AVE, 4/7/2018, P1
C, BURGLARY-RESIDENTIAL, 2800 W ASHLEY CIR, 4/4/2018, P1
C, THEFT 2D FROM BUILDING, 1500 W TRINITY AVE, 4/2/2018, P1
C, RAPE 3D, NA, 4/2/2018, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 9900 N INDIAN TRAIL RD, 4/6/2018, P1
C, BURGLARY 1D FROM RESIDENCE, 4700 N NORMANDIE ST, 4/1/2018, P1
C, MAIL THEFT, 6000 N WASHINGTON ST, 4/5/2018, P1
C, RAPE 2D, NA, 4/5/2018, P1
C, THEFT OF MOTOR VEHICLE, 3800 N DIVISION ST, 4/3/2018, P1
C, THEFT 2D FROM BUILDING, 1200 W DECATUR AVE, 4/4/2018, P1
C, THEFT 2D FROM MOTOR VEHICLE, 1200 W GARLAND AVE, 4/1/2018, P1
C, THEFT 3D ALL OTHER, 4400 N STEVENS ST, 4/1/2018, P1
C, THEFT 3D FROM BUILDING, 800 W CORA AVE, 4/4/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 800 W CORA AVE, 4/5/2018, P1
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 4/6/2018, P1
A, BURGLARY-RESIDENTIAL, 5700 N A ST, 4/1/2018, P1
C, BURGLARY-RESIDENTIAL, 2900 W WELLESLEY AVE, 4/5/2018, P1
C, ROBBERY 2D PERSON (NOT PURSE SNATCHING), 4300 N ASH ST, 4/5/2018, P1
C, THEFT OF MOTOR VEHICLE, 2200 W CROWN AVE, 4/7/2018, P1
C, THEFT 2D ALL OTHER, 2100 W GLASS AVE, 4/1/2018, P1
C, THEFT 2D FROM BUILDING, 2300 W WELLESLEY AVE, 4/5/2018, P1
C, THEFT 3D ALL OTHER, 2600 N BELT ST, 4/4/2018, P1
C, THEFT 3D ALL OTHER, 2600 N BELT ST, 4/4/2018, P1
C, THEFT 3D FROM BUILDING, 6000 N ASSEMBLY ST, 4/2/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 3600 W HEROY AVE, 4/5/2018, P1
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2600 N BELT ST, 4/4/2018, P1
A, BURGLARY 2D COMMERCIAL, 1900 W NORTHWEST BLVD, 4/2/2018, P2
C, BURGLARY 2D COMMERCIAL, 1600 W NORTHWEST BLVD, 4/3/2018, P2
C, BURGLARY 2D GARAGE, 2600 N NORMANDIE ST, 4/5/2018, P2
C, BURGLARY-RESIDENTIAL, 700 W AUGUSTA AVE, 4/1/2018, P2
C, CHILD ASSAULT 3D (CRIM NEG) DVCA, 1200 N POST ST, 4/4/2018, P2
C, RAPE 2D, NA, 4/3/2018, P1
C, THEFT OF MOTOR VEHICLE, 1600 W NORTHWEST BLVD, 4/3/2018, P2
C, THEFT 3D ALL OTHER, 1800 N WALL ST, 4/2/2018, P2
C, THEFT 3D ALL OTHER, 1800 N WALL ST, 4/3/2018, P2
C, THEFT 3D ALL OTHER, 1600 W NORTHWEST BLVD, 4/5/2018, P2
C, THEFT 3D ALL OTHER, 1900 W MANSFIELD AVE, 4/6/2018, P2
C, THEFT 3D FROM BUILDING, 1500 W GRACE AVE, 4/1/2018, P1
C, THEFT 3D FROM BUILDING, 2400 N MONROE ST, 4/4/2018, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2400 N DIVISION ST, 4/2/2018, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 1400 W CLEVELAND AVE, 4/6/2018, P2
C, TMVWOP-2D , N LINCOLN ST / W BROADWAY AVE, 4/3/2018, P4
C, ASSAULT 4D WEAPON OR NEGLIGENT INJURY, 1000 W SUMMIT PKWY, 4/2/2018, P2
C, THEFT 2D FROM BUILDING, 2300 W BROADWAY AVE, 4/2/2018, P2
C, THEFT 2D FROM BUILDING, 1500 N ADAMS ST, 4/5/2018, P2
C, THEFT 3D ALL OTHER, 1500 W BOONE AVE, 4/2/2018, P2
C, THEFT 3D ALL OTHER, 2700 W BROADWAY AVE, 4/4/2018, P2
C, THEFT 3D ALL OTHER, 1100 W SINTO AVE, 4/4/2018, P2
C, THEFT 3D ALL OTHER, 1300 W SUMMIT PKWY, 4/5/2018, P2
C, THEFT 3D ALL OTHER, 1600 W GARDNER AVE, 4/6/2018, P2
C, THEFT 3D FROM BUILDING, 1700 W MALLON AVE, 4/6/2018, P1
C, THEFT 3D FROM BUILDING, 1800 N ASH ST, 4/7/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 1100 W SUMMIT PKWY, 4/2/2018, P1
C, THEFT 3D SHOPLIFTING, 1100 N MONROE ST, 4/5/2018, P2
C, THEFT-CITY ALL OTHER THEFTS, 1900 W COLLEGE AVE, 4/7/2018, P1
C, THEFT 3D ALL OTHER, 3400 W FORT GEORGE WRIGHT DR, 4/5/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 3900 W RANDOLPH RD, 4/2/2018, P2
C, ASSAULT 4D WEAPON OR NEGLIGENT INJURY, 1100 E OLYMPIC AVE, 4/3/2018, P3
C, ASSAULT 1D, 400 E PRINCETON AVE, 4/7/2018, P3
C, ASSAULT 2D, 9200 N COLTON ST, 4/1/2018, P4
C, ASSAULT 2D , N LIDGERWOOD ST / E CENTRAL AVE, 4/2/2018, P3
C, ASSAULT 2D, 900 E ROCKWELL AVE, 4/3/2018, P3
A, BURGLARY 2D FENCED AREA, 6500 N PERRY ST, 4/5/2018, P3
C, BURGLARY 2D GARAGE, 700 E DALKE AVE, 4/4/2018, P2
C, BURGLARY 2D GARAGE, 1100 E CENTRAL AVE, 4/7/2018, P3
C, BURGLARY-RESIDENTIAL, 1300 E ROWAN AVE, 4/2/2018, P4
C, BURGLARY-RESIDENTIAL, 500 E QUEEN AVE, 4/2/2018, P4
C, BURGLARY-RESIDENTIAL, 7000 N COLTON ST, 4/5/2018, P4
C, MAIL THEFT, 7900 N GRAYCOAT CT, 4/2/2018, P3
C, MAIL THEFT, 900 E RICH AVE, 4/5/2018, P3
C, RAPE OF A CHILD 2D, NA, 4/3/2018, P4
C, RAPE 3D, NA, 4/5/2018, P4
