ac, offense, address, date, district
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 6600 N DIVISION ST, 5/26/2019, P3
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 200 E WEDGEWOOD AVE, 6/1/2019, P3
C, THEFT OF MOTOR VEHICLE, 4700 N DIVISION ST, 5/27/2019, P4
C, THEFT OF MOTOR VEHICLE, 9500 N DIVISION ST, 5/31/2019, P4
C, THEFT OF MOTOR VEHICLE,N NEVADA ST / E CENTRAL AVE, 6/1/2019, P4
C, THEFT OF MOTOR VEHICLE, 3300 N ADDISON ST, 6/1/2019, P4
C, THEFT OF MOTOR VEHICLE, 1300 E ROWAN AVE, 6/1/2019, P4
C, THEFT OF MOTOR VEHICLE, 400 E WABASH AVE, 6/1/2019, P3
C, BURGLARY 2D GARAGE, 1500 E JOSEPH AVE, 5/26/2019, P3
C, THEFT 3D ALL OTHER, 4900 N NAPA ST, 5/28/2019, P3
C, THEFT 3D ALL OTHER, 1800 E COLUMBIA AVE, 5/29/2019, P3
C, THEFT 3D FROM MOTOR VEHICLE, 1800 E FRANCIS AVE, 5/28/2019, P3
C, THEFT OF MOTOR VEHICLE, 2000 E WABASH AVE, 5/26/2019, P4
C, RAPE 3D, NA, 5/27/2019, P4
C, THEFT 2D ALL OTHER, 3900 N MARKET ST, 5/28/2019, P4
C, THEFT 2D FROM MOTOR VEHICLE, 2100 E UPRIVER DR, 5/29/2019, P4
C, THEFT 2D FROM MOTOR VEHICLE, 3900 N MARKET ST, 6/1/2019, P4
C, THEFT 3D ALL OTHER, 1500 E LIBERTY AVE, 5/29/2019, P4
C, THEFT 3D CITY SHOPLIFTING, 3900 N MARKET ST, 5/28/2019, P4
C, THEFT OF MOTOR VEHICLE, 2300 E EUCLID AVE, 5/26/2019, P4
C, BURGLARY 2D COMMERCIAL, 3400 E BISMARK CT, 5/26/2019, P4
C, BURGLARY 2D FENCED AREA, 3800 E CENTRAL AVE, 5/30/2019, P4
C, RESIDENTIAL BURGLARY, 2300 E ROWAN AVE, 5/29/2019, P4
C, RESIDENTIAL BURGLARY, 5800 N REGAL ST, 5/31/2019, P4
C, THEFT 2D ALL OTHER, E DIAMOND AVE / N MARKET ST, 5/26/2019, P4
C, THEFT 2D FROM BUILDING, 3400 E BISMARK CT, 5/26/2019, P4
C, THEFT 2D FROM MOTOR VEHICLE, 3000 E BROAD AVE, 5/27/2019, P4
C, THEFT 3D ALL OTHER, 5000 N ALTAMONT ST, 5/31/2019, P4
C, THEFT 3D FROM BUILDING, 2700 E EVERETT AVE, 5/29/2019, Oth
C, THEFT 3D FROM BUILDING, 3000 E ROWAN AVE, 5/31/2019, P4
C, THEFT 3D FROM MOTOR VEHICLE, 3800 E PRINCETON AVE, 5/29/2019, P4
C, THEFT 3D FROM MOTOR VEHICLE, 5300 N MARKET ST, 5/29/2019, P4
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 3800 E CENTRAL AVE, 5/30/2019, P4
C, THEFT OF MOTOR VEHICLE, 5700 N HAVEN ST, 5/29/2019, P4
U, THEFT-CITY (Shoplifting), 5400 N LACEY ST, 5/29/2019, P4
C, RAPE 2D, NA, 5/30/2019, P2
C, RESIDENTIAL BURGLARY, 1200 E MISSION AVE, 5/26/2019, P2
C, RESIDENTIAL BURGLARY, 1100 E AUGUSTA AVE, 5/29/2019, P4
C, THEFT 2D ALL OTHER, 1000 E MISSION AVE, 5/29/2019, P4
C, THEFT 2D FROM BUILDING, 200 E NORTH FOOTHILLS DR, 5/31/2019, P4
C, THEFT 2D FROM MOTOR VEHICLE, 900 E MISSION AVE, 5/29/2019, P4
C, THEFT 3D CITY SHOPLIFTING, 2400 N DIVISION ST, 5/26/2019, P2
