ac,offense,address,date,district
C, ASSAULT 3D (d)or(f) (Weapon/Instrument/Bodily Harm), 6600 N WINSTON DR, 12/22/2017, P1
C, MAIL THEFT, 4200 W SUTHERLIN PL, 12/19/2017, P1
C, MAIL THEFT, 4100 W JANICE AVE, 12/20/2017, P1
C, ROBBERY 2D ALL EXCEPT PURSE SNATCHING, 3000 W HOLYOKE AVE, 12/21/2017, P1
C, THEFT 3D ALL OTHER, 6700 N SUTHERLIN ST, 12/19/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2000 W FRANCIS AVE, 12/18/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 3500 W ELMHURST AVE, 12/19/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 7100 N DRUMHELLER ST, 12/19/2017, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 7200 N DRUMHELLER ST, 12/19/2017, P2
C, THEFT 3D SHOPLIFTING, 2000 W FRANCIS AVE, 12/18/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 7500 N NETTLETON CT, 12/20/2017, P1
A, THEFT 3D FROM MOTOR VEHICLE, 1100 W CHAUCER AVE, 12/21/2017, P1
A, THEFT 3D FROM MOTOR VEHICLE, 8700 N KENSINGTON DR, 12/21/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2400 W KINGSFORD AVE, 12/22/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 7800 N LINDEKE ST, 12/22/2017, P1
C, THEFT 3D FROM MOTOR VEHICLE, 2700 W ABIGAIL AVE, 12/22/2017, P1
C, MAIL THEFT FROM A BUILDING, 5300 W RIDGECREST DR, 12/18/2017, P1
C, THEFT 2D FROM BUILDING, 8400 N SUSAN CT, 12/19/2017, P1
C, ASSAULT 2D , W WABASH AVE / N JEFFERSON ST, 12/19/2017, P1
C, BURGLARY 2D GARAGE, 5200 N STEVENS ST, 12/20/2017, P2
C, BURGLARY-RESIDENTIAL, 4200 N CEDAR ST, 12/18/2017, P1
C, BURGLARY-RESIDENTIAL, 5600 N POST ST, 12/23/2017, P1
C, MAIL THEFT, 4900 N JEFFERSON ST, 12/22/2017, P1
A, THEFT OF MOTOR VEHICLE, 4300 N ATLANTIC DR, 12/18/2017, P2
C, THEFT OF MOTOR VEHICLE, 1300 W WABASH AVE, 12/18/2017, P1
C, THEFT OF MOTOR VEHICLE, 6200 N NORMANDIE ST, 12/19/2017, P1
C, THEFT 1D ALL OTHER, 5600 N POST ST, 12/23/2017, P1
C, THEFT 1D FROM BUILDING, 5200 N STEVENS ST, 12/20/2017, P2
C, THEFT 3D ALL OTHER, 1000 W GARLAND AVE, 12/20/2017, P2
C, THEFT 3D ALL OTHER, 4400 N CEDAR ST, 12/21/2017, P1
C, THEFT 3D ALL OTHER, 1100 W QUEEN AVE, 12/23/2017, P1
C, THEFT 3D FROM BUILDING, 500 W PROVIDENCE AVE, 12/18/2017, P1
A, THEFT 3D FROM MOTOR VEHICLE, 4300 N ATLANTIC DR, 12/18/2017, P2
