ac,offense,address,date,district
C, THEFT OF MOTOR VEHICLE, 1100 N WALNUT ST, 5/18/2018, P2
C, THEFT 2D ALL OTHER W MAXWELL, AVE / N ADAMS ST, 5/15/2018, P2
C, THEFT 2D ALL OTHER, 1000 W BOONE AVE, 5/15/2018, P2
C, THEFT 2D FROM MOTOR VEHICLE, 1100 W MALLON AVE, 5/14/2018, P2
C, THEFT 3D ALL OTHER, 1500 W DEAN AVE, 5/14/2018, P2
C, THEFT 3D ALL OTHER, 1100 W BROADWAY AVE, 5/16/2018, P2
C, THEFT 3D FROM BUILDING, 1500 W DEAN AVE, 5/14/2018, P2
C, THEFT 3D FROM BUILDING, 900 N COCHRAN ST, 5/15/2018, P2
C, THEFT 3D FROM BUILDING, 3200 W BOONE AVE, 5/17/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 1400 W HIGHLINE LN, 5/14/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 1100 N WALNUT ST, 5/18/2018, P2
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2200 W BRIDGE AVE, 5/17/2018, P2
C, THEFT-CITY (Shoplifting), 1000 W SUMMIT PKWY, 5/16/2018, P2
A, THEFT OF MOTOR VEHICLE, 4100 W FORT GEORGE WRIGHT DR, 5/17/2018, P2
C, THEFT 3D FROM MOTOR VEHICLE, 4100 W FORT GEORGE WRIGHT DR, 5/17/2018, P2
C, ASSAULT OF A CHILD 1D, 100 E BRIDGEPORT AVE, 5/14/2018, P4
C, ASSAULT 1D, 0 E WELLESLEY AVE, 5/14/2018, P4
C, ASSAULT 1D, 0 E WELLESLEY AVE, 5/14/2018, P4
C, ASSAULT 1D, 1100 E COZZA DR, 5/14/2018, P4
C, BURGLARY 2D COMMERCIAL, 4300 N DIVISION ST, 5/13/2018, P3
C, BURGLARY 2D GARAGE, 1000 E COURTLAND AVE, 5/15/2018, P4
C, BURGLARY-RESIDENTIAL, 0 E PINE RIDGE CT, 5/14/2018, P3
C, BURGLARY-RESIDENTIAL, 200 E LINCOLN RD, 5/14/2018, P4
C, BURGLARY-RESIDENTIAL, 900 E PRINCETON AVE, 5/15/2018, P3
C, BURGLARY-RESIDENTIAL, 1200 E NEBRASKA AVE, 5/16/2018, P2
C, HARASSMENT FELONY WEAPON INVOLVED, 0 E WELLESLEY AVE, 5/14/2018, P4
C, HARASSMENT FELONY WEAPON INVOLVED, 0 E WELLESLEY AVE, 5/14/2018, P4
C, RAPE 2D, NA, 5/17/2018, P3
C, RAPE 3D, NA, 5/17/2018, P4
C, RETAIL THEFT WITH SPECIAL CIRCUMSTANCES, 4700 N DIVISION ST, 5/14/2018, P3
C, THEFT OF MOTOR VEHICLE, 700 E LIBERTY AVE, 5/15/2018, P3
C, THEFT OF MOTOR VEHICLE, 7000 N NEVADA ST, 5/17/2018, P3
C, THEFT OF MOTOR VEHICLE, 200 E LINCOLN RD, 5/17/2018, P1
C, THEFT OF MOTOR VEHICLE, 4700 N DIVISION ST, 5/17/2018, P4
C, THEFT 2D ALL OTHER, 300 E DALTON AVE, 5/15/2018, P3
A, THEFT 2D ALL OTHER, 0 E WEILE AVE, 5/17/2018, P3
C, THEFT 2D FROM BUILDING, 300 E LONGFELLOW AVE, 5/18/2018, P3
C, THEFT 2D FROM BUILDING, 9700 N NEWPORT HWY, 5/19/2018, P3
C, THEFT 2D FROM MOTOR VEHICLE, 0 E BRIDGEPORT AVE, 5/14/2018, P3
C, THEFT 2D SHOPLIFTING, 6700 N DIVISION ST, 5/19/2018, P4
C, THEFT 3D ALL OTHER, 7800 N DIVISION ST, 5/13/2018, P3
C, THEFT 3D ALL OTHER, 0 E COURTLAND AVE, 5/14/2018, P3
C, THEFT 3D ALL OTHER E WELLESLEY, AVE / N DIVISION ST, 5/15/2018, P3
C, THEFT 3D ALL OTHER, 400 E EVERETT AVE, 5/16/2018, P3
C, THEFT 3D ALL OTHER, 500 E WABASH AVE, 5/17/2018, P3
C, THEFT 3D ALL OTHER, 9200 N COLTON ST, 5/17/2018, P2
C, THEFT 3D ALL OTHER, 1300 E EVERETT AVE, 5/18/2018, P3
C, THEFT 3D ALL OTHER, 600 E CASCADE PL, 5/18/2018, P3
C, THEFT 3D FROM BUILDING, 7100 N DIVISION ST, 5/16/2018, P3
C, THEFT 3D FROM BUILDING, 7400 N NEVADA ST, 5/16/2018, P3
C, THEFT 3D FROM BUILDING, 4700 N DIVISION ST, 5/19/2018, P2
C, THEFT 3D FROM BUILDING, 6500 N NEVADA ST, 5/19/2018, P3
C, THEFT 3D FROM BUILDING, 7100 N DIVISION ST, 5/19/2018, P3
A, THEFT 3D FROM MOTOR VEHICLE, 1200 E HEROY AVE, 5/13/2018, P3
A, THEFT 3D FROM MOTOR VEHICLE, 1700 E LINCOLN RD, 5/15/2018, P2
A, THEFT 3D FROM MOTOR VEHICLE, 400 E OLYMPIC AVE, 5/15/2018, P3
C, THEFT 3D FROM MOTOR VEHICLE, 4700 N DIVISION ST, 5/15/2018, P3
C, THEFT 3D FROM MOTOR VEHICLE, 600 E EUCLID AVE, 5/16/2018, P3
C, THEFT 3D FROM MOTOR VEHICLE, 100 E WALTON AVE, 5/19/2018, P3
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 900 E EMPIRE AVE, 5/17/2018, P3
C, THEFT 3D SHOPLIFTING, 7300 N DIVISION ST, 5/14/2018, P3
C, THEFT 3D SHOPLIFTING, 6400 N DIVISION ST, 5/16/2018, P3
C, THEFT 3D SHOPLIFTING, 9200 N COLTON ST, 5/17/2018, P3
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 5/17/2018, P3
C, THEFT 3D SHOPLIFTING, 9700 N NEWPORT HWY, 5/17/2018, P3
C, THEFT 3D SHOPLIFTING, 4700 N DIVISION ST, 5/17/2018, P3
C, THEFT 3D SHOPLIFTING, 9500 N NEWPORT HWY, 5/18/2018, P3
C, THEFT 3D SHOPLIFTING, 5600 N DIVISION ST, 5/18/2018, P3
C, THEFT-CITY (Shoplifting), 9100 N NEWPORT HWY, 5/13/2018, P3
C, THEFT-CITY (Shoplifting), 9700 N NEWPORT HWY, 5/15/2018, P3
A, THEFT-CITY (Shoplifting), 6500 N NEVADA ST, 5/16/2018, P3
C, THEFT-CITY (Shoplifting), 6700 N DIVISION ST, 5/19/2018, P4
C, THEFT-CITY (Shoplifting), 6500 N NEVADA ST, 5/19/2018, P4
C, VEHICLE PROWLING 2D FROM VEHICLE, 9200 N COLTON ST, 5/19/2018, P3
C, ASSAULT OF A CHILD 2D, 2000 E WABASH AVE, 5/18/2018, P3
C, ASSAULT 2D, 1600 E EVERETT AVE, 5/19/2018, P4
C, BURGLARY 2D GARAGE, 1600 E QUEEN AVE, 5/15/2018, P4
C, BURGLARY 2D GARAGE, 1600 E CROWN AVE, 5/17/2018, P4
C, THEFT 2D FROM BUILDING, 1400 E WABASH AVE, 5/17/2018, P3
C, THEFT 3D FROM BUILDING, 1700 E SANSON AVE, 5/16/2018, P3
A, THEFT 3D FROM MOTOR VEHICLE, 1600 E CROWN AVE, 5/15/2018, P3
C, WEAPON (INTIMIDATE WITH), 5400 N HELENA ST, 5/14/2018, P4
C, ASSAULT 2D, 44 E COZZA AVE, 5/14/2018, P4
C, ASSAULT 2D, 1500 E ROCKWELL AVE, 5/15/2018, P4
C, ASSAULT 2D, 1400 E OSTRANDER AVE, 5/19/2018, P4
C, BURGLARY 2D GARAGE, 1400 E EMPIRE AVE, 5/14/2018, P4
C, BURGLARY 2D GARAGE, 2200 E RICH AVE, 5/14/2018, P4
C, BURGLARY-RESIDENTIAL, 2100 E NORTH CRESCENT AVE, 5/15/2018, P4
C, BURGLARY-RESIDENTIAL, 2800 N CRESTLINE ST, 5/17/2018, P4
C, MAIL THEFT, 2200 E ILLINOIS AVE, 5/16/2018, P4
C, RAPE OF A CHILD 3D, NA, 5/16/2018, P4
C, RAPE 3D, NA, 5/17/2018, P4
C, THEFT OF MOTOR VEHICLE, 2200 E NORTH CRESCENT AVE, 5/19/2018, P3
C, THEFT 2D ALL OTHER E NORTH FOOTHILLS, DR / N CRESTLINE S 5/16/2018, P4
A, THEFT 3D ALL OTHER, 4100 N REGAL ST, 5/17/2018, P4
C, THEFT 3D ALL OTHER, 2200 E LACROSSE AVE, 5/17/2018, P4
C, THEFT 3D ALL OTHER, 3900 N MARKET ST, 5/18/2018, P4
C, THEFT 3D ALL OTHER, 1800 E RICH AVE, 5/19/2018, P4
C, THEFT 3D FROM BUILDING, 2300 E EUCLID AVE, 5/15/2018, P4
C, THEFT 3D FROM BUILDING, 1400 E OSTRANDER AVE, 5/19/2018, P4
C, THEFT 3D FROM MOTOR VEHICLE, 1800 E PROVIDENCE AVE, 5/16/2018, P4
C, THEFT 3D FROM MOTOR VEHICLE, 3900 N PITTSBURG ST, 5/17/2018, P4
C, THEFT 3D SHOPLIFTING, 3000 E EUCLID AVE, 5/15/2018, P4
C, THEFT OF MOTOR VEHICLE, 3000 E HEROY AVE, 5/14/2018, P4
C, THEFT OF MOTOR VEHICLE, 2900 E EVERETT AVE, 5/19/2018, P4
C, THEFT 2D ALL OTHER, 4700 N REGAL ST, 5/14/2018, P4
C, THEFT 2D ALL OTHER, 2100 E SANSON AVE, 5/16/2018, P4
C, THEFT 3D ALL OTHER, 2600 E EVERETT AVE, 5/18/2018, P4
C, THEFT 3D FROM BUILDING, 4700 N COOK ST, 5/18/2018, P4
C, ARSON-1D, 2600 N MADELIA ST, 5/16/2018, P4
C, ASSAULT 4D WEAPON OR NEGLIGENT INJURY, 600 E FAIRVIEW AVE, 5/13/2018, P1
C, ASSAULT 4D WEAPON OR NEGLIGENT INJURY, 0 E MISSION AVE, 5/15/2018, P3
C, ASSAULT 2D, 200 E SHARP AVE, 5/13/2018, P4
C, ASSAULT 2D, 1200 E MISSION AVE, 5/15/2018, P4
C, BURGLARY 1D FROM RESIDENCE, 2000 N MORTON ST, 5/19/2018, P4
C, BURGLARY 2D COMMERCIAL, 700 E DESMET AVE, 5/18/2018, P4
C, BURGLARY 2D COMMERCIAL, 700 N DIVISION ST, 5/18/2018, P4
C, BURGLARY 2D FENCED AREA, 2900 N MADELIA ST, 5/16/2018, P3
C, BURGLARY-RESIDENTIAL, 1600 N RUBY ST, 5/13/2018, P2
C, BURGLARY-RESIDENTIAL, 600 E NORA AVE, 5/19/2018, P4
C, THEFT OF MOTOR VEHICLE, 2400 N HOGAN ST, 5/16/2018, P2
C, THEFT OF MOTOR VEHICLE, 400 E CARLISLE AVE, 5/16/2018, P1
C, THEFT OF MOTOR VEHICLE, 2900 N MADELIA ST, 5/16/2018, P3
C, THEFT OF MOTOR VEHICLE, 1200 E JACKSON AVE, 5/19/2018, P3
C, THEFT OF MOTOR VEHICLE, 1100 N HAMILTON ST, 5/19/2018, P3
C, THEFT 2D ALL OTHER, 500 E BOONE AVE, 5/15/2018, P4
C, THEFT 2D FROM MOTOR VEHICLE, 800 N CINCINNATI ST, 5/14/2018, P4
C, THEFT 3D ALL OTHER, 2000 N HAMILTON ST, 5/13/2018, P4
C, THEFT 3D FROM BUILDING, 0 E MISSION AVE, 5/19/2018, P4
C, THEFT 3D FROM MOTOR VEHICLE, 100 E FAIRVIEW AVE, 5/13/2018, P1
C, THEFT 3D FROM MOTOR VEHICLE, 200 E MISSION AVE, 5/15/2018, P4
C, THEFT 3D FROM MOTOR VEHICLE, 1400 N SUPERIOR ST, 5/16/2018, P4
C, THEFT 3D FROM MOTOR VEHICLE, 1300 N HAMILTON ST, 5/18/2018, P4
C, THEFT 3D FROM MOTOR VEHICLE, 700 N DIVISION ST, 5/18/2018, P4
C, THEFT 3D FROM MOTOR VEHICLE, 500 E BALDWIN AVE, 5/18/2018, P4
C, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 2600 N MADELIA ST, 5/16/2018, P4
C, THEFT 3D SHOPLIFTING, 2400 N DIVISION ST, 5/15/2018, P4
C, THEFT 3D SHOPLIFTING, 2400 N DIVISION ST, 5/16/2018, P4
C, THEFT 3D SHOPLIFTING, 2000 N HAMILTON ST, 5/17/2018, P4
C, RAPE OF A CHILD 3D, NA, 5/16/2018, P4
C, THEFT 2D ALL OTHER, 2500 N HAVEN ST, 5/14/2018, P4
A, THEFT 3D VEHICLE PARTS OR ACCESSORIES, 4000 E GRACE AVE, 5/19/2018, P4
C, ASSAULT 2D, 200 E 2ND AVE, 5/13/2018, P7
C, ASSAULT 2D, 2300 E 6TH AVE, 5/14/2018, P6
C, BURGLARY 2D COMMERCIAL, 400 S THOR ST, 5/18/2018, P5
C, ROBBERY 1D ALL EXCEPT PURSE SNATCHING, 2900 E HARTSON AVE, 5/14/2018, P6
C, THEFT OF MOTOR VEHICLE, 2500 E 7TH AVE, 5/14/2018, P5
C, THEFT OF MOTOR VEHICLE S HELENA, ST / E 2ND AVE, 5/16/2018, P7
C, THEFT 2D ALL OTHER, 3200 E TRENT AVE, 5/14/2018, P5
C, THEFT 2D ALL OTHER, 500 E 1ST AVE, 5/17/2018, P5
C, THEFT 2D FROM BUILDING, 1400 E 9TH AVE, 5/17/2018, P5
C, THEFT 2D FROM MOTOR VEHICLE, 800 S GREENE ST, 5/14/2018, P5
C, THEFT 2D FROM MOTOR VEHICLE, 4200 E PACIFIC AVE, 5/15/2018, P5
C, THEFT 3D FROM BUILDING, 1600 E 8TH AVE, 5/15/2018, P5
C, THEFT 3D FROM BUILDING, 2500 E 1ST AVE, 5/16/2018, P5
C, THEFT 3D FROM MOTOR VEHICLE, 3900 E 6TH AVE, 5/14/2018, P5
A, THEFT 3D FROM MOTOR VEHICLE, 3600 E 5TH AVE, 5/14/2018, P5
C, THEFT 3D FROM MOTOR VEHICLE, 2500 E 5TH AVE, 5/15/2018, P5
C, THEFT-CITY (Shoplifting), 4200 E SPRAGUE AVE, 5/18/2018, P5
C, VEHICLE PROWLING 2D FROM VEHICLE S DIVISION, ST / E SHORT AVE, 5/17/2018, P8
C, ASSAULT 2D, 1900 E SOUTH RIVERTON AVE, 5/18/2018, P6
C, BURGLARY 1D FROM RESIDENCE, 1900 E SOUTH RIVERTON AVE, 5/13/2018, P6
C, BURGLARY-RESIDENTIAL, 2900 E NORA AVE, 5/14/2018, P6
C, HARASSMENT FELONY WEAPON INVOLVED, 1900 E SOUTH RIVERTON AVE, 5/13/2018, P6
C, THEFT 1D FROM BUILDING, 2100 E MARSHALL AVE, 5/15/2018, P5
C, THEFT 2D FROM BUILDING, 2000 E MARSHALL AVE, 5/15/2018, P5
C, THEFT 3D ALL OTHER, 5200 E COMMERCE AVE, 5/19/2018, P5
C, THEFT 3D FROM MOTOR VEHICLE, 1900 E MISSION AVE, 5/14/2018, P5
C, THEFT 3D FROM MOTOR VEHICLE, 1200 N HAVANA ST, 5/19/2018, P5
C, BURGLARY-RESIDENTIAL, 3000 E 17TH AVE, 5/16/2018, P6
C, MAIL THEFT, 3700 E 17TH AVE, 5/17/2018, P6
C, THEFT 2D ALL OTHER, 2900 E 29TH AVE, 5/16/2018, P6
C, THEFT 2D FROM BUILDING, 2900 S WATERFORD DR, 5/17/2018, P6
C, THEFT 2D FROM BUILDING, 2900 S WATERFORD DR, 5/17/2018, P6
C, THEFT 2D FROM BUILDING, 3100 S MT VERNON ST, 5/19/2018, P6
C, THEFT 3D ALL OTHER, 2700 E 37TH AVE, 5/15/2018, P6
C, THEFT 3D ALL OTHER, 3100 E 27TH AVE, 5/16/2018, P6
C, THEFT 3D ALL OTHER, 3000 E 29TH AVE, 5/17/2018, P5
A, THEFT 3D ALL OTHER, 2500 E 29TH AVE, 5/19/2018, P6
C, THEFT 3D FROM MOTOR VEHICLE, 3000 S PERRY ST, 5/13/2018, P5
C, THEFT 1D FROM BUILDING, 1900 E ROCKWOOD BLVD, 5/15/2018, P6
C, THEFT 2D FROM MOTOR VEHICLE, 2100 E 29TH AVE, 5/15/2018, P6
C, THEFT 3D FROM MOTOR VEHICLE, 1700 E ROCKWOOD BLVD, 5/14/2018, P6
C, ASSAULT 2D, 3300 E 55TH AVE, 5/16/2018, P6
C, THEFT 2D ALL OTHER, 3200 E 55TH AVE, 5/15/2018, P6
C, THEFT 3D ALL OTHER, 3200 E 44TH AVE, 5/18/2018, P6
C, THEFT 3D FROM MOTOR VEHICLE, 4100 S STONINGTON LN, 5/13/2018, P5
C, THEFT 3D SHOPLIFTING, 4900 S REGAL ST, 5/16/2018, P6
C, THEFT OF MOTOR VEHICLE, 2200 W 1ST AVE, 5/16/2018, P1
C, THEFT OF MOTOR VEHICLE, 300 S CHESTNUT ST, 5/17/2018, P7
C, THEFT OF MOTOR VEHICLE, 2300 W 2ND AVE, 5/17/2018, P7
C, THEFT 3D FROM MOTOR VEHICLE W RIVERSIDE, AVE / S MAPLE ST, 5/17/2018, P5
C, THEFT 3D FROM MOTOR VEHICLE, 2100 W 2ND AVE, 5/17/2018, P7
A, THEFT 3D FROM MOTOR VEHICLE, 1900 W 1ST AVE, 5/19/2018, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1900 W 1ST AVE, 5/19/2018, P7
C, WEAPON (INTIMIDATE WITH), 2100 W 2ND AVE, 5/16/2018, P7
C, BURGLARY-RESIDENTIAL, 1900 W 10TH AVE, 5/13/2018, P7
C, MAIL THEFT, 1000 S WALNUT PL, 5/18/2018, P7
C, THEFT OF MOTOR VEHICLE, 1400 W 10TH AVE, 5/14/2018, P6
C, THEFT OF MOTOR VEHICLE S JEFFERSON, ST / W 5TH AVE, 5/14/2018, P7
C, THEFT OF MOTOR VEHICLE, 1600 W 8TH AVE, 5/14/2018, P7
C, THEFT OF MOTOR VEHICLE, 100 W 8TH AVE, 5/15/2018, P5
C, THEFT 1D FROM MOTOR VEHICLE, 700 W 6TH AVE, 5/15/2018, P5
C, THEFT 2D ALL OTHER, 100 W 8TH AVE, 5/13/2018, P7
C, THEFT 2D FROM BUILDING, 700 S BERNARD ST, 5/14/2018, P7
C, THEFT 2D FROM BUILDING, 100 W 8TH AVE, 5/16/2018, P7
C, THEFT 3D FROM BUILDING, 900 S MONROE ST, 5/14/2018, P7
C, THEFT 3D FROM BUILDING, 1100 W 7TH AVE, 5/18/2018, P7
C, THEFT 3D FROM MOTOR VEHICLE, 200 W 16TH AVE, 5/14/2018, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1600 W 8TH AVE, 5/14/2018, P7
C, THEFT 3D FROM MOTOR VEHICLE, 500 S MADISON ST, 5/17/2018, P7
C, THEFT 3D FROM MOTOR VEHICLE, 300 W 5TH AVE, 5/19/2018, P7
C, THEFT 3D ALL OTHER, 100 E 37TH AVE, 5/15/2018, P6
C, THEFT 3D FROM MOTOR VEHICLE, 0 E 32ND AVE, 5/13/2018, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1200 E 33RD AVE, 5/14/2018, P7
A, THEFT 3D FROM MOTOR VEHICLE, 1200 E 33RD AVE, 5/14/2018, P7
C, THEFT 3D FROM MOTOR VEHICLE, 900 E 38TH AVE, 5/15/2018, P7
C, THEFT 3D FROM MOTOR VEHICLE, 4200 S PERRY ST, 5/18/2018, P7
C, MAIL THEFT, 6900 S MORAN, VIEW ST, 5/15/2018, P7
C, ROBBERY 1D ALL EXCEPT PURSE SNATCHING, 300 S A ST, 5/17/2018, P7
C, THEFT FIREARM FROM BUILDING, 2600 S INLAND, EMPIRE WAY, 5/13/2018, P7
C, THEFT-CITY (Shoplifting), 4200 S CHENEY SPOKANE RD, 5/16/2018, P6
C, THEFT 2D FROM MOTOR VEHICLE, 1000 W 24TH AVE, 5/19/2018, P7
C, THEFT 3D ALL OTHER, 0 E 28TH AVE, 5/19/2018, P7
C, THEFT 3D ALL OTHER, 1800 S LINCOLN ST, 5/19/2018, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1000 W 21ST AVE, 5/15/2018, P7
A, THEFT 3D FROM MOTOR VEHICLE, 0 W 27TH AVE, 5/17/2018, P7
C, VEHICLE PROWLING 2D FROM VEHICLE, 1200 W 17TH AVE, 5/16/2018, P7
C, BURGLARY 2D GARAGE, 1600 W WILSON AVE, 5/13/2018, P7
C, THEFT OF MOTOR VEHICLE, 1600 W WILSON AVE, 5/13/2018, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1100 S WESTCLIFF PL, 5/13/2018, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1100 S WESTCLIFF PL, 5/14/2018, P7
C, VEHICLE PROWLING 2D FROM VEHICLE, 1500 S RUSTLE ST, 5/17/2018, P7
C, THEFT 3D ALL OTHER, 9000 W US, 2 HWY, 5/17/2018, P7
C, THEFT 3D FROM BUILDING, 5400 W US, 2 HWY, 5/19/2018, P7
C, ARSON 2D, 200 W SPRAGUE AVE, 5/16/2018, P8
